,shared_word,version a name,version a count,version b name,version b count
1561,uertit,london,1,zwickau,1
1562,fossato,london,1,zwickau,1
1563,proiecta,london,1,zwickau,1
1564,pulcriorem,london,1,zwickau,1
1565,girum,london,1,zwickau,2
1566,exterior,london,1,zwickau,1
1567,distantibus,london,1,zwickau,1
1568,turrem,london,1,zwickau,2
1569,multiplicatis,london,1,zwickau,1
1570,passibus,london,1,zwickau,1
1571,diuiseris,london,1,zwickau,1
1572,euersionis,london,1,zwickau,1
1573,euersioni,london,1,zwickau,1
1574,interfuit,london,1,zwickau,1
1575,ampliauerunt,london,1,zwickau,1
1576,includentes,london,1,zwickau,1
1577,dominici,london,1,zwickau,1
1578,exclusus,london,1,zwickau,2
1579,iacobus,london,1,zwickau,2
1580,apostolice,london,1,zwickau,3
1581,nominanda,london,1,zwickau,1
1582,ualido,london,1,zwickau,1
1583,paruitate,london,1,zwickau,1
1584,angusta,london,1,zwickau,1
1585,cuiquam,london,1,zwickau,1
1586,fastidiosa,london,1,zwickau,1
1587,quadris,london,1,zwickau,1
1588,plumbo,london,1,zwickau,1
1589,indissolubiliter,london,1,zwickau,1
1590,antonia,london,1,zwickau,1
1591,habitaculum,london,1,zwickau,1
1592,titum,london,1,zwickau,1
1593,uespasianum,london,1,zwickau,1
1594,destructam,london,1,zwickau,1
1595,reparauit,london,1,zwickau,1
1596,crucifixionis,london,1,zwickau,1
1597,inclusit,london,1,zwickau,1
1598,uerba,london,1,zwickau,1
1599,diospoli,london,1,zwickau,1
1600,ibat,london,1,zwickau,1
1601,licostratos,london,1,zwickau,1
1602,respondet,london,1,zwickau,1
1603,cosdre,london,1,zwickau,1
1604,interfecerat,london,1,zwickau,1
1605,conueniebat,london,1,zwickau,1
1606,amasiam,london,1,zwickau,1
1607,pinea,london,1,zwickau,1
1608,atrio,london,1,zwickau,1
1609,scito,london,1,zwickau,1
1610,necessaria,london,1,zwickau,1
1611,preruptus,london,1,zwickau,1
1612,tenebat,london,1,zwickau,1
1613,manum,london,1,zwickau,1
1614,e,london,1,zwickau,1
1615,iuditiariam,london,1,zwickau,2
1616,camos,london,1,zwickau,1
1617,idolo,london,1,zwickau,1
1618,infestati,london,1,zwickau,1
1619,miserunt,london,1,zwickau,2
1620,fedus,london,1,zwickau,1
1621,nicopolis,london,1,zwickau,1
1622,arimatia,london,1,zwickau,1
1623,fugere,london,1,zwickau,1
1624,hospicium,london,1,zwickau,1
1625,deuoranda,london,1,zwickau,1
1626,belua,london,1,zwickau,1
1627,marina,london,1,zwickau,1
1628,insignis,london,1,zwickau,1
1629,iminet,london,1,zwickau,2
1630,numerum,london,1,zwickau,1
1631,aliquo,london,1,zwickau,2
1632,boue,london,1,zwickau,1
1633,asino,london,1,zwickau,1
1634,inuolutus,london,1,zwickau,1
1635,assignaui,london,1,zwickau,1
1636,presepis,london,1,zwickau,1
1637,pictura,london,1,zwickau,1
1638,multorum,london,1,zwickau,1
1639,gloriosum,london,1,zwickau,1
1640,mire,london,1,zwickau,1
1641,descendendo,london,1,zwickau,2
1642,cela,london,1,zwickau,1
1643,lectus,london,1,zwickau,1
1644,oficine,london,1,zwickau,1
1645,prefuisse,london,1,zwickau,1
1646,abigail,london,1,zwickau,1
1647,interfectis,london,1,zwickau,1
1648,iussi,london,1,zwickau,1
1649,ascalonem,london,1,zwickau,1
1650,uiros,london,1,zwickau,1
1651,ilex,london,1,zwickau,1
1652,aruit,london,1,zwickau,1
1653,maiora,london,1,zwickau,1
1654,naturalem,london,1,zwickau,1
1655,suprema,london,1,zwickau,1
1656,uertentia,london,1,zwickau,1
1657,ciboria,london,1,zwickau,2
1658,candida,london,1,zwickau,1
1659,denigrata,london,1,zwickau,1
1660,feminarum,london,1,zwickau,1
1661,uilioris,london,1,zwickau,1
1662,scematis,london,1,zwickau,1
1663,femine,london,1,zwickau,1
1664,plano,london,1,zwickau,1
1665,katedrali,london,1,zwickau,1
1666,plasmatus,london,1,zwickau,1
1667,rubeam,london,1,zwickau,1
1668,quantumcumque,london,1,zwickau,1
1669,querere,london,1,zwickau,1
1670,quicumque,london,1,zwickau,1
1671,portat,london,1,zwickau,2
1672,ofendit,london,1,zwickau,1
1673,infunditur,london,1,zwickau,1
1674,luxerunt,london,1,zwickau,1
1675,lecti,london,1,zwickau,1
1676,scaturiens,london,1,zwickau,1
1677,iunior,london,1,zwickau,1
1678,irriguum,london,1,zwickau,1
1679,portabant,london,1,zwickau,1
1680,leuam,london,1,zwickau,1
1681,acis,london,1,zwickau,1
1682,mensibus,london,1,zwickau,1
1683,recessit,london,1,zwickau,1
1684,betonopolis,london,1,zwickau,1
1685,gladium,london,1,zwickau,1
1686,golie,london,1,zwickau,1
1687,migrante,london,1,zwickau,1
1688,migrauerunt,london,1,zwickau,1
1689,fortibus,london,1,zwickau,1
1690,helie,london,1,zwickau,1
1691,carmelite,london,1,zwickau,1
1692,peregrino,london,1,zwickau,1
1693,dor,london,1,zwickau,1
1694,pirgus,london,1,zwickau,1
1695,stratonis,london,1,zwickau,1
1696,munitione,london,1,zwickau,1
1697,scribit,london,1,zwickau,1
1698,cocodrili,london,1,zwickau,1
1699,habebant,london,1,zwickau,1
1700,cornelium,london,1,zwickau,1
1701,tertulum,london,1,zwickau,1
1702,oratorem,london,1,zwickau,1
1703,iudeorum,london,1,zwickau,1
1704,elegantissime,london,1,zwickau,1
1705,disputauit,london,1,zwickau,1
1706,antipatrida,london,1,zwickau,1
1707,antipatri,london,1,zwickau,1
1708,perdiderint,london,1,zwickau,1
1709,ibilim,london,1,zwickau,1
1710,captam,london,1,zwickau,1
1711,senioribus,london,1,zwickau,1
1712,modin,london,1,zwickau,2
1713,macabei,london,1,zwickau,1
1714,demonstrantur,london,1,zwickau,1
1715,betsamis,london,1,zwickau,1
1716,asotus,london,1,zwickau,1
1717,redacta,london,1,zwickau,1
1718,figuram,london,1,zwickau,2
1719,robur,london,1,zwickau,1
1720,ebelin,london,1,zwickau,1
1721,promissionis,london,1,zwickau,1
1722,peregrinantes,london,1,zwickau,1
1723,militiam,london,1,zwickau,1
1724,custodit,london,1,zwickau,1
1725,lidda,london,1,zwickau,2
1726,tabitam,london,1,zwickau,1
1727,maceda,london,1,zwickau,1
1728,funda,london,1,zwickau,1
1729,prostrauit,london,1,zwickau,1
1730,pilisteum,london,1,zwickau,1
1731,dextera,london,1,zwickau,2
1732,egregia,london,1,zwickau,1
1733,terras,london,1,zwickau,2
1734,labore,london,1,zwickau,1
1735,trahitur,london,1,zwickau,1
1736,aratrum,london,1,zwickau,1
1737,facilitatem,london,1,zwickau,1
1738,arandi,london,1,zwickau,1
1739,stercorari,london,1,zwickau,1
1740,agros,london,1,zwickau,1
1741,herbas,london,1,zwickau,1
1742,sponte,london,1,zwickau,1
1743,profert,london,1,zwickau,1
1744,saluia,london,1,zwickau,1
1745,rose,london,1,zwickau,1
1746,succida,london,1,zwickau,2
1747,foliis,london,1,zwickau,2
1748,foliculi,london,1,zwickau,2
1749,parui,london,1,zwickau,1
1750,cannis,london,1,zwickau,1
1751,comunibus,london,1,zwickau,1
1752,porosa,london,1,zwickau,1
1753,substantia,london,1,zwickau,1
1754,uirgis,london,1,zwickau,1
1755,colecte,london,1,zwickau,1
1756,exprimuntur,london,1,zwickau,1
1757,prelo,london,1,zwickau,1
1758,expressum,london,1,zwickau,1
1759,coquitur,london,1,zwickau,1
1760,caldariis,london,1,zwickau,1
1761,ereis,london,1,zwickau,1
1762,seorsum,london,1,zwickau,1
1763,subtilibus,london,1,zwickau,1
1764,contextis,london,1,zwickau,1
1765,grossioris,london,1,zwickau,1
1766,siccatum,london,1,zwickau,1
1767,condiendis,london,1,zwickau,1
1768,cibariis,london,1,zwickau,1
1769,aptum,london,1,zwickau,1
1770,digiti,london,1,zwickau,1
1771,paulominus,london,1,zwickau,1
1772,nodum,london,1,zwickau,1
1773,subterrantur,london,1,zwickau,1
1774,uerno,london,1,zwickau,1
1775,canales,london,1,zwickau,1
1776,irrigari,london,1,zwickau,1
1777,particulis,london,1,zwickau,1
1778,noue,london,1,zwickau,1
1779,qualibet,london,1,zwickau,1
1780,particula,london,1,zwickau,1
1781,oriantur,london,1,zwickau,1
1782,singule,london,1,zwickau,1
1783,nodi,london,1,zwickau,1
1784,raro,london,1,zwickau,1
1785,decoctionem,london,1,zwickau,1
1786,annum,london,1,zwickau,4
1787,conseruantur,london,1,zwickau,1
1788,flores,london,1,zwickau,1
1789,uocantur,london,1,zwickau,1
1790,naranges,london,1,zwickau,2
1791,cedrina,london,1,zwickau,1
1792,crocea,london,1,zwickau,1
1793,cantari,london,1,zwickau,1
1794,compositiones,london,1,zwickau,1
1795,aromaticas,london,1,zwickau,1
1796,electuaria,london,1,zwickau,1
1797,quantitatem,london,1,zwickau,1
1798,copini,london,1,zwickau,1
1799,grossi,london,1,zwickau,1
1800,acuti,london,1,zwickau,1
1801,pautiora,london,1,zwickau,1
1802,spissa,london,1,zwickau,1
1803,spissitudinem,london,1,zwickau,1
1804,oui,london,1,zwickau,1
1805,fabarum,london,1,zwickau,1
1806,integrum,london,1,zwickau,1
1807,apertus,london,1,zwickau,1
1808,abicitur,london,1,zwickau,1
1809,latens,london,1,zwickau,1
1810,tolitur,london,1,zwickau,1
1811,semen,london,1,zwickau,1
1812,mole,london,1,zwickau,1
1813,croceitatem,london,1,zwickau,1
1814,sapor,london,1,zwickau,1
1815,butiri,london,1,zwickau,1
1816,delicati,london,1,zwickau,1
1817,mele,london,1,zwickau,1
1818,prodire,london,1,zwickau,1
1819,simili,london,1,zwickau,1
1820,arborem,london,1,zwickau,1
1821,producit,london,1,zwickau,1
1822,successiue,london,1,zwickau,1
1823,arboris,london,1,zwickau,1
1824,humani,london,1,zwickau,1
1825,desertas,london,1,zwickau,1
1826,questum,london,1,zwickau,1
1827,botros,london,1,zwickau,1
1828,precelit,london,1,zwickau,1
1829,frequenter,london,1,zwickau,2
1830,pentecosten,london,1,zwickau,1
1831,maturi,london,1,zwickau,1
1832,foro,london,1,zwickau,1
1833,ficus,london,1,zwickau,1
1834,leguminum,london,1,zwickau,1
1835,frumentum,london,1,zwickau,1
1836,sapidus,london,1,zwickau,1
1837,delicatissimus,london,1,zwickau,1
1838,optimus,london,1,zwickau,1
1839,gustaui,london,1,zwickau,1
1840,uite,london,1,zwickau,1
1841,mee,london,1,zwickau,1
1842,lepores,london,1,zwickau,1
1843,uulpes,london,1,zwickau,1
1844,perdicibus,london,1,zwickau,1
1845,bestiarum,london,1,zwickau,1
1846,uiridamie,london,1,zwickau,1
1847,possim,london,1,zwickau,1
1848,riuis,london,1,zwickau,1
1849,lactis,london,1,zwickau,1
1850,probari,london,1,zwickau,2
1851,fortissimos,london,1,zwickau,1
1852,pessimos,london,1,zwickau,1
1853,natione,london,1,zwickau,1
1854,uiuit,london,1,zwickau,1
1855,ritum,london,1,zwickau,1
1856,predicant,london,1,zwickau,1
1857,ascendisse,london,1,zwickau,1
1858,pascere,london,1,zwickau,1
1859,peccant,london,1,zwickau,1
1860,naturam,london,1,zwickau,1
1861,epebias,london,1,zwickau,1
1862,baptisati,london,1,zwickau,1
1863,ofitia,london,1,zwickau,1
1864,habitu,london,1,zwickau,2
1865,concordant,london,1,zwickau,2
1866,cingulum,london,1,zwickau,1
1867,laneum,london,1,zwickau,1
1868,cognoscuntur,london,1,zwickau,1
1869,scismatici,london,1,zwickau,1
1870,odio,london,1,zwickau,1
1871,persecuntur,london,1,zwickau,1
1872,sebeni,london,1,zwickau,1
1873,baptisantur,london,1,zwickau,1
1874,calido,london,1,zwickau,1
1875,mentum,london,1,zwickau,1
1876,habitum,london,1,zwickau,1
1877,religiosum,london,1,zwickau,1
1878,peruersi,london,1,zwickau,1
1879,heresibus,london,1,zwickau,1
1880,infecti,london,1,zwickau,1
1881,fide,london,1,zwickau,1
1882,doctrina,london,1,zwickau,1
1883,dignantur,london,1,zwickau,1
1884,abhominantur,london,1,zwickau,1
1885,horribiliter,london,1,zwickau,1
1886,contempnunt,london,1,zwickau,1
1887,uisitant,london,1,zwickau,1
1888,flent,london,1,zwickau,1
1889,pectora,london,1,zwickau,1
1890,ieiunant,london,1,zwickau,1
1891,genere,london,1,zwickau,1
1892,gerunt,london,1,zwickau,1
1893,aduersum,london,1,zwickau,1
1894,romanam,london,1,zwickau,1
1895,religionis,london,1,zwickau,1
1896,mala,london,1,zwickau,2
1897,fraudes,london,1,zwickau,1
1898,traditiones,london,1,zwickau,1
1899,dissensiones,london,1,zwickau,1
1900,adulteria,london,1,zwickau,1
1901,fornicationes,london,1,zwickau,1
1902,inueniantur,london,1,zwickau,1
1903,dixerim,london,1,zwickau,1
1904,ratio,london,1,zwickau,1
1905,malefactor,london,1,zwickau,1
1906,latro,london,1,zwickau,1
1907,incestuosus,london,1,zwickau,1
1908,terminibus,london,1,zwickau,1
1909,irretitus,london,1,zwickau,1
1910,transfretat,london,1,zwickau,1
1911,peli,london,1,zwickau,1
1912,stare,london,1,zwickau,2
1913,anglia,london,1,zwickau,1
1914,lombardia,london,1,zwickau,1
1915,uadunt,london,1,zwickau,1
1916,mutant,london,1,zwickau,1
1917,currunt,london,1,zwickau,1
1918,uomitum,london,1,zwickau,1
1919,redeunt,london,1,zwickau,1
1920,prioribus,london,1,zwickau,1
1921,peregrinos,london,1,zwickau,1
1922,uenientes,london,1,zwickau,2
1923,cauere,london,1,zwickau,1
1924,conpatriotis,london,1,zwickau,1
1925,decipiuntur,london,1,zwickau,1
1926,paternorum,london,1,zwickau,1
1927,criminum,london,1,zwickau,1
1928,imitatores,london,1,zwickau,1
1929,malis,london,1,zwickau,1
1930,peiores,london,1,zwickau,1
1931,nepotes,london,1,zwickau,1
1932,pessimi,london,1,zwickau,1
1933,corrumpuntur,london,1,zwickau,1
1934,calcantes,london,1,zwickau,1
1935,polutis,london,1,zwickau,1
1936,detestabili,london,1,zwickau,1
1937,peccata,london,1,zwickau,1
1938,inhabitancium,london,1,zwickau,1
1939,sanctificationis,london,1,zwickau,1
1940,descripta,london,1,zwickau,1
1941,occultas,london,1,zwickau,1
1942,matrimonio,london,1,zwickau,1
1943,constitutas,london,1,zwickau,1
1944,statum,london,1,zwickau,2
1945,nouit,london,1,zwickau,1
1946,habentibus,london,1,zwickau,1
1947,extinguit,london,1,zwickau,1
1948,scintilam,london,1,zwickau,1
1949,corruptos,london,1,zwickau,1
1950,factos,london,1,zwickau,1
1951,fatiat,london,1,zwickau,1
1952,sensus,london,1,zwickau,1
1953,cogitatio,london,1,zwickau,1
1954,prona,london,1,zwickau,1
1955,malum,london,1,zwickau,1
1956,paciens,london,1,zwickau,1
1957,misericors,london,1,zwickau,1
1958,miserationes,london,1,zwickau,1
1959,amalecite,london,1,zwickau,1
1960,bodwini,london,1,zwickau,2
1961,uacantes,london,1,zwickau,1
1962,certam,london,1,zwickau,1
1963,transferunt,london,1,zwickau,1
1964,pueris,london,1,zwickau,1
1965,campis,london,1,zwickau,1
1966,pugnatores,london,1,zwickau,1
1967,fortissimi,london,1,zwickau,1
1968,armis,london,1,zwickau,1
1969,gladio,london,1,zwickau,1
1970,lancea,london,1,zwickau,1
1971,belo,london,1,zwickau,1
1972,turpe,london,1,zwickau,1
1973,interficere,london,1,zwickau,1
1974,furari,london,1,zwickau,1
1975,uitam,london,1,zwickau,1
1976,dispersi,london,1,zwickau,1
1977,declinantes,london,1,zwickau,1
1978,spetiale,london,1,zwickau,2
1979,fluenta,london,1,zwickau,1
1980,capris,london,1,zwickau,1
1981,ouibus,london,1,zwickau,1
1982,oues,london,1,zwickau,1
1983,arietes,london,1,zwickau,1
1984,caudas,london,1,zwickau,1
1985,credi,london,1,zwickau,1
1986,uisum,london,1,zwickau,1
1987,suficeret,london,1,zwickau,3
1988,comedendum,london,1,zwickau,1
1989,grossa,london,1,zwickau,1
1990,oneri,london,1,zwickau,1
1991,arieti,london,1,zwickau,1
1992,portandum,london,1,zwickau,1
1993,copiosa,london,1,zwickau,1
1994,uanini,london,1,zwickau,3
1995,karac,london,1,zwickau,1
1996,crudelis,london,1,zwickau,1
1997,coniunguntur,london,1,zwickau,1
1998,assisini,london,1,zwickau,2
1999,mergat,london,1,zwickau,3
2000,habitantes,london,1,zwickau,1
2001,capitaneum,london,1,zwickau,1
2002,hereditaria,london,1,zwickau,1
2003,successione,london,1,zwickau,1
2004,prerogaciua,london,1,zwickau,1
2005,meritorum,london,1,zwickau,1
2006,senex,london,1,zwickau,1
2007,etatis,london,1,zwickau,1
2008,ingenii,london,1,zwickau,1
2009,maturitate,london,1,zwickau,1
2010,perside,london,1,zwickau,1
2011,originem,london,1,zwickau,1
2012,duxisse,london,1,zwickau,1
2013,mandato,london,1,zwickau,2
2014,quemlibet,london,1,zwickau,2
2015,interficiunt,london,1,zwickau,2
2016,mereri,london,1,zwickau,2
2017,inpleant,london,1,zwickau,1
2018,occidantur,london,1,zwickau,2
2019,promouendum,london,1,zwickau,1
2020,negocium,london,1,zwickau,1
2021,miserant,london,1,zwickau,1
2022,uotum,london,1,zwickau,1
2023,peracto,london,1,zwickau,1
2024,conducere,london,1,zwickau,1
2025,debebant,london,1,zwickau,1
2026,fidem,london,1,zwickau,1
2027,incepto,london,1,zwickau,2
2028,discernunt,london,1,zwickau,1
2029,insculptum,london,1,zwickau,1
2030,cultelus,london,1,zwickau,1
2031,soldanorum,london,1,zwickau,1
2032,subiugare,london,1,zwickau,1
2033,leges,london,1,zwickau,1
2034,iura,london,1,zwickau,1
2035,condunt,london,1,zwickau,1
2036,libet,london,1,zwickau,1
2037,formidabiles,london,1,zwickau,1
2038,nationibus,london,1,zwickau,1
2039,aliter,london,1,zwickau,1
2040,sentiant,london,1,zwickau,1
2041,confitetur,london,1,zwickau,1
2042,predicat,london,1,zwickau,1
2043,solos,london,1,zwickau,1
2044,turcis,london,1,zwickau,1
2045,assero,london,1,zwickau,1
2046,note,london,1,zwickau,1
2047,regiones,london,1,zwickau,2
2048,poteris,london,1,zwickau,1
2049,secuntur,london,1,zwickau,2
2050,paruulos,london,1,zwickau,1
2051,transmarine,london,1,zwickau,1
2052,cristiane,london,1,zwickau,1
2053,capadoces,london,1,zwickau,1
2054,indi,london,1,zwickau,1
2055,iabeni,london,1,zwickau,1
2056,asiani,london,1,zwickau,1
2057,censeantur,london,1,zwickau,1
2058,armorum,london,1,zwickau,1
2059,tartaris,london,1,zwickau,2
2060,subiciuntur,london,1,zwickau,1
2061,tributis,london,1,zwickau,1
2062,emunt,london,1,zwickau,1
2063,quietem,london,1,zwickau,1
2064,dominio,london,1,zwickau,1
2065,menses,london,1,zwickau,1
2066,militandum,london,1,zwickau,1
2067,assumpti,london,1,zwickau,1
2068,utpote,london,1,zwickau,2
2069,duces,london,1,zwickau,1
2070,capitanei,london,1,zwickau,1
2071,confluere,london,1,zwickau,1
2072,flectere,london,1,zwickau,1
2073,occurri,london,1,zwickau,1
2074,uico,london,1,zwickau,1
2075,honorabant,london,1,zwickau,1
2076,detrahentes,london,1,zwickau,1
2077,inclinantes,london,1,zwickau,1
2078,assurgentes,london,1,zwickau,1
2079,pauli,london,1,zwickau,1
2080,feriis,london,1,zwickau,1
2081,quartis,london,1,zwickau,1
2082,lacticiniis,london,1,zwickau,1
2083,abstinentes,london,1,zwickau,1
2084,terret,london,1,zwickau,1
2085,transmarinis,london,1,zwickau,1
2086,hereticis,london,1,zwickau,1
2087,dampnauit,london,1,zwickau,1
2088,propterea,london,1,zwickau,1
2089,creduntur,london,1,zwickau,1
2090,sequi,london,1,zwickau,1
2091,errores,london,1,zwickau,1
2092,ilorum,london,1,zwickau,1
2093,hereticorum,london,1,zwickau,1
2094,auertat,london,1,zwickau,1
2095,simplices,london,1,zwickau,1
2096,nego,london,1,zwickau,1
2097,stulti,london,1,zwickau,1
2098,stultis,london,1,zwickau,1
2099,abstinentia,london,1,zwickau,1
2100,abstinencie,london,1,zwickau,1
2101,quadragesima,london,1,zwickau,1
2102,ofitio,london,1,zwickau,1
2103,diuino,london,1,zwickau,1
2104,auidissime,london,1,zwickau,1
2105,uespertino,london,1,zwickau,1
2106,multitudinem,london,1,zwickau,2
2107,uexilis,london,1,zwickau,1
2108,exeuntem,london,1,zwickau,1
2109,audiendum,london,1,zwickau,1
2110,crederent,london,1,zwickau,1
2111,supradicte,london,1,zwickau,1
2112,prelatos,london,1,zwickau,1
2113,nestorianos,london,1,zwickau,1
2114,ieselic,london,1,zwickau,1
2115,intelexi,london,1,zwickau,1
2116,iurisditio,london,1,zwickau,1
2117,lacius,london,1,zwickau,1
2118,gentis,london,1,zwickau,1
2119,subditi,london,1,zwickau,1
2120,partia,london,1,zwickau,1
2121,persida,london,1,zwickau,1
2122,regnis,london,1,zwickau,1
2123,caldeorum,london,1,zwickau,1
2124,capadocie,london,1,zwickau,1
2125,septimanis,london,1,zwickau,1
2126,uictu,london,1,zwickau,1
2127,conuersatione,london,1,zwickau,2
2128,tanti,london,1,zwickau,2
2129,exempli,london,1,zwickau,1
2130,persona,london,1,zwickau,1
2131,seculari,london,1,zwickau,1
2132,certissime,london,1,zwickau,1
2133,uestes,london,1,zwickau,1
2134,ualebant,london,1,zwickau,1
2135,sterlingorum,london,1,zwickau,1
2136,fortissima,london,1,zwickau,1
2137,infinitos,london,1,zwickau,1
2138,utebatur,london,1,zwickau,1
2139,arietino,london,1,zwickau,1
2140,rubeo,london,1,zwickau,1
2141,grosso,london,1,zwickau,1
2142,sordido,london,1,zwickau,1
2143,amplis,london,1,zwickau,1
2144,sordidis,london,1,zwickau,1
2145,tunica,london,1,zwickau,1
2146,scapulare,london,1,zwickau,1
2147,palium,london,1,zwickau,1
2148,subtile,london,1,zwickau,1
2149,asperum,london,1,zwickau,1
2150,cilicium,london,1,zwickau,1
2151,audientem,london,1,zwickau,1
2152,prelatis,london,1,zwickau,1
2153,arciepiscopis,london,1,zwickau,1
2154,religiosis,london,1,zwickau,1
2155,pane,london,1,zwickau,1
2156,abstinebat,london,1,zwickau,1
2157,uniuerso,london,1,zwickau,1
2158,dispensauit,london,1,zwickau,1
2159,comederet,london,1,zwickau,1
2160,biberet,london,1,zwickau,1
2161,celebrauit,london,1,zwickau,1
2162,induuntur,london,1,zwickau,1
2163,asimo,london,1,zwickau,1
2164,conficiunt,london,1,zwickau,1
2165,uerbis,london,1,zwickau,1
2166,uiderem,london,1,zwickau,1
2167,placerent,london,1,zwickau,1
2168,celebrare,london,1,zwickau,1
2169,legunt,london,1,zwickau,1
2170,prefationes,london,1,zwickau,1
2171,idiomate,london,1,zwickau,1
2172,scripturam,london,1,zwickau,1
2173,spetialem,london,1,zwickau,2
2174,quacumque,london,1,zwickau,1
2175,religiosi,london,1,zwickau,1
2176,reuerentia,london,1,zwickau,2
2177,reputantur,london,1,zwickau,1
2178,nulum,london,1,zwickau,1
2179,diuina,london,1,zwickau,1
2180,celebrant,london,1,zwickau,1
2181,horas,london,1,zwickau,1
2182,cena,london,1,zwickau,1
2183,campanas,london,1,zwickau,1
2184,signo,london,1,zwickau,1
2185,uicos,london,1,zwickau,1
2186,clamando,london,1,zwickau,1
2187,ueniant,london,1,zwickau,1
2188,dormiunt,london,1,zwickau,1
2189,sedentes,london,1,zwickau,1
2190,docent,london,1,zwickau,1
2191,auroram,london,1,zwickau,1
2192,permitunt,london,1,zwickau,1
2193,uxorati,london,1,zwickau,1
2194,permititur,london,1,zwickau,1
2195,exequi,london,1,zwickau,1
2196,sacerdotis,london,1,zwickau,1
2197,uacant,london,1,zwickau,1
2198,amplexibus,london,1,zwickau,1
2199,uxore,london,1,zwickau,2
2200,ducet,london,1,zwickau,2
2201,fornicatus,london,1,zwickau,1
2202,dispensari,london,1,zwickau,1
2203,nasum,london,1,zwickau,1
2204,adulterium,london,1,zwickau,1
2205,castrabitur,london,1,zwickau,1
2206,uxoratus,london,1,zwickau,1
2207,existente,london,1,zwickau,2
2208,sacerdote,london,1,zwickau,1
2209,contraxerit,london,1,zwickau,1
2210,nouum,london,1,zwickau,1
2211,statutum,london,1,zwickau,1
2212,apostolum,london,1,zwickau,1
2213,uulgo,london,1,zwickau,1
2214,lineum,london,1,zwickau,1
2215,pannum,london,1,zwickau,1
2216,scapulis,london,1,zwickau,1
2217,grecorum,london,1,zwickau,1
2218,nestorianorum,london,1,zwickau,1
2219,almutiam,london,1,zwickau,1
2220,laneam,london,1,zwickau,1
2221,furta,london,1,zwickau,1
2222,digni,london,1,zwickau,1
2223,suspendio,london,1,zwickau,1
2224,malefactores,london,1,zwickau,1
2225,castrantur,london,1,zwickau,1
2226,generent,london,1,zwickau,1
2227,patrum,london,1,zwickau,2
2228,famuli,london,1,zwickau,1
2229,eunucos,london,1,zwickau,1
2230,ulus,london,1,zwickau,1
2231,licentia,london,1,zwickau,1
2232,spetiali,london,1,zwickau,1
2233,ingredientem,london,1,zwickau,1
2234,libentissime,london,1,zwickau,1
2235,curiam,london,1,zwickau,1
2236,adeunt,london,1,zwickau,1
2237,accedunt,london,1,zwickau,1
2238,potentibus,london,1,zwickau,1
2239,apponitur,london,1,zwickau,1
2240,uulgari,london,1,zwickau,1
2241,linguis,london,1,zwickau,1
2242,propriis,london,1,zwickau,1
2243,exponitur,london,1,zwickau,1
2244,questionem,london,1,zwickau,1
2245,instruuntur,london,1,zwickau,2
2246,audiuntur,london,1,zwickau,1
2247,agitantur,london,1,zwickau,1
2248,cause,london,1,zwickau,1
2249,dormitionem,london,1,zwickau,1
2250,stante,london,1,zwickau,1
2251,cancelis,london,1,zwickau,1
2252,balistarii,london,1,zwickau,1
2253,arcarii,london,1,zwickau,1
2254,luctatores,london,1,zwickau,1
2255,saltatores,london,1,zwickau,1
2256,principibus,london,1,zwickau,1
2257,artem,london,1,zwickau,1
2258,solatio,london,1,zwickau,1
2259,canibus,london,1,zwickau,1
2260,uenaticis,london,1,zwickau,1
2261,retibus,london,1,zwickau,1
2262,solatia,london,1,zwickau,1
2263,tempus,london,1,zwickau,1
2264,cene,london,1,zwickau,1
2265,consueta,london,1,zwickau,1
2266,habui,london,1,zwickau,2
2267,colationem,london,1,zwickau,1
2268,sacramentis,london,1,zwickau,1
2269,ministrantur,london,1,zwickau,1
2270,tenentur,london,1,zwickau,1
2271,sentit,london,1,zwickau,1
2272,quesiui,london,1,zwickau,1
2273,colatione,london,1,zwickau,1
2274,annuente,london,1,zwickau,1
2275,doctores,london,1,zwickau,1
2276,sequerentur,london,1,zwickau,1
2277,expositione,london,1,zwickau,1
2278,precipui,london,1,zwickau,1
2279,crisostomus,london,1,zwickau,1
2280,cirilus,london,1,zwickau,1
2281,alexandrinus,london,1,zwickau,1
2282,kirilum,london,1,zwickau,1
2283,efrem,london,1,zwickau,1
2284,abbatem,london,1,zwickau,1
2285,colatio,london,1,zwickau,1
2286,consolatus,london,1,zwickau,1
2287,laici,london,1,zwickau,1
2288,ridere,london,1,zwickau,1
2289,dissolui,london,1,zwickau,1
2290,nationis,london,1,zwickau,1
2291,calix,london,1,zwickau,1
2292,inceptionem,london,1,zwickau,1
2293,ofertorium,london,1,zwickau,1
2294,diaconus,london,1,zwickau,1
2295,panno,london,1,zwickau,1
2296,pulcro,london,1,zwickau,1
2297,pretioso,london,1,zwickau,1
2298,leuat,london,1,zwickau,1
2299,capite,london,1,zwickau,1
2300,precedente,london,1,zwickau,1
2301,turibulo,london,1,zwickau,1
2302,incedentibus,london,1,zwickau,1
2303,girat,london,1,zwickau,1
2304,dextrum,london,1,zwickau,1
2305,cornu,london,1,zwickau,2
2306,suscipit,london,1,zwickau,1
2307,ofert,london,1,zwickau,1
2308,canonem,london,1,zwickau,1
2309,turibulis,london,1,zwickau,1
2310,flectentes,london,1,zwickau,1
2311,diaconi,london,1,zwickau,1
2312,sacris,london,1,zwickau,1
2313,induti,london,1,zwickau,1
