,feature_name,word,zwickau,london,breslau,version with higher score
44872,count_vectorizer_5_gram,hebay,0,3,0,london
44873,count_vectorizer_5_gram,ebayd,0,3,0,london
44874,count_vectorizer_5_gram,baydo,0,3,0,london
44875,count_vectorizer_5_gram,aydos,0,3,0,london
44876,count_vectorizer_5_gram,ydos_,0,3,0,london
44877,count_vectorizer_5_gram,s_mih,0,3,0,london
44878,count_vectorizer_5_gram,pit_l,0,3,0,london
44879,count_vectorizer_5_gram,gamus,0,2,0,london
44880,count_vectorizer_5_gram,ibris,0,2,0,london
44881,count_vectorizer_5_gram,rubin,0,2,1,london
44882,count_vectorizer_5_gram,ubin_,0,2,1,london
44883,count_vectorizer_5_gram,tocie,0,2,0,london
44884,count_vectorizer_5_gram,net_u,0,2,1,london
44885,count_vectorizer_5_gram,eflue,0,2,0,london
44886,count_vectorizer_5_gram,uccen,0,2,0,london
44887,count_vectorizer_5_gram,ccend,0,2,0,london
44888,count_vectorizer_5_gram,a_exs,0,2,0,london
44889,count_vectorizer_5_gram,exsti,0,2,0,london
44890,count_vectorizer_5_gram,xstit,0,2,0,london
44891,count_vectorizer_5_gram,tit_q,0,2,1,london
44892,count_vectorizer_5_gram,ncial,0,2,1,london
44893,count_vectorizer_5_gram,uot_m,0,2,2,london
44894,count_vectorizer_5_gram,ot_mo,0,2,2,london
44895,count_vectorizer_5_gram,m_nac,0,2,0,london
44896,count_vectorizer_5_gram,i_duc,0,2,1,london
44897,count_vectorizer_5_gram,eia_d,0,2,0,london
44898,count_vectorizer_5_gram,ia_do,0,2,1,london
44899,count_vectorizer_5_gram,_coti,0,2,0,london
44900,count_vectorizer_5_gram,cotid,0,2,0,london
44901,count_vectorizer_5_gram,otidi,0,2,0,london
44902,count_vectorizer_5_gram,ia_un,0,2,0,london
44903,count_vectorizer_5_gram,a_uni,0,2,0,london
44904,count_vectorizer_5_gram,lit_c,0,2,0,london
44905,count_vectorizer_5_gram,ut_al,0,2,0,london
44906,count_vectorizer_5_gram,rogan,0,2,1,london
44907,count_vectorizer_5_gram,ogans,0,2,1,london
44908,count_vectorizer_5_gram,aui_u,0,2,1,london
44909,count_vectorizer_5_gram,egent,0,2,3,breslau
44910,count_vectorizer_5_gram,bus_y,0,2,0,london
44911,count_vectorizer_5_gram,_duod,0,2,0,london
44912,count_vectorizer_5_gram,duode,0,2,0,london
44913,count_vectorizer_5_gram,uodec,0,2,0,london
44914,count_vectorizer_5_gram,odeci,0,2,0,london
44915,count_vectorizer_5_gram,iim_d,0,2,1,london
44916,count_vectorizer_5_gram,el_fr,0,2,0,london
44917,count_vectorizer_5_gram,l_fra,0,2,0,london
44918,count_vectorizer_5_gram,oc_au,0,2,0,london
44919,count_vectorizer_5_gram,uios_,0,2,0,london
44920,count_vectorizer_5_gram,ten_e,0,2,0,london
44921,count_vectorizer_5_gram,rs_to,0,2,0,london
44922,count_vectorizer_5_gram,tamie,0,2,0,london
44923,count_vectorizer_5_gram,argad,0,2,0,london
44924,count_vectorizer_5_gram,_apam,0,2,0,london
44925,count_vectorizer_5_gram,apami,0,2,0,london
44926,count_vectorizer_5_gram,cte_t,0,2,0,london
44927,count_vectorizer_5_gram,ns_ly,0,2,0,london
44928,count_vectorizer_5_gram,iim_p,0,2,0,london
44929,count_vectorizer_5_gram,od_tr,0,2,0,london
44930,count_vectorizer_5_gram,iim_i,0,2,0,london
44931,count_vectorizer_5_gram,zam_c,0,2,0,london
44932,count_vectorizer_5_gram,bie_s,0,2,0,london
44933,count_vectorizer_5_gram,ic_co,0,2,0,london
44934,count_vectorizer_5_gram,_areo,0,2,0,london
44935,count_vectorizer_5_gram,areop,0,2,0,london
44936,count_vectorizer_5_gram,reopo,0,2,0,london
44937,count_vectorizer_5_gram,en_si,0,2,0,london
44938,count_vectorizer_5_gram,bon_e,0,2,1,london
44939,count_vectorizer_5_gram,num_o,0,2,0,london
44940,count_vectorizer_5_gram,nc_kr,0,2,0,london
44941,count_vectorizer_5_gram,c_kra,0,2,0,london
44942,count_vectorizer_5_gram,_se_t,0,2,0,london
44943,count_vectorizer_5_gram,_soba,0,2,0,london
44944,count_vectorizer_5_gram,m_ydu,0,2,1,london
44945,count_vectorizer_5_gram,en_eu,0,2,0,london
44946,count_vectorizer_5_gram,umeti,0,2,0,london
44947,count_vectorizer_5_gram,ient_,0,2,0,london
44948,count_vectorizer_5_gram,urima,0,2,1,london
44949,count_vectorizer_5_gram,sio_t,0,2,0,london
44950,count_vectorizer_5_gram,dent_,0,2,0,london
44951,count_vectorizer_5_gram,ta_oc,0,2,0,london
44952,count_vectorizer_5_gram,_ptol,0,2,1,london
44953,count_vectorizer_5_gram,ptolo,0,2,1,london
44954,count_vectorizer_5_gram,lomay,0,2,0,london
44955,count_vectorizer_5_gram,omayd,0,2,0,london
44956,count_vectorizer_5_gram,mayda,0,2,0,london
44957,count_vectorizer_5_gram,erite,0,2,0,london
44958,count_vectorizer_5_gram,rite_,0,2,0,london
44959,count_vectorizer_5_gram,aal_i,0,2,2,london
44960,count_vectorizer_5_gram,ysam_,0,2,0,london
44961,count_vectorizer_5_gram,on_au,0,2,0,london
44962,count_vectorizer_5_gram,n_aut,0,2,0,london
44963,count_vectorizer_5_gram,arbic,0,2,0,london
44964,count_vectorizer_5_gram,rbica,0,2,0,london
44965,count_vectorizer_5_gram,bican,0,2,0,london
44966,count_vectorizer_5_gram,icani,0,2,0,london
44967,count_vectorizer_5_gram,s_2_l,0,2,0,london
44968,count_vectorizer_5_gram,de_ta,0,2,0,london
44969,count_vectorizer_5_gram,s_teu,0,2,0,london
44970,count_vectorizer_5_gram,_arci,0,2,0,london
44971,count_vectorizer_5_gram,baldw,0,2,0,london
44972,count_vectorizer_5_gram,aldwi,0,2,0,london
44973,count_vectorizer_5_gram,ldwin,0,2,0,london
44974,count_vectorizer_5_gram,dwinu,0,2,0,london
44975,count_vectorizer_5_gram,radid,0,2,0,london
44976,count_vectorizer_5_gram,adidi,0,2,0,london
44977,count_vectorizer_5_gram,dispa,0,2,1,london
44978,count_vectorizer_5_gram,ispar,0,2,1,london
44979,count_vectorizer_5_gram,_me_m,0,2,0,london
44980,count_vectorizer_5_gram,a_24_,0,2,1,london
44981,count_vectorizer_5_gram,e_ins,0,2,0,london
44982,count_vectorizer_5_gram,ili_a,0,2,0,london
44983,count_vectorizer_5_gram,uanta,0,2,1,london
44984,count_vectorizer_5_gram,_mitt,0,2,1,london
44985,count_vectorizer_5_gram,ttens,0,2,0,london
44986,count_vectorizer_5_gram,io_im,0,2,2,london
44987,count_vectorizer_5_gram,rigab,0,2,0,london
44988,count_vectorizer_5_gram,_mei_,0,2,0,london
44989,count_vectorizer_5_gram,mei_f,0,2,0,london
44990,count_vectorizer_5_gram,ihi_t,0,2,0,london
44991,count_vectorizer_5_gram,hi_tr,0,2,0,london
44992,count_vectorizer_5_gram,s_meu,0,2,0,london
44993,count_vectorizer_5_gram,onfer,0,2,0,london
44994,count_vectorizer_5_gram,as_ty,0,2,1,london
44995,count_vectorizer_5_gram,effec,0,2,0,london
44996,count_vectorizer_5_gram,sor_e,0,2,1,london
44997,count_vectorizer_5_gram,um_5_,0,2,0,london
44998,count_vectorizer_5_gram,to_to,0,2,1,london
44999,count_vectorizer_5_gram,ytulu,0,2,0,london
45000,count_vectorizer_5_gram,nas_o,0,2,0,london
45001,count_vectorizer_5_gram,ens_b,0,2,1,london
45002,count_vectorizer_5_gram,ubera,0,2,0,london
45003,count_vectorizer_5_gram,uo_tu,0,2,0,london
45004,count_vectorizer_5_gram,uix_u,0,2,0,london
45005,count_vectorizer_5_gram,ia_im,0,2,0,london
45006,count_vectorizer_5_gram,amina,0,2,0,london
45007,count_vectorizer_5_gram,1283_,0,2,0,london
45008,count_vectorizer_5_gram,ies_d,0,2,1,london
45009,count_vectorizer_5_gram,rra_r,0,2,0,london
45010,count_vectorizer_5_gram,m_aus,0,2,2,london
45011,count_vectorizer_5_gram,d_mul,0,2,1,london
45012,count_vectorizer_5_gram,eptam,0,2,0,london
45013,count_vectorizer_5_gram,re_sp,0,2,0,london
45014,count_vectorizer_5_gram,e_teu,0,2,0,london
45015,count_vectorizer_5_gram,a_dem,0,2,0,london
45016,count_vectorizer_5_gram,ppi_d,0,2,0,london
45017,count_vectorizer_5_gram,no_ha,0,2,0,london
45018,count_vectorizer_5_gram,timis,0,2,0,london
45019,count_vectorizer_5_gram,ganeu,0,2,0,london
45020,count_vectorizer_5_gram,r_met,0,2,0,london
45021,count_vectorizer_5_gram,hatus,0,2,0,london
45022,count_vectorizer_5_gram,chenu,0,2,0,london
45023,count_vectorizer_5_gram,henus,0,2,0,london
45024,count_vectorizer_5_gram,s_bib,0,2,0,london
45025,count_vectorizer_5_gram,niste,0,2,0,london
45026,count_vectorizer_5_gram,s_tue,0,2,0,london
45027,count_vectorizer_5_gram,_gybl,0,2,0,london
45028,count_vectorizer_5_gram,loch_,0,2,0,london
45029,count_vectorizer_5_gram,cut_t,0,2,1,london
45030,count_vectorizer_5_gram,dei_a,0,2,0,london
45031,count_vectorizer_5_gram,dysus,0,2,0,london
45032,count_vectorizer_5_gram,ysus_,0,2,0,london
45033,count_vectorizer_5_gram,ecent,0,2,0,london
45034,count_vectorizer_5_gram,tioru,0,2,0,london
45035,count_vectorizer_5_gram,e_nas,0,2,0,london
45036,count_vectorizer_5_gram,ci_ui,0,2,0,london
45037,count_vectorizer_5_gram,s_26_,0,2,0,london
45038,count_vectorizer_5_gram,tud_e,0,2,0,london
45039,count_vectorizer_5_gram,aan_f,0,2,0,london
45040,count_vectorizer_5_gram,el_fi,0,2,0,london
45041,count_vectorizer_5_gram,ntion,0,2,0,london
45042,count_vectorizer_5_gram,n_opp,0,2,0,london
45043,count_vectorizer_5_gram,cul_a,0,2,1,london
45044,count_vectorizer_5_gram,quisi,0,2,0,london
45045,count_vectorizer_5_gram,ihi_o,0,2,0,london
45046,count_vectorizer_5_gram,i_syn,0,2,0,london
45047,count_vectorizer_5_gram,synoh,0,2,0,london
45048,count_vectorizer_5_gram,ynohy,0,2,0,london
45049,count_vectorizer_5_gram,nohym,0,2,0,london
45050,count_vectorizer_5_gram,ohym_,0,2,0,london
45051,count_vectorizer_5_gram,ppido,0,2,0,london
45052,count_vectorizer_5_gram,ach_q,0,2,0,london
45053,count_vectorizer_5_gram,per_6,0,2,0,london
45054,count_vectorizer_5_gram,er_6_,0,2,0,london
45055,count_vectorizer_5_gram,r_6_l,0,2,0,london
45056,count_vectorizer_5_gram,as_la,0,2,1,london
45057,count_vectorizer_5_gram,urcum,0,2,0,london
45058,count_vectorizer_5_gram,malit,0,2,0,london
45059,count_vectorizer_5_gram,ppidi,0,2,0,london
45060,count_vectorizer_5_gram,r_dim,0,2,0,london
45061,count_vectorizer_5_gram,aan_p,0,2,0,london
45062,count_vectorizer_5_gram,buseu,0,2,0,london
45063,count_vectorizer_5_gram,useum,0,2,0,london
45064,count_vectorizer_5_gram,eum_g,0,2,0,london
45065,count_vectorizer_5_gram,_gers,0,2,0,london
45066,count_vectorizer_5_gram,gerse,0,2,0,london
45067,count_vectorizer_5_gram,rseum,0,2,0,london
45068,count_vectorizer_5_gram,rithe,0,2,0,london
45069,count_vectorizer_5_gram,ithem,0,2,0,london
45070,count_vectorizer_5_gram,them_,0,2,0,london
45071,count_vectorizer_5_gram,er_ho,0,2,0,london
45072,count_vectorizer_5_gram,r_hos,0,2,0,london
45073,count_vectorizer_5_gram,or_sc,0,2,0,london
45074,count_vectorizer_5_gram,_inqu,0,2,1,london
45075,count_vectorizer_5_gram,eum_r,0,2,0,london
45076,count_vectorizer_5_gram,l_ut_,0,2,0,london
45077,count_vectorizer_5_gram,i_pyr,0,2,0,london
45078,count_vectorizer_5_gram,s_men,0,2,0,london
45079,count_vectorizer_5_gram,ne_lo,0,2,1,london
45080,count_vectorizer_5_gram,ongi_,0,2,0,london
45081,count_vectorizer_5_gram,ut_st,0,2,0,london
45082,count_vectorizer_5_gram,c_ego,0,2,0,london
45083,count_vectorizer_5_gram,d_fra,0,2,0,london
45084,count_vectorizer_5_gram,uca_d,0,2,0,london
45085,count_vectorizer_5_gram,mia_p,0,2,0,london
45086,count_vectorizer_5_gram,ato_i,0,2,0,london
45087,count_vectorizer_5_gram,to_ib,0,2,0,london
45088,count_vectorizer_5_gram,to_us,0,2,0,london
45089,count_vectorizer_5_gram,_ea_n,0,2,2,london
45090,count_vectorizer_5_gram,a_nic,0,2,0,london
45091,count_vectorizer_5_gram,con_c,0,2,4,breslau
45092,count_vectorizer_5_gram,on_ca,0,2,2,london
45093,count_vectorizer_5_gram,cte_b,0,2,0,london
45094,count_vectorizer_5_gram,bee_u,0,2,1,london
45095,count_vectorizer_5_gram,blin_,0,2,1,london
45096,count_vectorizer_5_gram,ppi_u,0,2,0,london
45097,count_vectorizer_5_gram,recis,0,2,1,london
45098,count_vectorizer_5_gram,ecis_,0,2,1,london
45099,count_vectorizer_5_gram,pra_h,0,2,0,london
45100,count_vectorizer_5_gram,es_io,0,2,0,london
45101,count_vectorizer_5_gram,um_ef,0,2,0,london
45102,count_vectorizer_5_gram,n_fia,0,2,0,london
45103,count_vectorizer_5_gram,_meda,0,2,0,london
45104,count_vectorizer_5_gram,medan,0,2,0,london
45105,count_vectorizer_5_gram,ero_l,0,2,0,london
45106,count_vectorizer_5_gram,ro_lo,0,2,0,london
45107,count_vectorizer_5_gram,_15_m,0,2,0,london
45108,count_vectorizer_5_gram,15_mi,0,2,0,london
45109,count_vectorizer_5_gram,t_8_d,0,2,0,london
45110,count_vectorizer_5_gram,lutio,0,2,0,london
45111,count_vectorizer_5_gram,niuiu,0,2,0,london
45112,count_vectorizer_5_gram,e_aso,0,2,1,london
45113,count_vectorizer_5_gram,qua_t,0,2,2,london
45114,count_vectorizer_5_gram,iuo_e,0,2,1,london
45115,count_vectorizer_5_gram,tie_a,0,2,0,london
45116,count_vectorizer_5_gram,io_tr,0,2,0,london
45117,count_vectorizer_5_gram,t_cys,0,2,0,london
45118,count_vectorizer_5_gram,t_sua,0,2,0,london
45119,count_vectorizer_5_gram,ua_iu,0,2,0,london
45120,count_vectorizer_5_gram,feci_,0,2,0,london
45121,count_vectorizer_5_gram,os_it,0,2,0,london
45122,count_vectorizer_5_gram,aad_q,0,2,1,london
45123,count_vectorizer_5_gram,seper,0,2,1,london
45124,count_vectorizer_5_gram,put_l,0,2,0,london
45125,count_vectorizer_5_gram,ti_ga,0,2,0,london
45126,count_vectorizer_5_gram,r_eci,0,2,0,london
45127,count_vectorizer_5_gram,o_esa,0,2,0,london
45128,count_vectorizer_5_gram,sau_u,0,2,0,london
45129,count_vectorizer_5_gram,ses_i,0,2,0,london
45130,count_vectorizer_5_gram,em_ly,0,2,0,london
45131,count_vectorizer_5_gram,o_lyb,0,2,0,london
45132,count_vectorizer_5_gram,d_spa,0,2,1,london
45133,count_vectorizer_5_gram,senny,0,2,0,london
45134,count_vectorizer_5_gram,ennym,0,2,0,london
45135,count_vectorizer_5_gram,nnym_,0,2,0,london
45136,count_vectorizer_5_gram,r_nom,0,2,0,london
45137,count_vectorizer_5_gram,o_ten,0,2,0,london
45138,count_vectorizer_5_gram,yleam,0,2,0,london
45139,count_vectorizer_5_gram,hra_p,0,2,0,london
45140,count_vectorizer_5_gram,c_dim,0,2,0,london
45141,count_vectorizer_5_gram,ssa_t,0,2,0,london
45142,count_vectorizer_5_gram,re_fu,0,2,1,london
45143,count_vectorizer_5_gram,eum_f,0,2,0,london
45144,count_vectorizer_5_gram,suppl,0,2,0,london
45145,count_vectorizer_5_gram,uppli,0,2,0,london
45146,count_vectorizer_5_gram,_duor,0,2,1,london
45147,count_vectorizer_5_gram,duoru,0,2,1,london
45148,count_vectorizer_5_gram,uum_l,0,2,0,london
45149,count_vectorizer_5_gram,um_os,0,2,4,breslau
45150,count_vectorizer_5_gram,m_ses,0,2,0,london
45151,count_vectorizer_5_gram,mdatu,0,2,1,london
45152,count_vectorizer_5_gram,cariu,0,2,0,london
45153,count_vectorizer_5_gram,nis_r,0,2,0,london
45154,count_vectorizer_5_gram,mplet,0,2,2,london
45155,count_vectorizer_5_gram,lud_u,0,2,1,london
45156,count_vectorizer_5_gram,ori_l,0,2,0,london
45157,count_vectorizer_5_gram,m_add,0,2,0,london
45158,count_vectorizer_5_gram,_addi,0,2,0,london
45159,count_vectorizer_5_gram,addit,0,2,0,london
45160,count_vectorizer_5_gram,dditu,0,2,0,london
45161,count_vectorizer_5_gram,it_ga,0,2,0,london
45162,count_vectorizer_5_gram,_suec,0,2,0,london
45163,count_vectorizer_5_gram,suech,0,2,0,london
45164,count_vectorizer_5_gram,uecha,0,2,0,london
45165,count_vectorizer_5_gram,b_dic,0,2,0,london
45166,count_vectorizer_5_gram,ur_ba,0,2,1,london
45167,count_vectorizer_5_gram,h_sui,0,2,0,london
45168,count_vectorizer_5_gram,_suit,0,2,0,london
45169,count_vectorizer_5_gram,suith,0,2,0,london
45170,count_vectorizer_5_gram,uithe,0,2,0,london
45171,count_vectorizer_5_gram,persp,0,2,0,london
45172,count_vectorizer_5_gram,erspe,0,2,0,london
45173,count_vectorizer_5_gram,rspec,0,2,0,london
45174,count_vectorizer_5_gram,m_cau,0,2,0,london
45175,count_vectorizer_5_gram,ocaui,0,2,0,london
45176,count_vectorizer_5_gram,o_cui,0,2,0,london
45177,count_vectorizer_5_gram,s_ses,0,2,0,london
45178,count_vectorizer_5_gram,bi_ce,0,2,0,london
45179,count_vectorizer_5_gram,i_cer,0,2,0,london
45180,count_vectorizer_5_gram,ili_e,0,2,0,london
45181,count_vectorizer_5_gram,is_so,0,2,0,london
45182,count_vectorizer_5_gram,thsay,0,2,0,london
45183,count_vectorizer_5_gram,hsayd,0,2,0,london
45184,count_vectorizer_5_gram,sayda,0,2,0,london
45185,count_vectorizer_5_gram,yda_c,0,2,0,london
45186,count_vectorizer_5_gram,la_do,0,2,0,london
45187,count_vectorizer_5_gram,r_4_r,0,2,0,london
45188,count_vectorizer_5_gram,ea_ua,0,2,0,london
45189,count_vectorizer_5_gram,ui_eo,0,2,0,london
45190,count_vectorizer_5_gram,si_a_,0,2,0,london
45191,count_vectorizer_5_gram,ue_sp,0,2,0,london
45192,count_vectorizer_5_gram,ii_se,0,2,1,london
45193,count_vectorizer_5_gram,t_a_r,0,2,1,london
45194,count_vectorizer_5_gram,boths,0,2,0,london
45195,count_vectorizer_5_gram,othsa,0,2,0,london
45196,count_vectorizer_5_gram,aruum,0,2,0,london
45197,count_vectorizer_5_gram,ue_hi,0,2,0,london
45198,count_vectorizer_5_gram,_gade,0,2,0,london
45199,count_vectorizer_5_gram,gader,0,2,0,london
45200,count_vectorizer_5_gram,adera,0,2,1,london
45201,count_vectorizer_5_gram,an_a_,0,2,0,london
45202,count_vectorizer_5_gram,n_a_q,0,2,0,london
45203,count_vectorizer_5_gram,m_sor,0,2,0,london
45204,count_vectorizer_5_gram,lee_m,0,2,1,london
45205,count_vectorizer_5_gram,dit_q,0,2,1,london
45206,count_vectorizer_5_gram,pant_,0,2,0,london
45207,count_vectorizer_5_gram,i_sey,0,2,0,london
45208,count_vectorizer_5_gram,yr_di,0,2,0,london
45209,count_vectorizer_5_gram,eut_2,0,2,0,london
45210,count_vectorizer_5_gram,ut_2_,0,2,0,london
45211,count_vectorizer_5_gram,a_cad,0,2,0,london
45212,count_vectorizer_5_gram,bi_tu,0,2,0,london
45213,count_vectorizer_5_gram,t_cho,0,2,0,london
45214,count_vectorizer_5_gram,chorr,0,2,0,london
45215,count_vectorizer_5_gram,leuan,0,2,1,london
45216,count_vectorizer_5_gram,euans,0,2,1,london
45217,count_vectorizer_5_gram,uans_,0,2,1,london
45218,count_vectorizer_5_gram,lee_c,0,2,0,london
45219,count_vectorizer_5_gram,ee_cu,0,2,0,london
45220,count_vectorizer_5_gram,ge_ul,0,2,0,london
45221,count_vectorizer_5_gram,u_plu,0,2,0,london
45222,count_vectorizer_5_gram,us_ys,0,2,0,london
45223,count_vectorizer_5_gram,od_fa,0,2,1,london
45224,count_vectorizer_5_gram,ati_d,0,2,0,london
45225,count_vectorizer_5_gram,sau_a,0,2,0,london
45226,count_vectorizer_5_gram,_eueh,0,2,0,london
45227,count_vectorizer_5_gram,o_uic,0,2,0,london
45228,count_vectorizer_5_gram,i_suo,0,2,0,london
45229,count_vectorizer_5_gram,nim_g,0,2,1,london
45230,count_vectorizer_5_gram,im_ge,0,2,1,london
45231,count_vectorizer_5_gram,manay,0,2,0,london
45232,count_vectorizer_5_gram,anaym,0,2,0,london
45233,count_vectorizer_5_gram,st]_c,0,2,0,london
45234,count_vectorizer_5_gram,t]_ca,0,2,0,london
45235,count_vectorizer_5_gram,ibu_g,0,2,0,london
45236,count_vectorizer_5_gram,bu_ga,0,2,0,london
45237,count_vectorizer_5_gram,u_gad,0,2,0,london
45238,count_vectorizer_5_gram,it_nu,0,2,0,london
45239,count_vectorizer_5_gram,uncio,0,2,0,london
45240,count_vectorizer_5_gram,ncios,0,2,0,london
45241,count_vectorizer_5_gram,cios_,0,2,0,london
45242,count_vectorizer_5_gram,ios_a,0,2,0,london
45243,count_vectorizer_5_gram,_mune,0,2,0,london
45244,count_vectorizer_5_gram,muner,0,2,0,london
45245,count_vectorizer_5_gram,unera,0,2,0,london
45246,count_vectorizer_5_gram,manus,0,2,0,london
45247,count_vectorizer_5_gram,s_nuc,0,2,0,london
45248,count_vectorizer_5_gram,n_man,0,2,1,london
45249,count_vectorizer_5_gram,iaboc,0,2,0,london
45250,count_vectorizer_5_gram,ci_il,0,2,0,london
45251,count_vectorizer_5_gram,oca_n,0,2,1,london
45252,count_vectorizer_5_gram,legis,0,2,0,london
45253,count_vectorizer_5_gram,a_ydu,0,2,0,london
45254,count_vectorizer_5_gram,eps_l,0,2,0,london
45255,count_vectorizer_5_gram,_sech,0,2,0,london
45256,count_vectorizer_5_gram,sechi,0,2,0,london
45257,count_vectorizer_5_gram,echim,0,2,0,london
45258,count_vectorizer_5_gram,oab_u,0,2,1,london
45259,count_vectorizer_5_gram,sio_q,0,2,0,london
45260,count_vectorizer_5_gram,imo_o,0,2,2,london
45261,count_vectorizer_5_gram,con_p,0,2,3,breslau
45262,count_vectorizer_5_gram,res_g,0,2,0,london
45263,count_vectorizer_5_gram,onpla,0,2,0,london
45264,count_vectorizer_5_gram,nplan,0,2,0,london
45265,count_vectorizer_5_gram,munda,0,2,0,london
45266,count_vectorizer_5_gram,chram,0,2,0,london
45267,count_vectorizer_5_gram,phoro,0,2,0,london
45268,count_vectorizer_5_gram,horo_,0,2,0,london
45269,count_vectorizer_5_gram,it_es,0,2,1,london
45270,count_vectorizer_5_gram,eta_d,0,2,0,london
45271,count_vectorizer_5_gram,leon_,0,2,0,london
45272,count_vectorizer_5_gram,e_abe,0,2,0,london
45273,count_vectorizer_5_gram,abeli,0,2,0,london
45274,count_vectorizer_5_gram,elina,0,2,0,london
45275,count_vectorizer_5_gram,c_ess,0,2,1,london
45276,count_vectorizer_5_gram,_19_e,0,2,0,london
45277,count_vectorizer_5_gram,19_et,0,2,0,london
45278,count_vectorizer_5_gram,9_et_,0,2,0,london
45279,count_vectorizer_5_gram,rmo_s,0,2,0,london
45280,count_vectorizer_5_gram,de_ab,0,2,0,london
45281,count_vectorizer_5_gram,th_oc,0,2,2,london
45282,count_vectorizer_5_gram,uc_su,0,2,1,london
45283,count_vectorizer_5_gram,ope_d,0,2,0,london
45284,count_vectorizer_5_gram,m_gir,0,2,0,london
45285,count_vectorizer_5_gram,_gira,0,2,0,london
45286,count_vectorizer_5_gram,_<dic,0,2,0,london
45287,count_vectorizer_5_gram,postm,0,2,0,london
45288,count_vectorizer_5_gram,ostmo,0,2,0,london
45289,count_vectorizer_5_gram,stmod,0,2,0,london
45290,count_vectorizer_5_gram,tmodu,0,2,0,london
45291,count_vectorizer_5_gram,os_ap,0,2,0,london
45292,count_vectorizer_5_gram,ha_le,0,2,0,london
45293,count_vectorizer_5_gram,_leru,0,2,0,london
45294,count_vectorizer_5_gram,lerus,0,2,0,london
45295,count_vectorizer_5_gram,alemi,0,2,0,london
45296,count_vectorizer_5_gram,_cato,0,2,0,london
45297,count_vectorizer_5_gram,_nihi,0,2,0,london
45298,count_vectorizer_5_gram,nihil,0,2,0,london
45299,count_vectorizer_5_gram,st_nu,0,2,0,london
45300,count_vectorizer_5_gram,c_gal,0,2,0,london
45301,count_vectorizer_5_gram,letur,0,2,0,london
45302,count_vectorizer_5_gram,do_ex,0,2,1,london
45303,count_vectorizer_5_gram,akar_,0,2,0,london
45304,count_vectorizer_5_gram,ade_r,0,2,0,london
45305,count_vectorizer_5_gram,e_red,0,2,1,london
45306,count_vectorizer_5_gram,er_iu,0,2,2,london
45307,count_vectorizer_5_gram,_yess,0,2,1,london
45308,count_vectorizer_5_gram,yesse,0,2,1,london
45309,count_vectorizer_5_gram,lutat,0,2,0,london
45310,count_vectorizer_5_gram,utati,0,2,0,london
45311,count_vectorizer_5_gram,pit_u,0,2,0,london
45312,count_vectorizer_5_gram,_gabr,0,2,0,london
45313,count_vectorizer_5_gram,gabri,0,2,0,london
45314,count_vectorizer_5_gram,briel,0,2,0,london
45315,count_vectorizer_5_gram,s_ei_,0,2,0,london
45316,count_vectorizer_5_gram,_tecu,0,2,2,london
45317,count_vectorizer_5_gram,cta_t,0,2,1,london
45318,count_vectorizer_5_gram,tu_in,0,2,1,london
45319,count_vectorizer_5_gram,sas_d,0,2,1,london
45320,count_vectorizer_5_gram,ixi_i,0,2,0,london
45321,count_vectorizer_5_gram,xi_in,0,2,0,london
45322,count_vectorizer_5_gram,to_im,0,2,0,london
45323,count_vectorizer_5_gram,o_imm,0,2,0,london
45324,count_vectorizer_5_gram,ti_be,0,2,0,london
45325,count_vectorizer_5_gram,xcisa,0,2,0,london
45326,count_vectorizer_5_gram,ommut,0,2,0,london
45327,count_vectorizer_5_gram,mmuta,0,2,0,london
45328,count_vectorizer_5_gram,mutat,0,2,0,london
45329,count_vectorizer_5_gram,_ysay,0,2,0,london
45330,count_vectorizer_5_gram,epe_u,0,2,1,london
45331,count_vectorizer_5_gram,pe_ut,0,2,0,london
45332,count_vectorizer_5_gram,e_mat,0,2,0,london
45333,count_vectorizer_5_gram,r_pot,0,2,0,london
45334,count_vectorizer_5_gram,entus,0,2,0,london
45335,count_vectorizer_5_gram,_triu,0,2,3,breslau
45336,count_vectorizer_5_gram,e_ded,0,2,1,london
45337,count_vectorizer_5_gram,sedet,0,2,1,london
45338,count_vectorizer_5_gram,io_da,0,2,0,london
45339,count_vectorizer_5_gram,ci_ad,0,2,2,london
45340,count_vectorizer_5_gram,uis_n,0,2,0,london
45341,count_vectorizer_5_gram,eriti,0,2,2,london
45342,count_vectorizer_5_gram,ritis,0,2,2,london
45343,count_vectorizer_5_gram,esurg,0,2,0,london
45344,count_vectorizer_5_gram,surga,0,2,0,london
45345,count_vectorizer_5_gram,ali_d,0,2,0,london
45346,count_vectorizer_5_gram,uicit,0,2,0,london
45347,count_vectorizer_5_gram,rmoni,0,2,2,london
45348,count_vectorizer_5_gram,monii,0,2,1,london
45349,count_vectorizer_5_gram,oniim,0,2,1,london
45350,count_vectorizer_5_gram,niim_,0,2,1,london
45351,count_vectorizer_5_gram,mor_q,0,2,0,london
45352,count_vectorizer_5_gram,i_se_,0,2,1,london
45353,count_vectorizer_5_gram,iunge,0,2,1,london
45354,count_vectorizer_5_gram,_1_re,0,2,0,london
45355,count_vectorizer_5_gram,1_reg,0,2,0,london
45356,count_vectorizer_5_gram,gum_p,0,2,0,london
45357,count_vectorizer_5_gram,d_2_d,0,2,0,london
45358,count_vectorizer_5_gram,o_tum,0,2,0,london
45359,count_vectorizer_5_gram,uenda,0,2,0,london
