,feature_name,word,zwickau,london,version with higher score
84576,count_vectorizer_6_gram,ium_hu,1,1,equal
84577,count_vectorizer_6_gram,psa_di,1,2,london
84578,count_vectorizer_6_gram,sa_dir,1,1,equal
84579,count_vectorizer_6_gram,a_diri,1,1,equal
84580,count_vectorizer_6_gram,_dirig,1,1,equal
84581,count_vectorizer_6_gram,dirigi,1,1,equal
84582,count_vectorizer_6_gram,irigit,1,1,equal
84583,count_vectorizer_6_gram,rigit_,1,1,equal
84584,count_vectorizer_6_gram,igit_c,1,1,equal
84585,count_vectorizer_6_gram,it_cur,1,1,equal
84586,count_vectorizer_6_gram,t_curs,1,1,equal
84587,count_vectorizer_6_gram,_cursu,1,2,london
84588,count_vectorizer_6_gram,cursum,1,1,equal
84589,count_vectorizer_6_gram,ursum_,1,2,london
84590,count_vectorizer_6_gram,rsum_s,1,1,equal
84591,count_vectorizer_6_gram,sum_su,1,1,equal
84592,count_vectorizer_6_gram,suum_c,1,1,equal
84593,count_vectorizer_6_gram,uum_co,1,1,equal
84594,count_vectorizer_6_gram,sic_ip,1,0,zwickau
84595,count_vectorizer_6_gram,ic_ips,1,0,zwickau
84596,count_vectorizer_6_gram,c_ipsu,1,0,zwickau
84597,count_vectorizer_6_gram,psum_i,1,0,zwickau
84598,count_vectorizer_6_gram,dis_ul,1,1,equal
84599,count_vectorizer_6_gram,is_ult,1,3,london
84600,count_vectorizer_6_gram,ero_to,1,1,equal
84601,count_vectorizer_6_gram,ro_tot,1,1,equal
84602,count_vectorizer_6_gram,ue_lat,1,0,zwickau
84603,count_vectorizer_6_gram,e_latu,1,0,zwickau
84604,count_vectorizer_6_gram,ius_oc,1,1,equal
84605,count_vectorizer_6_gram,tale_o,1,0,zwickau
84606,count_vectorizer_6_gram,ale_oc,1,0,zwickau
84607,count_vectorizer_6_gram,le_occ,1,0,zwickau
84608,count_vectorizer_6_gram,_occup,1,0,zwickau
84609,count_vectorizer_6_gram,occupa,1,0,zwickau
84610,count_vectorizer_6_gram,ccupat,1,0,zwickau
84611,count_vectorizer_6_gram,cupat_,1,0,zwickau
84612,count_vectorizer_6_gram,upat_a,1,0,zwickau
84613,count_vectorizer_6_gram,pat_a_,1,0,zwickau
84614,count_vectorizer_6_gram,at_a_m,1,2,london
84615,count_vectorizer_6_gram,bano_q,1,2,london
84616,count_vectorizer_6_gram,no_qui,1,1,equal
84617,count_vectorizer_6_gram,_indeq,1,0,zwickau
84618,count_vectorizer_6_gram,indequ,1,0,zwickau
84619,count_vectorizer_6_gram,ndeque,1,0,zwickau
84620,count_vectorizer_6_gram,deque_,1,0,zwickau
84621,count_vectorizer_6_gram,eque_a,1,0,zwickau
84622,count_vectorizer_6_gram,anum_u,1,0,zwickau
84623,count_vectorizer_6_gram,num_uo,1,0,zwickau
84624,count_vectorizer_6_gram,egio_p,1,0,zwickau
84625,count_vectorizer_6_gram,gio_pr,1,0,zwickau
84626,count_vectorizer_6_gram,_carea,1,1,equal
84627,count_vectorizer_6_gram,careat,1,1,equal
84628,count_vectorizer_6_gram,areat_,1,1,equal
84629,count_vectorizer_6_gram,reat_a,1,0,zwickau
84630,count_vectorizer_6_gram,eat_aq,1,0,zwickau
84631,count_vectorizer_6_gram,uis_fl,1,2,london
84632,count_vectorizer_6_gram,is_flu,1,7,london
84633,count_vectorizer_6_gram,fluuia,1,2,london
84634,count_vectorizer_6_gram,cole_d,1,0,zwickau
84635,count_vectorizer_6_gram,ole_de,1,0,zwickau
84636,count_vectorizer_6_gram,quis_p,1,2,london
84637,count_vectorizer_6_gram,uis_pl,1,1,equal
84638,count_vectorizer_6_gram,s_pluu,1,2,london
84639,count_vectorizer_6_gram,llecti,1,2,london
84640,count_vectorizer_6_gram,lectis,1,1,equal
84641,count_vectorizer_6_gram,s_in_b,1,2,london
84642,count_vectorizer_6_gram,n_berk,1,1,equal
84643,count_vectorizer_6_gram,_berki,1,2,london
84644,count_vectorizer_6_gram,berkil,1,2,london
84645,count_vectorizer_6_gram,erkili,1,2,london
84646,count_vectorizer_6_gram,rkilib,1,1,equal
84647,count_vectorizer_6_gram,kilibu,1,1,equal
84648,count_vectorizer_6_gram,et_cis,1,0,zwickau
84649,count_vectorizer_6_gram,sterni,1,1,equal
84650,count_vectorizer_6_gram,ternis,1,1,equal
84651,count_vectorizer_6_gram,rnis_p,1,0,zwickau
84652,count_vectorizer_6_gram,ones_d,1,1,equal
84653,count_vectorizer_6_gram,nes_de,1,2,london
84654,count_vectorizer_6_gram,inducu,1,0,zwickau
84655,count_vectorizer_6_gram,nducun,1,0,zwickau
84656,count_vectorizer_6_gram,quas_u,1,1,equal
84657,count_vectorizer_6_gram,uas_ut,1,0,zwickau
84658,count_vectorizer_6_gram,et_se_,1,2,london
84659,count_vectorizer_6_gram,t_se_e,1,2,london
84660,count_vectorizer_6_gram,_se_et,1,1,equal
84661,count_vectorizer_6_gram,_sua_a,1,0,zwickau
84662,count_vectorizer_6_gram,sua_al,1,0,zwickau
84663,count_vectorizer_6_gram,ua_ala,1,0,zwickau
84664,count_vectorizer_6_gram,a_alan,1,1,equal
84665,count_vectorizer_6_gram,_alant,1,1,equal
84666,count_vectorizer_6_gram,alant_,1,0,zwickau
84667,count_vectorizer_6_gram,lant_i,1,0,zwickau
84668,count_vectorizer_6_gram,t_in_y,1,1,equal
84669,count_vectorizer_6_gram,_in_yo,1,0,zwickau
84670,count_vectorizer_6_gram,in_yos,1,0,zwickau
84671,count_vectorizer_6_gram,n_yosu,1,0,zwickau
84672,count_vectorizer_6_gram,_yosue,1,0,zwickau
84673,count_vectorizer_6_gram,yosue_,1,0,zwickau
84674,count_vectorizer_6_gram,osue_u,1,0,zwickau
84675,count_vectorizer_6_gram,sue_ue,1,0,zwickau
84676,count_vectorizer_6_gram,illa_a,1,0,zwickau
84677,count_vectorizer_6_gram,lla_ap,1,0,zwickau
84678,count_vectorizer_6_gram,la_app,1,0,zwickau
84679,count_vectorizer_6_gram,bani_t,1,0,zwickau
84680,count_vectorizer_6_gram,erra_u,1,3,london
84681,count_vectorizer_6_gram,rra_ue,1,0,zwickau
84682,count_vectorizer_6_gram,tali_u,1,0,zwickau
84683,count_vectorizer_6_gram,ali_us,1,0,zwickau
84684,count_vectorizer_6_gram,li_usq,1,0,zwickau
84685,count_vectorizer_6_gram,_sydom,1,0,zwickau
84686,count_vectorizer_6_gram,sydomo,1,0,zwickau
84687,count_vectorizer_6_gram,ydomor,1,0,zwickau
84688,count_vectorizer_6_gram,yrioru,1,2,london
84689,count_vectorizer_6_gram,et_ack,1,1,equal
84690,count_vectorizer_6_gram,t_acko,1,0,zwickau
84691,count_vectorizer_6_gram,_ackon,1,1,equal
84692,count_vectorizer_6_gram,ackone,1,0,zwickau
84693,count_vectorizer_6_gram,ckonen,1,0,zwickau
84694,count_vectorizer_6_gram,konens,1,0,zwickau
84695,count_vectorizer_6_gram,ensi_q,1,1,equal
84696,count_vectorizer_6_gram,nsi_qu,1,1,equal
84697,count_vectorizer_6_gram,si_qui,1,1,equal
84698,count_vectorizer_6_gram,qui_ph,1,1,equal
84699,count_vectorizer_6_gram,ui_phi,1,0,zwickau
84700,count_vectorizer_6_gram,i_phin,1,0,zwickau
84701,count_vectorizer_6_gram,_phini,1,0,zwickau
84702,count_vectorizer_6_gram,phinic,1,0,zwickau
84703,count_vectorizer_6_gram,hinice,1,0,zwickau
84704,count_vectorizer_6_gram,inicea,1,0,zwickau
84705,count_vectorizer_6_gram,pso_di,1,1,equal
84706,count_vectorizer_6_gram,so_diu,1,0,zwickau
84707,count_vectorizer_6_gram,n_prec,1,2,london
84708,count_vectorizer_6_gram,tium_s,1,6,london
84709,count_vectorizer_6_gram,ra_cab,1,0,zwickau
84710,count_vectorizer_6_gram,l_et_t,1,0,zwickau
84711,count_vectorizer_6_gram,bano_a,1,2,london
84712,count_vectorizer_6_gram,ano_ad,1,2,london
84713,count_vectorizer_6_gram,no_ad_,1,3,london
84714,count_vectorizer_6_gram,ane_ad,1,2,london
84715,count_vectorizer_6_gram,lee_si,1,0,zwickau
84716,count_vectorizer_6_gram,ee_siu,1,0,zwickau
84717,count_vectorizer_6_gram,iue_ui,1,0,zwickau
84718,count_vectorizer_6_gram,ero_ph,1,0,zwickau
84719,count_vectorizer_6_gram,ro_phe,1,0,zwickau
84720,count_vectorizer_6_gram,rali_c,1,1,equal
84721,count_vectorizer_6_gram,ali_ca,1,1,equal
84722,count_vectorizer_6_gram,li_cas,1,1,equal
84723,count_vectorizer_6_gram,stri_s,1,0,zwickau
84724,count_vectorizer_6_gram,tri_se,1,0,zwickau
84725,count_vectorizer_6_gram,ri_sep,1,0,zwickau
84726,count_vectorizer_6_gram,i_seph,1,0,zwickau
84727,count_vectorizer_6_gram,dens_m,1,0,zwickau
84728,count_vectorizer_6_gram,eyr_in,1,3,london
84729,count_vectorizer_6_gram,yr_in_,1,3,london
84730,count_vectorizer_6_gram,nali_i,1,1,equal
84731,count_vectorizer_6_gram,ali_iu,1,0,zwickau
84732,count_vectorizer_6_gram,in_mes,1,0,zwickau
84733,count_vectorizer_6_gram,n_meso,1,0,zwickau
84734,count_vectorizer_6_gram,tamiam,1,0,zwickau
84735,count_vectorizer_6_gram,miam_s,1,0,zwickau
84736,count_vectorizer_6_gram,uia_oc,1,0,zwickau
84737,count_vectorizer_6_gram,em_lin,1,1,equal
84738,count_vectorizer_6_gram,linea_,1,1,equal
84739,count_vectorizer_6_gram,inea_a,1,0,zwickau
84740,count_vectorizer_6_gram,nea_ad,1,0,zwickau
84741,count_vectorizer_6_gram,ea_ad_,1,0,zwickau
84742,count_vectorizer_6_gram,ad_lit,1,5,london
84743,count_vectorizer_6_gram,d_litt,1,4,london
84744,count_vectorizer_6_gram,tur_th,1,1,equal
84745,count_vectorizer_6_gram,ur_tho,1,0,zwickau
84746,count_vectorizer_6_gram,r_thob,1,0,zwickau
84747,count_vectorizer_6_gram,bias_1,1,0,zwickau
84748,count_vectorizer_6_gram,ias_1_,1,0,zwickau
84749,count_vectorizer_6_gram,as_1_p,1,0,zwickau
84750,count_vectorizer_6_gram,s_1_po,1,0,zwickau
84751,count_vectorizer_6_gram,_1_pos,1,0,zwickau
84752,count_vectorizer_6_gram,1_post,1,0,zwickau
84753,count_vectorizer_6_gram,ost_ui,1,0,zwickau
84754,count_vectorizer_6_gram,t_uiam,1,0,zwickau
84755,count_vectorizer_6_gram,gionib,1,0,zwickau
84756,count_vectorizer_6_gram,ico_su,1,1,equal
84757,count_vectorizer_6_gram,co_sup,1,0,zwickau
84758,count_vectorizer_6_gram,ctis_q,1,1,equal
84759,count_vectorizer_6_gram,in_ysa,1,1,equal
84760,count_vectorizer_6_gram,n_ysai,1,1,equal
84761,count_vectorizer_6_gram,ysaia_,1,2,london
84762,count_vectorizer_6_gram,saia_u,1,0,zwickau
84763,count_vectorizer_6_gram,aia_ue,1,0,zwickau
84764,count_vectorizer_6_gram,anem_g,1,1,equal
84765,count_vectorizer_6_gram,nem_ga,1,1,equal
84766,count_vectorizer_6_gram,ilee_g,1,2,london
84767,count_vectorizer_6_gram,lee_ge,1,2,london
84768,count_vectorizer_6_gram,ee_gen,1,2,london
84769,count_vectorizer_6_gram,t_ab_u,1,0,zwickau
84770,count_vectorizer_6_gram,_ab_un,1,0,zwickau
84771,count_vectorizer_6_gram,ab_uno,1,0,zwickau
84772,count_vectorizer_6_gram,_uno_f,1,0,zwickau
84773,count_vectorizer_6_gram,uno_fi,1,0,zwickau
84774,count_vectorizer_6_gram,no_fin,1,0,zwickau
84775,count_vectorizer_6_gram,o_fine,1,0,zwickau
84776,count_vectorizer_6_gram,fine_u,1,1,equal
84777,count_vectorizer_6_gram,ine_us,1,0,zwickau
84778,count_vectorizer_6_gram,lium_f,1,0,zwickau
84779,count_vectorizer_6_gram,ium_fi,1,1,equal
84780,count_vectorizer_6_gram,um_fin,1,0,zwickau
84781,count_vectorizer_6_gram,m_fine,1,0,zwickau
84782,count_vectorizer_6_gram,inem_e,1,1,equal
84783,count_vectorizer_6_gram,anc_en,1,1,equal
84784,count_vectorizer_6_gram,im_uia,1,0,zwickau
84785,count_vectorizer_6_gram,uiam_n,1,1,equal
84786,count_vectorizer_6_gram,am_neg,1,1,equal
84787,count_vectorizer_6_gram,m_nego,1,2,london
84788,count_vectorizer_6_gram,iatore,1,1,equal
84789,count_vectorizer_6_gram,e_aram,1,0,zwickau
84790,count_vectorizer_6_gram,_aram_,1,2,london
84791,count_vectorizer_6_gram,aram_e,1,1,equal
84792,count_vectorizer_6_gram,de_sey,1,1,equal
84793,count_vectorizer_6_gram,t_mady,1,0,zwickau
84794,count_vectorizer_6_gram,adyan_,1,0,zwickau
84795,count_vectorizer_6_gram,dyan_a,1,0,zwickau
84796,count_vectorizer_6_gram,yan_ab,1,0,zwickau
84797,count_vectorizer_6_gram,an_ab_,1,0,zwickau
84798,count_vectorizer_6_gram,te_uen,1,2,london
84799,count_vectorizer_6_gram,es_mer,1,1,equal
84800,count_vectorizer_6_gram,s_merc,1,1,equal
84801,count_vectorizer_6_gram,rces_i,1,0,zwickau
84802,count_vectorizer_6_gram,ces_in,1,0,zwickau
84803,count_vectorizer_6_gram,tas_du,1,0,zwickau
84804,count_vectorizer_6_gram,as_duc,1,0,zwickau
84805,count_vectorizer_6_gram,s_ducu,1,0,zwickau
84806,count_vectorizer_6_gram,_ducun,1,1,equal
84807,count_vectorizer_6_gram,t_redu,1,1,equal
84808,count_vectorizer_6_gram,reducu,1,0,zwickau
84809,count_vectorizer_6_gram,educun,1,1,equal
84810,count_vectorizer_6_gram,dant_u,1,0,zwickau
84811,count_vectorizer_6_gram,ant_ua,1,1,equal
84812,count_vectorizer_6_gram,gius_d,1,0,zwickau
84813,count_vectorizer_6_gram,chon_i,1,0,zwickau
84814,count_vectorizer_6_gram,hon_ig,1,0,zwickau
84815,count_vectorizer_6_gram,on_igi,1,0,zwickau
84816,count_vectorizer_6_gram,n_igit,1,0,zwickau
84817,count_vectorizer_6_gram,r_proc,1,3,london
84818,count_vectorizer_6_gram,rimo_a,1,1,equal
84819,count_vectorizer_6_gram,imo_ad,1,0,zwickau
84820,count_vectorizer_6_gram,o_ad_5,1,0,zwickau
84821,count_vectorizer_6_gram,rit_ca,1,0,zwickau
84822,count_vectorizer_6_gram,gius_u,1,0,zwickau
84823,count_vectorizer_6_gram,ius_ub,1,1,equal
84824,count_vectorizer_6_gram,tur_fu,1,6,london
84825,count_vectorizer_6_gram,ur_fui,1,6,london
84826,count_vectorizer_6_gram,r_fuis,1,5,london
84827,count_vectorizer_6_gram,sse_na,1,2,london
84828,count_vectorizer_6_gram,se_nat,1,2,london
84829,count_vectorizer_6_gram,tana_p,1,0,zwickau
84830,count_vectorizer_6_gram,ana_ph,1,0,zwickau
84831,count_vectorizer_6_gram,na_phe,1,0,zwickau
84832,count_vectorizer_6_gram,icie_i,1,2,london
84833,count_vectorizer_6_gram,cie_in,1,1,equal
84834,count_vectorizer_6_gram,odum_p,1,1,equal
84835,count_vectorizer_6_gram,dum_pi,1,0,zwickau
84836,count_vectorizer_6_gram,um_pin,1,0,zwickau
84837,count_vectorizer_6_gram,m_ping,1,0,zwickau
84838,count_vectorizer_6_gram,ngui_e,1,0,zwickau
84839,count_vectorizer_6_gram,gui_et,1,0,zwickau
84840,count_vectorizer_6_gram,rtili_,1,1,equal
84841,count_vectorizer_6_gram,tili_q,1,0,zwickau
84842,count_vectorizer_6_gram,ili_qu,1,3,london
84843,count_vectorizer_6_gram,ue_ame,1,1,equal
84844,count_vectorizer_6_gram,enitas,1,1,equal
84845,count_vectorizer_6_gram,tas_pr,1,3,london
84846,count_vectorizer_6_gram,s_prot,1,1,equal
84847,count_vectorizer_6_gram,uit_ua,1,2,london
84848,count_vectorizer_6_gram,it_ual,1,1,equal
84849,count_vectorizer_6_gram,sser_u,1,0,zwickau
84850,count_vectorizer_6_gram,ser_us,1,1,equal
84851,count_vectorizer_6_gram,xta_se,1,2,london
84852,count_vectorizer_6_gram,tem_ei,1,0,zwickau
84853,count_vectorizer_6_gram,s_uera,1,0,zwickau
84854,count_vectorizer_6_gram,sser_i,1,0,zwickau
84855,count_vectorizer_6_gram,ser_il,1,0,zwickau
84856,count_vectorizer_6_gram,esis_a,1,0,zwickau
84857,count_vectorizer_6_gram,sis_as,1,0,zwickau
84858,count_vectorizer_6_gram,is_ass,1,0,zwickau
84859,count_vectorizer_6_gram,s_asse,1,1,equal
84860,count_vectorizer_6_gram,sser_p,1,0,zwickau
84861,count_vectorizer_6_gram,ser_pi,1,1,equal
84862,count_vectorizer_6_gram,r_ping,1,1,equal
84863,count_vectorizer_6_gram,_pingw,1,0,zwickau
84864,count_vectorizer_6_gram,pingwi,1,0,zwickau
84865,count_vectorizer_6_gram,ingwis,1,0,zwickau
84866,count_vectorizer_6_gram,ngwis_,1,0,zwickau
84867,count_vectorizer_6_gram,gwis_p,1,0,zwickau
84868,count_vectorizer_6_gram,wis_pa,1,0,zwickau
84869,count_vectorizer_6_gram,is_pan,1,1,equal
84870,count_vectorizer_6_gram,s_pani,1,2,london
84871,count_vectorizer_6_gram,s_preb,1,0,zwickau
84872,count_vectorizer_6_gram,_prebe,1,1,equal
84873,count_vectorizer_6_gram,preben,1,1,equal
84874,count_vectorizer_6_gram,rebens,1,1,equal
84875,count_vectorizer_6_gram,ebens_,1,1,equal
84876,count_vectorizer_6_gram,ns_del,1,1,equal
84877,count_vectorizer_6_gram,elicia,1,1,equal
84878,count_vectorizer_6_gram,licias,1,1,equal
84879,count_vectorizer_6_gram,icias_,1,1,equal
84880,count_vectorizer_6_gram,_uerif,1,1,equal
84881,count_vectorizer_6_gram,uerifi,1,1,equal
84882,count_vectorizer_6_gram,rifica,1,1,equal
84883,count_vectorizer_6_gram,st_naa,1,0,zwickau
84884,count_vectorizer_6_gram,t_naas,1,0,zwickau
84885,count_vectorizer_6_gram,ason_d,1,1,equal
84886,count_vectorizer_6_gram,son_de,1,1,equal
84887,count_vectorizer_6_gram,in_tho,1,2,london
84888,count_vectorizer_6_gram,n_thob,1,2,london
84889,count_vectorizer_6_gram,tayn_i,1,0,zwickau
84890,count_vectorizer_6_gram,yn_ind,1,0,zwickau
84891,count_vectorizer_6_gram,haim_u,1,0,zwickau
84892,count_vectorizer_6_gram,aim_ub,1,0,zwickau
84893,count_vectorizer_6_gram,i_iose,1,1,equal
84894,count_vectorizer_6_gram,ph_inu,1,1,equal
84895,count_vectorizer_6_gram,h_inue,1,1,equal
84896,count_vectorizer_6_gram,enit_f,1,1,equal
84897,count_vectorizer_6_gram,nit_fr,1,1,equal
84898,count_vectorizer_6_gram,suos_s,1,1,equal
84899,count_vectorizer_6_gram,uos_si,1,1,equal
84900,count_vectorizer_6_gram,os_sit,1,1,equal
84901,count_vectorizer_6_gram,ulie_<,1,0,zwickau
84902,count_vectorizer_6_gram,lie_<u,1,0,zwickau
84903,count_vectorizer_6_gram,ie_<ud,1,0,zwickau
84904,count_vectorizer_6_gram,e_<ud>,1,0,zwickau
84905,count_vectorizer_6_gram,_<ud>_,1,0,zwickau
84906,count_vectorizer_6_gram,<ud>_a,1,0,zwickau
84907,count_vectorizer_6_gram,ud>_ad,1,0,zwickau
84908,count_vectorizer_6_gram,d>_ad_,1,0,zwickau
84909,count_vectorizer_6_gram,>_ad_1,1,0,zwickau
84910,count_vectorizer_6_gram,ucam_o,1,1,equal
84911,count_vectorizer_6_gram,cam_op,1,1,equal
84912,count_vectorizer_6_gram,onum_a,1,1,equal
84913,count_vectorizer_6_gram,num_am,1,1,equal
84914,count_vectorizer_6_gram,enum_u,1,2,london
84915,count_vectorizer_6_gram,neis_e,1,1,equal
84916,count_vectorizer_6_gram,cuis_i,1,0,zwickau
84917,count_vectorizer_6_gram,uis_ib,1,0,zwickau
84918,count_vectorizer_6_gram,c_in_c,1,2,london
84919,count_vectorizer_6_gram,mpo_os,1,2,london
84920,count_vectorizer_6_gram,po_ost,1,2,london
84921,count_vectorizer_6_gram,o_oste,1,2,london
84922,count_vectorizer_6_gram,ur_cis,1,0,zwickau
84923,count_vectorizer_6_gram,r_cist,1,0,zwickau
84924,count_vectorizer_6_gram,rna_io,1,0,zwickau
84925,count_vectorizer_6_gram,na_ios,1,0,zwickau
84926,count_vectorizer_6_gram,yria_n,1,1,equal
84927,count_vectorizer_6_gram,ria_no,1,0,zwickau
84928,count_vectorizer_6_gram,_a_cis,1,0,zwickau
84929,count_vectorizer_6_gram,a_cist,1,0,zwickau
84930,count_vectorizer_6_gram,erna_p,1,0,zwickau
84931,count_vectorizer_6_gram,rna_pr,1,0,zwickau
84932,count_vectorizer_6_gram,uiam_d,1,0,zwickau
84933,count_vectorizer_6_gram,am_dot,1,0,zwickau
84934,count_vectorizer_6_gram,m_doth,1,0,zwickau
84935,count_vectorizer_6_gram,haym_e,1,2,london
84936,count_vectorizer_6_gram,ciem_g,1,0,zwickau
84937,count_vectorizer_6_gram,iem_ga,1,0,zwickau
84938,count_vectorizer_6_gram,lee_iu,1,0,zwickau
84939,count_vectorizer_6_gram,ee_iux,1,0,zwickau
84940,count_vectorizer_6_gram,tem_th,1,2,london
84941,count_vectorizer_6_gram,em_tha,1,2,london
84942,count_vectorizer_6_gram,m_thab,1,2,london
84943,count_vectorizer_6_gram,abor_p,1,2,london
84944,count_vectorizer_6_gram,bor_pe,1,1,equal
84945,count_vectorizer_6_gram,or_per,1,1,equal
84946,count_vectorizer_6_gram,m_magg,1,0,zwickau
84947,count_vectorizer_6_gram,gedo_a,1,2,london
84948,count_vectorizer_6_gram,edo_as,1,1,equal
84949,count_vectorizer_6_gram,do_asc,1,2,london
84950,count_vectorizer_6_gram,o_asce,1,2,london
84951,count_vectorizer_6_gram,ens_us,1,1,equal
84952,count_vectorizer_6_gram,ns_usq,1,1,equal
84953,count_vectorizer_6_gram,raim_u,1,0,zwickau
84954,count_vectorizer_6_gram,aim_ue,1,0,zwickau
84955,count_vectorizer_6_gram,phin_e,1,0,zwickau
84956,count_vectorizer_6_gram,hin_et,1,0,zwickau
84957,count_vectorizer_6_gram,ram_ph,1,1,equal
84958,count_vectorizer_6_gram,_ueniu,1,0,zwickau
84959,count_vectorizer_6_gram,iunt_y,1,0,zwickau
84960,count_vectorizer_6_gram,unt_ys,1,1,equal
84961,count_vectorizer_6_gram,nt_ysm,1,1,equal
84962,count_vectorizer_6_gram,qui_em,1,1,equal
84963,count_vectorizer_6_gram,ui_eme,1,1,equal
84964,count_vectorizer_6_gram,i_emer,1,1,equal
84965,count_vectorizer_6_gram,_emeru,1,1,equal
84966,count_vectorizer_6_gram,emerun,1,1,equal
84967,count_vectorizer_6_gram,merunt,1,1,equal
84968,count_vectorizer_6_gram,nt_ios,1,1,equal
84969,count_vectorizer_6_gram,ph_in_,1,0,zwickau
84970,count_vectorizer_6_gram,h_in_e,1,0,zwickau
84971,count_vectorizer_6_gram,odem_o,1,0,zwickau
84972,count_vectorizer_6_gram,dem_op,1,0,zwickau
84973,count_vectorizer_6_gram,em_opi,1,0,zwickau
84974,count_vectorizer_6_gram,_opido,1,0,zwickau
84975,count_vectorizer_6_gram,opido_,1,0,zwickau
84976,count_vectorizer_6_gram,pido_d,1,0,zwickau
84977,count_vectorizer_6_gram,ido_do,1,0,zwickau
84978,count_vectorizer_6_gram,do_dot,1,0,zwickau
84979,count_vectorizer_6_gram,o_dota,1,0,zwickau
84980,count_vectorizer_6_gram,tayn_h,1,0,zwickau
84981,count_vectorizer_6_gram,ayn_he,1,0,zwickau
84982,count_vectorizer_6_gram,yn_hel,1,0,zwickau
84983,count_vectorizer_6_gram,n_heli,1,0,zwickau
84984,count_vectorizer_6_gram,uallat,1,0,zwickau
84985,count_vectorizer_6_gram,allatu,1,0,zwickau
84986,count_vectorizer_6_gram,s_a_sy,1,0,zwickau
84987,count_vectorizer_6_gram,yris_d,1,0,zwickau
84988,count_vectorizer_6_gram,xit_eo,1,0,zwickau
84989,count_vectorizer_6_gram,it_eos,1,1,equal
84990,count_vectorizer_6_gram,eos_ad,1,0,zwickau
84991,count_vectorizer_6_gram,ad_med,1,1,equal
84992,count_vectorizer_6_gram,d_medi,1,1,equal
84993,count_vectorizer_6_gram,arie_q,1,1,equal
84994,count_vectorizer_6_gram,rie_qu,1,2,london
84995,count_vectorizer_6_gram,ue_ind,1,2,london
84996,count_vectorizer_6_gram,de_dis,1,1,equal
84997,count_vectorizer_6_gram,per_bo,1,0,zwickau
84998,count_vectorizer_6_gram,r_bona,1,0,zwickau
84999,count_vectorizer_6_gram,onam_d,1,0,zwickau
85000,count_vectorizer_6_gram,nam_di,1,0,zwickau
85001,count_vectorizer_6_gram,etam_n,1,1,equal
85002,count_vectorizer_6_gram,tam_no,1,1,equal
85003,count_vectorizer_6_gram,othain,1,0,zwickau
85004,count_vectorizer_6_gram,thain_,1,0,zwickau
85005,count_vectorizer_6_gram,hain_n,1,0,zwickau
85006,count_vectorizer_6_gram,ain_no,1,0,zwickau
85007,count_vectorizer_6_gram,in_non,1,0,zwickau
85008,count_vectorizer_6_gram,cta_ab,1,1,equal
85009,count_vectorizer_6_gram,ab_ead,1,0,zwickau
85010,count_vectorizer_6_gram,b_eade,1,0,zwickau
85011,count_vectorizer_6_gram,adem_u,1,0,zwickau
85012,count_vectorizer_6_gram,la_sic,1,1,equal
85013,count_vectorizer_6_gram,a_sic_,1,1,equal
85014,count_vectorizer_6_gram,sic_di,1,1,equal
85015,count_vectorizer_6_gram,acet_s,1,1,equal
85016,count_vectorizer_6_gram,ra_cam,1,1,equal
85017,count_vectorizer_6_gram,tes_hi,1,1,equal
85018,count_vectorizer_6_gram,es_hin,1,1,equal
85019,count_vectorizer_6_gram,inde_n,1,2,london
85020,count_vectorizer_6_gram,de_non,1,1,equal
85021,count_vectorizer_6_gram,m_alto,1,1,equal
85022,count_vectorizer_6_gram,ltos_i,1,1,equal
85023,count_vectorizer_6_gram,tos_ir,1,1,equal
85024,count_vectorizer_6_gram,os_irr,1,1,equal
85025,count_vectorizer_6_gram,pta_co,1,0,zwickau
85026,count_vectorizer_6_gram,ualli_,1,0,zwickau
85027,count_vectorizer_6_gram,alli_s,1,0,zwickau
85028,count_vectorizer_6_gram,lli_sa,1,0,zwickau
85029,count_vectorizer_6_gram,li_sab,1,0,zwickau
85030,count_vectorizer_6_gram,i_sabe,1,0,zwickau
85031,count_vectorizer_6_gram,_sabe_,1,0,zwickau
85032,count_vectorizer_6_gram,sabe_q,1,0,zwickau
85033,count_vectorizer_6_gram,abe_qu,1,0,zwickau
85034,count_vectorizer_6_gram,be_que,1,0,zwickau
85035,count_vectorizer_6_gram,que_ua,1,0,zwickau
85036,count_vectorizer_6_gram,llis_r,1,1,equal
85037,count_vectorizer_6_gram,lis_re,1,1,equal
85038,count_vectorizer_6_gram,egis_d,1,0,zwickau
85039,count_vectorizer_6_gram,gis_di,1,0,zwickau
85040,count_vectorizer_6_gram,ubi_me,1,0,zwickau
85041,count_vectorizer_6_gram,bi_mel,1,0,zwickau
85042,count_vectorizer_6_gram,i_melc,1,0,zwickau
85043,count_vectorizer_6_gram,dech_o,1,0,zwickau
85044,count_vectorizer_6_gram,ech_oc,1,0,zwickau
85045,count_vectorizer_6_gram,ch_occ,1,0,zwickau
85046,count_vectorizer_6_gram,h_occu,1,1,equal
85047,count_vectorizer_6_gram,yria_r,1,0,zwickau
85048,count_vectorizer_6_gram,ria_re,1,1,equal
85049,count_vectorizer_6_gram,euerte,1,1,equal
85050,count_vectorizer_6_gram,rtenti,1,2,london
85051,count_vectorizer_6_gram,alim_t,1,0,zwickau
85052,count_vectorizer_6_gram,lim_th,1,0,zwickau
85053,count_vectorizer_6_gram,im_tho,1,0,zwickau
85054,count_vectorizer_6_gram,m_thob,1,0,zwickau
