original_word,variants,variants_count
romanam,"[('romana', 1)]",1
concauam,"[('concaua', 1)]",1
durant,"[('durat', 1)]",1
onus,"[('unus', 1), ('bonus', 1)]",2
posita,"[('positas', 1), ('positi', 1), ('posite', 1)]",3
uiuit,"[('uidit', 1), ('uixit', 1), ('uiui', 1), ('uicit', 1)]",4
circitum,"[('circuitum', 1)]",1
lesis,"[('legis', 1), ('leuis', 1), ('cesis', 1)]",3
ueret,"[('eret', 1), ('uere', 1)]",2
fructum,"[('fructu', 1), ('fructus', 1)]",2
melcisedec,"[('melcisedet', 1)]",1
istum,"[('istud', 1), ('istam', 1)]",2
acon,"[('amon', 1), ('ackon', 1), ('accon', 1), ('acor', 1)]",4
iacob,"[('lacob', 1), ('iacobi', 1)]",2
aracas,"[('arcas', 1)]",1
angulus,"[('angulum', 1), ('angelus', 1)]",2
acus,"[('arcus', 1), ('lacus', 1), ('acis', 1)]",3
fuerint,"[('fuerunt', 1), ('fuerant', 1), ('fuerit', 1)]",3
sciri,"[('scire', 1), ('siri', 1)]",2
meas,"[('eas', 1), ('meis', 1), ('meos', 1), ('meus', 1)]",4
precipua,"[('precipui', 1), ('precipue', 1)]",2
eleuans,"[('leuans', 1)]",1
peperit,"[('reperit', 1)]",1
uidenda,"[('uidendo', 1)]",1
fiunt,"[('fiant', 1)]",1
malis,"[('salis', 1), ('magis', 1), ('mali', 1), ('ualis', 1), ('melis', 1), ('palis', 1), ('maris', 1), ('talis', 1)]",8
damiatam,"[('damiata', 1)]",1
sidone,"[('sindone', 1), ('sidon', 1), ('sidonem', 1)]",3
dixerit,"[('dixermt', 1), ('dixerim', 1)]",2
tiro,"[('giro', 1), ('tiri', 1)]",2
puer,"[('pueri', 1), ('per', 1), ('puero', 1)]",3
murus,"[('murum', 1), ('muris', 1), ('muros', 1)]",3
orientem,"[('oriente', 1)]",1
galilea,"[('galilee', 1), ('galileam', 1)]",2
uiderunt,"[('uiderent', 1)]",1
imediate,"[('inmediate', 1)]",1
mele,"[('melo', 1), ('mel', 1), ('mole', 1), ('mile', 1), ('mee', 1), ('mete', 1)]",6
assumpta,"[('assumpti', 1)]",1
passum,"[('passuum', 1), ('passim', 1), ('possum', 1), ('passus', 1), ('cassum', 1)]",5
audientem,"[('audiente', 1)]",1
eundo,"[('fundo', 1), ('mundo', 1)]",2
parte,"[('porte', 1), ('partem', 1), ('marte', 1), ('parti', 1), ('partes', 1)]",5
meroe,"[('meroen', 1)]",1
uidentes,"[('uiuentes', 1), ('uidente', 1)]",2
descendant,"[('descendunt', 1)]",1
solos,"[('solis', 1), ('solus', 1)]",2
steti,"[('stetit', 1)]",1
tiberii,"[('tiberim', 1)]",1
tribui,"[('tribu', 1), ('tribum', 1), ('tribus', 1)]",3
quemlibet,"[('quamlibet', 1)]",1
nasarei,"[('nasaret', 1)]",1
uanini,"[('uanii', 1)]",1
eque,"[('eue', 1), ('neque', 1), ('que', 1), ('aque', 1)]",4
acolitis,"[('acoliti', 1)]",1
magne,"[('magna', 1), ('mane', 1), ('magno', 1), ('magni', 1)]",4
haberet,"[('haberent', 1), ('habere', 1)]",2
gloriosam,"[('gloriosum', 1), ('gloriosa', 1)]",2
palme,"[('palma', 1)]",1
maiora,"[('maior', 1), ('maiore', 1), ('maiori', 1)]",3
ualebant,"[('uolebant', 1)]",1
porosa,"[('porosi', 1)]",1
iude,"[('iudei', 1), ('inde', 1), ('iudee', 1), ('iuda', 1), ('iudea', 1)]",5
sarone,"[('saron', 1)]",1
sineus,"[('sineum', 1), ('sinus', 1), ('cineus', 1)]",3
uiculus,"[('uitulus', 1)]",1
uideantur,"[('uidentur', 1), ('uideatur', 1)]",2
damasco,"[('damasci', 1)]",1
latitudine,"[('latitudinem', 1)]",1
stat,"[('stant', 1)]",1
uinea,"[('uineas', 1), ('pinea', 1), ('uina', 1), ('linea', 1), ('uinee', 1)]",5
saul,"[('sal', 1), ('sabul', 1)]",2
proferat,"[('profert', 1)]",1
querentone,"[('quarentone', 1)]",1
recedentes,"[('recedente', 1)]",1
numerum,"[('numerus', 1)]",1
multo,"[('multa', 1), ('multos', 1), ('multi', 1), ('multe', 1)]",4
cupri,"[('cipri', 1)]",1
adherens,"[('adherent', 1)]",1
portant,"[('portat', 1)]",1
tuta,"[('guta', 1), ('ruta', 1), ('tota', 1), ('auta', 1)]",4
caipe,"[('caipa', 1)]",1
hanc,"[('hac', 1), ('hinc', 1), ('hunc', 1)]",3
stabant,"[('stabat', 1)]",1
semen,"[('semei', 1), ('semel', 1)]",2
paulum,"[('paulus', 1)]",1
omnia,"[('omni', 1), ('omnis', 1)]",2
teutonia,"[('teutoniam', 1), ('teutonie', 1), ('teutonica', 1)]",3
deducat,"[('deducit', 1)]",1
foris,"[('fortis', 1), ('moris', 1)]",2
occurrere,"[('occurreret', 1)]",1
regiones,"[('regionem', 1), ('regionis', 1), ('regione', 1)]",3
balsamus,"[('balsamum', 1)]",1
deuote,"[('deuoti', 1)]",1
multitudine,"[('multitudinem', 1)]",1
cesaream,"[('cesarea', 1)]",1
historia,"[('historias', 1)]",1
manet,"[('mane', 1)]",1
munitissimam,"[('munitissimum', 1)]",1
malum,"[('manum', 1)]",1
bibere,"[('biberet', 1)]",1
crepuit,"[('creuit', 1)]",1
ualamia,"[('ualamie', 1), ('ualamiam', 1)]",2
manasses,"[('manasse', 1)]",1
coopertum,"[('coopertus', 1)]",1
uerbis,"[('uersis', 1), ('urbis', 1)]",2
secum,"[('secus', 1), ('secim', 1), ('mecum', 1), ('tecum', 1)]",4
lacobus,"[('iacobus', 1)]",1
scribi,"[('scribit', 1), ('scribo', 1)]",2
particula,"[('particule', 1)]",1
arbores,"[('arbore', 1), ('arboris', 1), ('arborem', 1)]",3
exteriori,"[('exterior', 1), ('exterioris', 1)]",2
dormiunt,"[('dormiuit', 1)]",1
tripolim,"[('tripoli', 1), ('tripolis', 1)]",2
incisam,"[('incisa', 1)]",1
pira,"[('mira', 1), ('bira', 1)]",2
canales,"[('canalem', 1)]",1
cori,"[('coli', 1), ('corui', 1)]",2
clibani,"[('libani', 1)]",1
uino,"[('uina', 1), ('uico', 1), ('uini', 1), ('uno', 1)]",4
sinahim,"[('sinohim', 1)]",1
uidente,"[('uidentes', 1)]",1
colatione,"[('colationem', 1)]",1
aduentum,"[('aduentu', 1)]",1
arabia,"[('arabiam', 1), ('arabica', 1), ('arabie', 1)]",3
peregrinos,"[('peregrino', 1)]",1
erant,"[('errant', 1), ('orant', 1), ('erat', 1)]",3
unum,"[('unus', 1), ('uinum', 1), ('unam', 1)]",3
respondet,"[('respondent', 1)]",1
dicta,"[('dicti', 1), ('dieta', 1), ('dicto', 1), ('dictam', 1)]",4
urbis,"[('urbs', 1), ('turbis', 1), ('urbi', 1), ('uerbis', 1)]",4
deuotum,"[('deuotam', 1), ('deuotus', 1)]",2
uoragines,"[('uoraginem', 1), ('uoraginis', 1)]",2
eius,"[('elius', 1), ('eis', 1)]",2
arietes,"[('parietes', 1)]",1
genesis,"[('generis', 1), ('genesim', 1)]",2
capitis,"[('capiti', 1)]",1
moab,"[('roab', 1)]",1
leuam,"[('leucam', 1), ('leuat', 1)]",2
senex,"[('senem', 1), ('senes', 1)]",2
capris,"[('caris', 1)]",1
uere,"[('uera', 1), ('ere', 1), ('fere', 1), ('uero', 1), ('ueri', 1), ('ueret', 1), ('iere', 1)]",7
filii,"[('filia', 1), ('filie', 1), ('filio', 1), ('filiis', 1)]",4
bodiwinos,"[('bodwinos', 1)]",1
nulius,"[('nulus', 1)]",1
rogans,"[('rigans', 1)]",1
particule,"[('particula', 1)]",1
passus,"[('passis', 1), ('passum', 1)]",2
maritime,"[('maritima', 1)]",1
cristianis,"[('cristianos', 1), ('cristiani', 1), ('cristianus', 1)]",3
demonstratur,"[('demonstrantur', 1)]",1
quin,"[('quid', 1), ('quis', 1), ('qui', 1), ('quia', 1)]",4
alata,"[('alta', 1), ('lata', 1)]",2
pretiosa,"[('pretioso', 1), ('pretiosas', 1)]",2
nulus,"[('ulus', 1), ('nilus', 1), ('nulum', 1), ('nulius', 1)]",4
hominibus,"[('nominibus', 1)]",1
edificatus,"[('edificatum', 1)]",1
meum,"[('deum', 1), ('eum', 1), ('mecum', 1), ('meus', 1)]",4
coloris,"[('caloris', 1)]",1
lineam,"[('laneam', 1), ('lineum', 1), ('lineas', 1), ('linea', 1)]",4
tardi,"[('pardi', 1)]",1
criptam,"[('cripta', 1)]",1
armenie,"[('armenia', 1), ('armeni', 1)]",2
nicil,"[('niil', 1)]",1
tenebras,"[('tenebris', 1)]",1
alti,"[('altis', 1), ('alto', 1), ('alta', 1), ('alte', 1), ('alii', 1), ('apti', 1)]",6
porosi,"[('porosa', 1)]",1
fabe,"[('faba', 1)]",1
angelum,"[('angulum', 1), ('angelus', 1)]",2
uerno,"[('uero', 1), ('uerbo', 1)]",2
capadotia,"[('capodotia', 1)]",1
diues,"[('dies', 1)]",1
annum,"[('pannum', 1)]",1
ualaniam,"[('ualamiam', 1)]",1
cristiani,"[('cristiane', 1), ('cristiana', 1), ('cristianis', 1)]",3
extendat,"[('extendit', 1)]",1
peccato,"[('peccata', 1)]",1
morabantur,"[('morabatur', 1)]",1
leones,"[('lemones', 1)]",1
sicilia,"[('similia', 1), ('sicilie', 1), ('siciliam', 1)]",3
profundas,"[('profunda', 1), ('profundam', 1)]",2
inaccessibilis,"[('inaccessibilia', 1)]",1
facti,"[('facto', 1), ('facte', 1), ('facta', 1)]",3
excedit,"[('excedat', 1)]",1
fluxit,"[('fluit', 1)]",1
tamen,"[('atamen', 1), ('amen', 1)]",2
ilex,"[('ile', 1)]",1
iere,"[('ere', 1), ('fere', 1), ('ire', 1), ('uere', 1)]",4
sanctum,"[('sanctam', 1), ('sanctus', 1)]",2
aque,"[('aqua', 1), ('aue', 1), ('eque', 1), ('que', 1)]",4
idumee,"[('idumea', 1), ('idumei', 1)]",2
lucam,"[('luca', 1), ('loucam', 1), ('lusam', 1), ('lucas', 1), ('leucam', 1)]",5
oleo,"[('leo', 1)]",1
autem,"[('artem', 1), ('aute', 1), ('autet', 1)]",3
acram,"[('aram', 1)]",1
nationis,"[('nationes', 1)]",1
oliueta,"[('oliueti', 1)]",1
edificare,"[('edificate', 1)]",1
maiores,"[('maiorem', 1), ('maiore', 1), ('maioris', 1)]",3
rubeum,"[('rubeam', 1), ('rubrum', 1)]",2
carmelion,"[('carmeleon', 1)]",1
auta,"[('aut', 1), ('apta', 1), ('guta', 1), ('alta', 1), ('aute', 1), ('ruta', 1), ('tuta', 1)]",7
habitationis,"[('habitationnis', 1)]",1
uenturis,"[('uentris', 1), ('uenturus', 1)]",2
fesec,"[('pesec', 1)]",1
monanci,"[('monaci', 1)]",1
aliarum,"[('aliorum', 1)]",1
abstinentia,"[('abstinentie', 1)]",1
uxoris,"[('uxores', 1)]",1
ductam,"[('dictam', 1)]",1
altitudine,"[('altitudinem', 1)]",1
impressiones,"[('impressionem', 1)]",1
saret,"[('caret', 1)]",1
ecclesie,"[('ecclesia', 1)]",1
earum,"[('parum', 1), ('eorum', 1), ('farum', 1), ('eurum', 1), ('rarum', 1)]",5
triangula,"[('triangule', 1), ('trianguli', 1), ('triangulam', 1)]",3
utraque,"[('utroque', 1)]",1
parietem,"[('pariete', 1), ('parietes', 1), ('parientem', 1)]",3
quendam,"[('quedam', 1), ('quemdam', 1), ('quondam', 1), ('quandam', 1)]",4
parientem,"[('parietem', 1)]",1
sacerdotes,"[('sacerdotem', 1), ('sacerdotis', 1), ('sacerdote', 1)]",3
naboc,"[('nabac', 1), ('nabot', 1), ('iaboc', 1)]",3
fuisset,"[('fuissem', 1), ('fuisse', 1)]",2
septimanas,"[('septimanis', 1)]",1
decet,"[('ducet', 1), ('decem', 1)]",2
habebat,"[('habebant', 1), ('habeat', 1)]",2
habeant,"[('habent', 1), ('habebant', 1), ('habeat', 1)]",3
octauas,"[('octaua', 1)]",1
tradente,"[('tradentem', 1)]",1
semper,"[('seper', 1)]",1
missi,"[('misse', 1), ('missa', 1)]",2
giro,"[('tiro', 1)]",1
primogenitum,"[('primogenitus', 1)]",1
frequentes,"[('frequenter', 1)]",1
grosso,"[('grossi', 1), ('grossa', 1)]",2
horas,"[('horam', 1), ('hora', 1)]",2
fuisse,"[('fuissem', 1), ('fuisset', 1)]",2
ascensu,"[('ascensus', 1), ('ascensa', 1), ('ascensum', 1)]",3
iardinis,"[('iardinos', 1), ('iardini', 1)]",2
abiit,"[('adiit', 1)]",1
superpositum,"[('superpositam', 1)]",1
principatum,"[('principatus', 1)]",1
cera,"[('era', 1), ('uera', 1), ('cela', 1), ('cena', 1)]",4
gadera,"[('gaderam', 1)]",1
meroen,"[('meroe', 1)]",1
helenam,"[('helena', 1)]",1
maximum,"[('maximus', 1)]",1
appelant,"[('appelat', 1)]",1
credo,"[('credi', 1)]",1
ilum,"[('ilud', 1), ('ilam', 1), ('iluc', 1), ('nilum', 1)]",4
iesrel,"[('isrel', 1)]",1
sancto,"[('sancte', 1), ('sancti', 1), ('sancta', 1)]",3
campos,"[('campis', 1), ('campus', 1), ('camos', 1), ('campo', 1)]",4
grecus,"[('grecis', 1)]",1
legende,"[('legendo', 1)]",1
uidet,"[('uidit', 1), ('uides', 1), ('uideo', 1), ('uideat', 1)]",4
caude,"[('caute', 1), ('cause', 1), ('cauda', 1)]",3
dedisse,"[('sedisse', 1)]",1
heliseum,"[('heliseus', 1)]",1
nomen,"[('nomem', 1)]",1
marmoree,"[('marmore', 1), ('marmorea', 1)]",2
lacu,"[('lacus', 1)]",1
auertit,"[('uertit', 1), ('auertat', 1)]",2
constructa,"[('constructas', 1), ('constracta', 1)]",2
dispositum,"[('dispositus', 1)]",1
tabulas,"[('tabulis', 1), ('tabulam', 1), ('tabula', 1), ('fabulas', 1)]",4
panno,"[('pannos', 1), ('anno', 1), ('panni', 1)]",3
negociis,"[('negocii', 1)]",1
passionem,"[('passione', 1)]",1
turpe,"[('turre', 1)]",1
leucam,"[('loucam', 1), ('leucas', 1), ('leuca', 1), ('leuam', 1), ('lucam', 1)]",5
retibus,"[('regibus', 1)]",1
apti,"[('apta', 1), ('capti', 1), ('alti', 1), ('apte', 1)]",4
locum,"[('locus', 1)]",1
torreos,"[('torrens', 1)]",1
coopertus,"[('coopertum', 1)]",1
sumptuosa,"[('suptuosa', 1), ('sumptuose', 1)]",2
colitur,"[('tolitur', 1)]",1
karac,"[('krac', 1), ('marac', 1), ('barac', 1)]",3
digni,"[('igni', 1)]",1
similia,"[('simili', 1), ('similis', 1), ('sicilia', 1)]",3
altiori,"[('altior', 1)]",1
plurimi,"[('plurima', 1)]",1
dilecta,"[('directa', 1), ('dilecte', 1)]",2
liniamenta,"[('lineamenta', 1)]",1
efecta,"[('erecta', 1)]",1
caldei,"[('caldea', 1)]",1
esecielem,"[('eseciele', 1)]",1
arnon,"[('arnen', 1), ('armon', 1)]",2
orbe,"[('ore', 1)]",1
gehennon,"[('gehennom', 1)]",1
camelis,"[('camelus', 1), ('cameli', 1)]",2
fuerit,"[('fuerat', 1), ('fuerint', 1)]",2
siti,"[('sitis', 1), ('niti', 1), ('sibi', 1), ('uiti', 1), ('siri', 1), ('sita', 1), ('situ', 1), ('sit', 1), ('site', 1)]",9
prima,"[('prime', 1), ('primam', 1), ('primo', 1)]",3
factos,"[('factus', 1), ('facto', 1)]",2
gasam,"[('gasa', 1)]",1
tribus,"[('tribu', 1), ('tribum', 1), ('tribui', 1)]",3
lacis,"[('locis', 1), ('lapis', 1), ('lacus', 1), ('laris', 1), ('acis', 1), ('lactis', 1), ('lacius', 1)]",7
morte,"[('porte', 1), ('marte', 1), ('mortem', 1), ('forte', 1), ('sorte', 1), ('monte', 1)]",6
monte,"[('fonte', 1), ('montes', 1), ('monete', 1), ('monti', 1), ('morte', 1), ('montem', 1)]",6
raro,"[('rari', 1), ('caro', 1), ('raco', 1), ('rara', 1)]",4
ennon,"[('ennom', 1)]",1
historiis,"[('historias', 1)]",1
optimo,"[('optima', 1), ('optime', 1)]",2
rubrum,"[('rubeum', 1)]",1
disposite,"[('disposita', 1), ('dispositi', 1)]",2
adheret,"[('adherent', 1)]",1
ofitio,"[('ofitia', 1)]",1
genesim,"[('genesis', 1)]",1
ignis,"[('igni', 1), ('lignis', 1)]",2
habitu,"[('habitum', 1), ('habiti', 1)]",2
proiecti,"[('proiecta', 1)]",1
bedlehem,"[('betlehem', 1)]",1
aliquis,"[('aliqui', 1), ('aliquid', 1), ('aliquos', 1), ('aliquas', 1)]",4
luto,"[('puto', 1)]",1
leuat,"[('leuam', 1)]",1
captum,"[('captam', 1), ('aptum', 1), ('captus', 1)]",3
piscina,"[('piscinas', 1), ('piscinam', 1), ('piscine', 1), ('piscins', 1)]",4
facte,"[('facto', 1), ('facie', 1), ('facti', 1), ('facta', 1)]",4
nusquam,"[('numquam', 1), ('usquam', 1), ('nunquam', 1)]",3
tertio,"[('tertia', 1)]",1
quorum,"[('duorum', 1), ('quarum', 1)]",2
gabaot,"[('gabaon', 1)]",1
natus,"[('latus', 1), ('datus', 1), ('notus', 1), ('natum', 1)]",4
paran,"[('faran', 1), ('aran', 1)]",2
bais,"[('bis', 1)]",1
tobia,"[('tobias', 1)]",1
nolentes,"[('uolentes', 1)]",1
ducent,"[('ducet', 1), ('ducunt', 1), ('docent', 1)]",3
uiam,"[('uilam', 1), ('iam', 1), ('uitam', 1), ('uia', 1), ('unam', 1)]",5
area,"[('aream', 1), ('arena', 1), ('aurea', 1), ('areta', 1), ('arca', 1)]",5
munitum,"[('munitam', 1), ('munitus', 1)]",2
habet,"[('habes', 1), ('habent', 1), ('habeat', 1)]",3
paramia,"[('paramiam', 1)]",1
sienem,"[('senem', 1), ('siemem', 1), ('siene', 1)]",3
nabot,"[('naboc', 1), ('iabot', 1)]",2
meridiem,"[('meridiei', 1), ('meridie', 1)]",2
spetialem,"[('spetiale', 1)]",1
castris,"[('castri', 1)]",1
acile,"[('facile', 1)]",1
sicilie,"[('sicilia', 1)]",1
mansionem,"[('mansione', 1)]",1
inuolutum,"[('inuolutus', 1)]",1
efrem,"[('erem', 1)]",1
quartus,"[('quartis', 1)]",1
uiderent,"[('uiderunt', 1), ('uideret', 1)]",2
tapnim,"[('tapnis', 1)]",1
aliquanto,"[('aliquando', 1)]",1
altus,"[('altos', 1), ('altis', 1), ('alius', 1), ('aptus', 1), ('saltus', 1), ('altum', 1)]",6
apparent,"[('apparet', 1)]",1
procuratione,"[('procurationes', 1)]",1
culte,"[('multe', 1)]",1
peli,"[('pela', 1), ('celi', 1)]",2
sarracenos,"[('sarracenus', 1), ('sarracenis', 1)]",2
destructiones,"[('destructionem', 1)]",1
iactu,"[('iactum', 1), ('iactus', 1)]",2
sanguineo,"[('sanguinem', 1), ('sanguine', 1)]",2
ilius,"[('filius', 1), ('alius', 1), ('ilis', 1), ('elius', 1)]",4
monaci,"[('monacis', 1), ('monaco', 1), ('monanci', 1)]",3
agri,"[('agro', 1), ('auri', 1), ('agris', 1)]",3
sabbati,"[('sabbato', 1)]",1
pascuosa,"[('pascuosam', 1)]",1
helias,"[('helius', 1), ('helia', 1)]",2
pluries,"[('plures', 1)]",1
primam,"[('primum', 1), ('prima', 1)]",2
possim,"[('possit', 1), ('passim', 1), ('possum', 1), ('possem', 1)]",4
nobe,"[('noe', 1), ('nobo', 1), ('noue', 1), ('note', 1)]",4
uideo,"[('uides', 1), ('ideo', 1), ('uidet', 1)]",3
tiberiade,"[('tiberiadem', 1)]",1
romani,"[('romanis', 1), ('romane', 1), ('romana', 1)]",3
appelat,"[('appelata', 1), ('appelant', 1)]",2
legamus,"[('legatus', 1), ('legimus', 1)]",2
minori,"[('minora', 1), ('minore', 1), ('minor', 1)]",3
ferri,"[('ferre', 1), ('ferro', 1)]",2
cristianus,"[('cristianos', 1), ('cristianis', 1)]",2
dictum,"[('dictus', 1), ('dictam', 1)]",2
bonis,"[('boni', 1), ('bonus', 1), ('bonas', 1)]",3
niuibus,"[('nauibus', 1)]",1
damascum,"[('damascus', 1)]",1
quartis,"[('quartus', 1)]",1
canna,"[('canne', 1), ('manna', 1), ('cana', 1)]",3
mete,"[('mee', 1), ('mele', 1)]",2
dietam,"[('dieta', 1), ('dietas', 1), ('dictam', 1)]",3
iocapata,"[('iocapatam', 1)]",1
akkon,"[('ackon', 1)]",1
herodis,"[('herodes', 1)]",1
boue,"[('bone', 1), ('boues', 1), ('noue', 1)]",3
rupi,"[('rupis', 1), ('rupe', 1)]",2
habere,"[('haberet', 1), ('haberi', 1)]",2
ituream,"[('iturea', 1)]",1
armeni,"[('armenia', 1), ('armenie', 1)]",2
ginnim,"[('ginim', 1)]",1
uapor,"[('uapore', 1), ('sapor', 1)]",2
inueniuntur,"[('inueniantur', 1)]",1
sedis,"[('sedes', 1), ('sedit', 1)]",2
reliquos,"[('reliquo', 1)]",1
spissos,"[('spisso', 1)]",1
stipite,"[('stipiti', 1), ('stipitem', 1)]",2
nestorianus,"[('nestorianos', 1)]",1
orti,"[('orto', 1), ('ortu', 1), ('forti', 1), ('ortis', 1)]",4
nouus,"[('nouum', 1), ('notus', 1)]",2
paule,"[('pauli', 1), ('paulo', 1)]",2
circuitus,"[('circuitu', 1), ('circuitum', 1)]",2
matris,"[('matri', 1), ('patris', 1), ('maris', 1)]",3
gloria,"[('glorie', 1), ('gloriam', 1)]",2
longo,"[('longe', 1), ('longa', 1), ('longos', 1), ('longi', 1)]",4
flumem,"[('flumen', 1)]",1
prona,"[('proni', 1)]",1
nostris,"[('nostri', 1)]",1
habuerant,"[('habuerunt', 1), ('habuerat', 1)]",2
uicinus,"[('uicibus', 1)]",1
dispositio,"[('dispositi', 1)]",1
tabernaculi,"[('tabernaculis', 1), ('tabernacula', 1)]",2
site,"[('uite', 1), ('sita', 1), ('situ', 1), ('sit', 1), ('siti', 1), ('siue', 1)]",6
flumen,"[('lumen', 1), ('flumem', 1)]",2
penitia,"[('penitiam', 1)]",1
asotum,"[('asotus', 1)]",1
licet,"[('libet', 1)]",1
mentis,"[('gentis', 1), ('mentio', 1), ('mensis', 1), ('uentis', 1), ('montis', 1)]",5
alpiam,"[('aliam', 1)]",1
penicis,"[('penicie', 1), ('fenicis', 1)]",2
sinohim,"[('sinoim', 1), ('sinahim', 1)]",2
maritimam,"[('maritima', 1)]",1
torrente,"[('torrentem', 1), ('torrentes', 1), ('torrenti', 1)]",3
sancta,"[('sanctam', 1), ('sancte', 1), ('sancti', 1), ('sancto', 1)]",4
uenientem,"[('uenientes', 1)]",1
decorati,"[('decorat', 1)]",1
tecti,"[('lecti', 1), ('tecto', 1), ('tecta', 1)]",3
latitudinem,"[('latitudine', 1)]",1
sedentem,"[('sedentes', 1)]",1
pilisteum,"[('pilistum', 1)]",1
ligna,"[('ligno', 1), ('signa', 1), ('lignea', 1)]",3
altissimis,"[('altissimus', 1), ('altissimos', 1)]",2
arabie,"[('arabice', 1), ('arabia', 1)]",2
sarepta,"[('sareptam', 1)]",1
austro,"[('austri', 1)]",1
secundu,"[('secunda', 1), ('secunde', 1), ('secundum', 1)]",3
riuis,"[('riuus', 1), ('riuos', 1)]",2
longus,"[('longum', 1), ('longos', 1)]",2
continue,"[('continuo', 1)]",1
iabec,"[('iaboc', 1)]",1
uxores,"[('uxorem', 1), ('uxoris', 1), ('uxore', 1)]",3
benedicto,"[('benedicta', 1)]",1
qualibet,"[('quilibet', 1), ('quamlibet', 1), ('quolibet', 1)]",3
lactis,"[('lacis', 1)]",1
sciret,"[('scire', 1)]",1
miserunt,"[('miserant', 1)]",1
gasa,"[('gasam', 1)]",1
radices,"[('radice', 1)]",1
pulcro,"[('pulcra', 1), ('pulcre', 1)]",2
iudea,"[('iudeam', 1), ('iudei', 1), ('iudee', 1), ('iuda', 1), ('iude', 1)]",5
testudine,"[('testudinem', 1)]",1
grossa,"[('grossi', 1), ('glossa', 1), ('grosso', 1)]",3
ualentes,"[('uolentes', 1)]",1
tecuam,"[('tecua', 1), ('tecum', 1)]",2
lacius,"[('lacus', 1), ('lacis', 1)]",2
calido,"[('ualido', 1)]",1
ostii,"[('ostio', 1)]",1
sumus,"[('humus', 1), ('sumum', 1), ('fumus', 1)]",3
folium,"[('filium', 1)]",1
panni,"[('anni', 1), ('panno', 1)]",2
leues,"[('leges', 1), ('leuis', 1)]",2
plato,"[('plano', 1)]",1
orientis,"[('orienti', 1)]",1
liddam,"[('lidda', 1)]",1
raco,"[('raro', 1)]",1
nimiam,"[('nimia', 1)]",1
primo,"[('prime', 1), ('prima', 1)]",2
impelit,"[('impedit', 1)]",1
cassum,"[('passum', 1)]",1
ascendi,"[('ascendit', 1)]",1
auertat,"[('auertit', 1)]",1
columpnis,"[('columpnas', 1)]",1
domibus,"[('dominus', 1)]",1
ueteri,"[('ueteris', 1)]",1
quacumque,"[('quicumque', 1)]",1
placet,"[('placee', 1)]",1
gregorium,"[('gregorius', 1)]",1
uirilis,"[('uiridis', 1)]",1
biblio,"[('biblii', 1)]",1
haberi,"[('habere', 1)]",1
solitudines,"[('solitudinis', 1), ('solitudine', 1)]",2
apte,"[('apta', 1), ('aute', 1), ('alte', 1), ('apti', 1), ('ante', 1)]",5
longi,"[('longe', 1), ('longa', 1), ('longo', 1)]",3
rubeo,"[('ruben', 1), ('rubro', 1)]",2
minus,"[('manus', 1), ('sinus', 1)]",2
uirginem,"[('uirgine', 1)]",1
uxore,"[('uxorem', 1), ('uxores', 1), ('uxor', 1)]",3
discipulos,"[('discipulis', 1)]",1
pingui,"[('pinguis', 1)]",1
dilecte,"[('directe', 1), ('dilecta', 1)]",2
intermedia,"[('intermediam', 1)]",1
quadragesimam,"[('quadragesima', 1)]",1
antiqua,"[('antiqui', 1), ('antiquam', 1), ('antiquo', 1), ('antique', 1)]",4
estimari,"[('estimare', 1)]",1
romana,"[('romane', 1), ('romanam', 1), ('romani', 1)]",3
profundam,"[('profundum', 1), ('profunda', 1), ('profundas', 1)]",3
turcis,"[('turci', 1), ('turris', 1), ('turbis', 1)]",3
regium,"[('regiam', 1), ('regum', 1), ('regnum', 1)]",3
gente,"[('gentes', 1)]",1
sepulture,"[('sepultura', 1)]",1
messanam,"[('messana', 1)]",1
iabot,"[('nabot', 1), ('iaboc', 1)]",2
uitulus,"[('uitulis', 1), ('uiculus', 1)]",2
tabernacula,"[('tabernaculi', 1)]",1
pulcram,"[('pulcra', 1), ('pulcrum', 1)]",2
panes,"[('panis', 1), ('pane', 1), ('paneas', 1), ('panem', 1)]",4
edificiis,"[('edificii', 1)]",1
habeat,"[('habent', 1), ('habebat', 1), ('habeant', 1), ('habet', 1)]",4
dixerim,"[('dixerit', 1)]",1
uideat,"[('uidet', 1)]",1
medium,"[('sedium', 1)]",1
kurcum,"[('kurkum', 1)]",1
dependebat,"[('dependenbat', 1)]",1
tolunt,"[('uolunt', 1), ('colunt', 1)]",2
idumeam,"[('idumea', 1)]",1
helie,"[('helia', 1)]",1
uarie,"[('marie', 1)]",1
tanti,"[('tanto', 1), ('tanta', 1), ('tante', 1), ('tangi', 1)]",4
rara,"[('sara', 1), ('rari', 1), ('rama', 1), ('raro', 1)]",4
diuina,"[('diuino', 1)]",1
iesus,"[('iesum', 1), ('iebus', 1), ('iesu', 1)]",3
ipsam,"[('ipsa', 1), ('ipsas', 1), ('ipsum', 1)]",3
occidentalis,"[('occidentali', 1)]",1
ambo,"[('albo', 1), ('ambe', 1)]",2
lapili,"[('lapidi', 1)]",1
inueniantur,"[('inueniuntur', 1)]",1
asser,"[('aser', 1), ('assero', 1), ('assur', 1)]",3
timent,"[('timet', 1)]",1
quidam,"[('quadam', 1), ('quedam', 1), ('cuidam', 1), ('quidem', 1), ('quodam', 1)]",5
intrat,"[('intra', 1)]",1
