original_word,variants,variants_count
oriuntur,"[('oriantur', 1)]",1
partis,"[('partia', 1), ('parti', 1), ('portis', 1), ('partes', 1), ('artis', 1), ('partim', 1), ('partos', 1)]",7
maiore,"[('maiorem', 1), ('maior', 1), ('maiori', 1), ('maiora', 1), ('maiores', 1)]",5
religiosa,"[('religiosi', 1)]",1
saltem,"[('salutem', 1), ('salem', 1)]",2
betaniam,"[('betania', 1)]",1
dicitur,"[('dicetur', 1), ('dicatur', 1)]",2
testatur,"[('testatus', 1)]",1
regionis,"[('regiones', 1)]",1
sinistro,"[('sinistra', 1)]",1
monacus,"[('monacis', 1)]",1
suam,"[('quam', 1), ('suas', 1), ('sunam', 1), ('sum', 1), ('suum', 1), ('sua', 1)]",6
missa,"[('missas', 1), ('misso', 1), ('misse', 1), ('missam', 1)]",4
patures,"[('patres', 1)]",1
proicit,"[('proici', 1)]",1
lana,"[('plana', 1), ('sana', 1), ('lata', 1), ('cana', 1)]",4
ductus,"[('dictus', 1)]",1
multi,"[('multa', 1), ('multis', 1), ('multo', 1), ('multe', 1)]",4
ambitus,"[('ambitu', 1), ('ambitum', 1)]",2
beritus,"[('beritum', 1), ('bericus', 1)]",2
tumba,"[('turba', 1)]",1
precipiens,"[('recipiens', 1)]",1
aurea,"[('area', 1)]",1
sedi,"[('sed', 1), ('medi', 1), ('sedis', 1), ('sedit', 1)]",4
oriente,"[('origente', 1), ('orientem', 1)]",2
pasel,"[('paseli', 1), ('peasel', 1)]",2
porta,"[('porte', 1), ('portam', 1), ('portu', 1), ('portat', 1), ('orta', 1)]",5
palmira,"[('palmiram', 1)]",1
partes,"[('partem', 1), ('partis', 1), ('partos', 1), ('parte', 1)]",4
magmas,"[('magnas', 1)]",1
dicit,"[('dici', 1), ('dixit', 1), ('eicit', 1), ('ducit', 1)]",4
lusa,"[('lusam', 1)]",1
angelos,"[('angelus', 1)]",1
aquilone,"[('aquilonem', 1), ('aquiloni', 1)]",2
cuius,"[('huius', 1)]",1
uniuersa,"[('uniuerso', 1), ('uniuerse', 1)]",2
circumdat,"[('circumdata', 1), ('circumdant', 1), ('circumdati', 1)]",3
mirabili,"[('mirabile', 1), ('mirabilia', 1), ('mirabilis', 1)]",3
murum,"[('mirum', 1), ('eurum', 1), ('murus', 1)]",3
sirin,"[('sirie', 1), ('siria', 1), ('siri', 1), ('siris', 1)]",4
uinetis,"[('uineis', 1)]",1
abarac,"[('barac', 1)]",1
acaron,"[('aaron', 1)]",1
scire,"[('sciri', 1), ('sciret', 1)]",2
latum,"[('latus', 1), ('lutum', 1), ('natum', 1)]",3
cristianos,"[('cristianis', 1), ('cristianus', 1)]",2
maritima,"[('maritime', 1), ('maritimam', 1)]",2
statum,"[('statim', 1), ('stratum', 1), ('statu', 1), ('statua', 1)]",4
defluit,"[('efluit', 1)]",1
precedente,"[('precedenti', 1)]",1
fines,"[('finem', 1), ('finis', 1), ('fine', 1)]",3
ocorias,"[('ocosias', 1)]",1
abarim,"[('abirim', 1)]",1
uates,"[('uales', 1)]",1
preside,"[('presides', 1)]",1
meliores,"[('meliorem', 1)]",1
aquam,"[('aqua', 1), ('quam', 1), ('aquas', 1)]",3
terminos,"[('terminis', 1), ('terminus', 1)]",2
stantes,"[('stante', 1)]",1
caipan,"[('caipa', 1), ('caipam', 1), ('caipas', 1)]",3
repleta,"[('replet', 1)]",1
baptitsauit,"[('baptisauit', 1)]",1
mortui,"[('mortus', 1), ('mortuo', 1), ('mortua', 1)]",3
uenam,"[('penam', 1), ('unam', 1)]",2
sidonie,"[('sidonia', 1), ('sidone', 1), ('sidonis', 1)]",3
muro,"[('muros', 1), ('auro', 1), ('muri', 1)]",3
acis,"[('acas', 1), ('acus', 1), ('lacis', 1)]",3
responderint,"[('responderent', 1)]",1
leuis,"[('leucis', 1), ('lesis', 1), ('leues', 1)]",3
lapidis,"[('lapidi', 1), ('lapides', 1)]",2
sarraceni,"[('sarraceno', 1), ('sarracenis', 1)]",2
fuerant,"[('fuerat', 1), ('fuerunt', 1), ('fuerint', 1)]",3
sixtum,"[('situm', 1)]",1
talem,"[('ualem', 1), ('salem', 1), ('tales', 1), ('tale', 1), ('tamem', 1)]",5
istos,"[('istis', 1), ('istas', 1), ('isto', 1)]",3
inuenio,"[('inueni', 1), ('inuentio', 1), ('inuenit', 1)]",3
sicud,"[('sicut', 1)]",1
gasarim,"[('gasaris', 1)]",1
modan,"[('modin', 1)]",1
fumum,"[('sumum', 1), ('fumus', 1)]",2
secunde,"[('secunda', 1), ('secundo', 1)]",2
primum,"[('primus', 1), ('primam', 1)]",2
sinistra,"[('sinistro', 1), ('sinistram', 1)]",2
parui,"[('parum', 1), ('parti', 1), ('paruo', 1)]",3
portat,"[('portam', 1), ('porta', 1), ('portant', 1)]",3
appelata,"[('appelatam', 1), ('appelat', 1)]",2
molendina,"[('molendini', 1)]",1
suos,"[('suis', 1), ('tuos', 1), ('quos', 1), ('duos', 1), ('suas', 1), ('uos', 1), ('suo', 1)]",7
montibus,"[('fontibus', 1)]",1
calide,"[('ualide', 1), ('calido', 1)]",2
autit,"[('autet', 1)]",1
plus,"[('ulus', 1)]",1
topet,"[('tepet', 1)]",1
longos,"[('longo', 1), ('longus', 1)]",2
plurimum,"[('plurium', 1)]",1
betulie,"[('betulia', 1)]",1
iosepus,"[('iosepum', 1)]",1
diospolim,"[('diospolis', 1), ('diospoli', 1)]",2
pinguis,"[('pingwis', 1), ('linguis', 1), ('pingui', 1)]",3
tripolis,"[('tripoli', 1), ('tripolin', 1), ('tripolim', 1)]",3
prelatis,"[('prelatos', 1), ('prelati', 1), ('prelatus', 1)]",3
lutum,"[('latum', 1)]",1
predicat,"[('predicant', 1)]",1
testatus,"[('testatur', 1)]",1
castelo,"[('casteli', 1)]",1
nauigare,"[('nauigarem', 1), ('nauigari', 1)]",2
maon,"[('maron', 1)]",1
iesu,"[('iesum', 1), ('ieu', 1), ('iesus', 1)]",3
procedens,"[('precedens', 1)]",1
hostia,"[('hostias', 1), ('hostio', 1)]",2
planiciem,"[('planicies', 1), ('planicie', 1), ('planiciei', 1)]",3
penice,"[('penicie', 1), ('penicea', 1)]",2
complanato,"[('complanata', 1)]",1
predicte,"[('predicto', 1), ('predicta', 1)]",2
deum,"[('deus', 1), ('eum', 1), ('dum', 1)]",3
lapidi,"[('lapidis', 1), ('lapide', 1)]",2
macabeis,"[('macabei', 1)]",1
pulcerrimo,"[('pulcerrimi', 1)]",1
copini,"[('copinis', 1)]",1
uisus,"[('uisis', 1), ('uisum', 1), ('uisu', 1)]",3
absorbitur,"[('absorbetur', 1)]",1
dispositione,"[('dispositionem', 1)]",1
oleum,"[('olerum', 1)]",1
habebant,"[('habebat', 1), ('habeant', 1)]",2
campo,"[('campi', 1), ('campos', 1)]",2
procedat,"[('procedit', 1)]",1
lata,"[('lana', 1), ('data', 1)]",2
indie,"[('indi', 1), ('india', 1), ('inde', 1)]",3
filios,"[('filius', 1), ('filio', 1), ('filiis', 1)]",3
infinitis,"[('infinitos', 1), ('infinitas', 1), ('infiniti', 1)]",3
uentum,"[('mentum', 1)]",1
antequam,"[('antiquam', 1)]",1
persida,"[('persia', 1), ('perside', 1)]",2
ista,"[('isa', 1), ('isti', 1), ('istam', 1), ('istas', 1), ('iste', 1), ('ita', 1), ('isto', 1)]",7
iminebat,"[('inminebat', 1)]",1
parietes,"[('pariete', 1), ('arietes', 1), ('parietem', 1)]",3
penitentiam,"[('penitentia', 1)]",1
regionum,"[('regionem', 1)]",1
tumolos,"[('tumulos', 1)]",1
sanguine,"[('sanguinem', 1), ('sanguineo', 1)]",2
muris,"[('maris', 1), ('muros', 1), ('murus', 1), ('muri', 1)]",4
adultera,"[('adulteria', 1)]",1
saule,"[('sauli', 1), ('saul', 1), ('paule', 1)]",3
episcopalis,"[('episcopales', 1)]",1
ultimo,"[('ultima', 1)]",1
lapidum,"[('lapidem', 1)]",1
signum,"[('sinum', 1), ('lignum', 1)]",2
marmorea,"[('marmore', 1), ('marmoream', 1), ('marmoree', 1)]",3
potui,"[('posui', 1), ('potuit', 1), ('potum', 1)]",3
profunda,"[('profundam', 1)]",1
colationem,"[('colatione', 1)]",1
sedes,"[('cedes', 1), ('pedes', 1), ('sedens', 1), ('sedem', 1), ('senes', 1), ('sedis', 1)]",6
debet,"[('debeat', 1), ('decet', 1)]",2
baptista,"[('baptiste', 1)]",1
lignea,"[('linea', 1), ('ligna', 1)]",2
dormiuit,"[('dormiunt', 1)]",1
distent,"[('distet', 1), ('distant', 1)]",2
mirabilem,"[('mirabile', 1), ('mirabiles', 1)]",2
fenicis,"[('penicis', 1)]",1
uitree,"[('uitrea', 1)]",1
samaria,"[('samarie', 1), ('samariam', 1)]",2
nauim,"[('nauis', 1), ('naim', 1), ('naui', 1), ('nauem', 1)]",4
albo,"[('alto', 1), ('alio', 1), ('ambo', 1)]",3
plumbi,"[('plumbo', 1)]",1
furta,"[('furto', 1)]",1
orare,"[('orate', 1)]",1
potum,"[('botum', 1), ('pomum', 1), ('totum', 1), ('portum', 1), ('notum', 1), ('potui', 1), ('motum', 1), ('uotum', 1)]",8
interius,"[('inferius', 1)]",1
artis,"[('altis', 1), ('armis', 1), ('partis', 1), ('ortis', 1)]",4
betlehem,"[('betleem', 1)]",1
regum,"[('regem', 1), ('regnum', 1), ('rerum', 1), ('regium', 1)]",4
caldea,"[('caldei', 1)]",1
corrosaim,"[('corosaim', 1)]",1
fore,"[('foro', 1), ('fere', 1), ('forte', 1), ('rore', 1), ('ore', 1)]",5
preruptum,"[('preruptus', 1), ('preruptam', 1)]",2
aliquid,"[('aliqui', 1), ('aliquod', 1), ('aliquis', 1)]",3
diuisi,"[('diuisio', 1), ('dimisi', 1)]",2
diei,"[('dies', 1), ('dei', 1), ('die', 1), ('dici', 1), ('dixi', 1), ('diem', 1), ('dii', 1)]",7
fratris,"[('fratres', 1)]",1
ueritate,"[('ueritatem', 1), ('ueritates', 1)]",2
australe,"[('australi', 1), ('australes', 1)]",2
uolebant,"[('uolebat', 1), ('ualebant', 1)]",2
nationes,"[('natione', 1), ('nationis', 1)]",2
filium,"[('filius', 1), ('folium', 1), ('filiam', 1)]",3
ameno,"[('amena', 1), ('amenos', 1)]",2
ramasses,"[('ramesses', 1), ('ramases', 1)]",2
bostroc,"[('bostron', 1)]",1
ofitia,"[('ofitio', 1)]",1
sacerdotis,"[('sacerdotes', 1)]",1
iabeni,"[('iabenia', 1)]",1
distalat,"[('distabat', 1)]",1
annis,"[('annos', 1), ('cannis', 1), ('pannis', 1)]",3
diospolis,"[('diospolim', 1), ('diospoli', 1)]",2
sequi,"[('sexui', 1)]",1
tres,"[('res', 1)]",1
magnis,"[('magnos', 1), ('magnus', 1), ('magis', 1), ('magnas', 1), ('magni', 1)]",5
caimot,"[('cainmot', 1)]",1
nodum,"[('notum', 1), ('nouum', 1), ('rodum', 1), ('modum', 1)]",4
mesopotamie,"[('mesopotamia', 1)]",1
dixit,"[('dixi', 1), ('dicit', 1), ('duxit', 1)]",3
stratam,"[('strata', 1), ('stratum', 1)]",2
gemnin,"[('gemnim', 1)]",1
eorumdem,"[('eorundem', 1)]",1
interioris,"[('interiori', 1)]",1
maris,"[('maria', 1), ('magis', 1), ('laris', 1), ('muris', 1), ('marie', 1), ('malis', 1), ('matris', 1), ('mari', 1)]",8
glossa,"[('glosa', 1), ('grossa', 1)]",2
ciparum,"[('ciprum', 1)]",1
regni,"[('regno', 1), ('regi', 1), ('regna', 1), ('regnis', 1)]",4
saron,"[('maron', 1), ('aaron', 1), ('aron', 1)]",3
partim,"[('partia', 1), ('partem', 1), ('parti', 1), ('partis', 1)]",4
stefani,"[('stepani', 1)]",1
eundi,"[('eundo', 1), ('mundi', 1)]",2
dulcem,"[('dulces', 1)]",1
estatis,"[('etatis', 1)]",1
cripta,"[('scripta', 1)]",1
odio,"[('dio', 1)]",1
memoria,"[('memoriam', 1)]",1
iesraheli,"[('iesrahel', 1)]",1
possum,"[('possem', 1), ('passum', 1), ('possim', 1)]",3
traconitidem,"[('traconitide', 1)]",1
omni,"[('omnis', 1), ('omnia', 1)]",2
holofernem,"[('holofernes', 1)]",1
plene,"[('plena', 1), ('plane', 1)]",2
loca,"[('loci', 1), ('loco', 1)]",2
dissensionem,"[('dissensiones', 1)]",1
sicut,"[('sicud', 1)]",1
maximo,"[('maxim', 1), ('maxime', 1), ('maxima', 1)]",3
cetera,"[('cetero', 1), ('cetere', 1)]",2
uiri,"[('uici', 1), ('uir', 1), ('uidi', 1), ('uiris', 1), ('siri', 1), ('uini', 1), ('ueri', 1), ('uiui', 1), ('tiri', 1)]",9
translate,"[('translata', 1)]",1
etatis,"[('etati', 1), ('estatis', 1)]",2
incisa,"[('incisam', 1)]",1
quemdam,"[('quamdam', 1), ('quedam', 1)]",2
naui,"[('aui', 1), ('nauis', 1), ('noui', 1), ('nauim', 1)]",4
dispositi,"[('disposita', 1), ('dispositio', 1)]",2
precedenti,"[('recedenti', 1), ('precedente', 1)]",2
aron,"[('maron', 1), ('akon', 1), ('aran', 1), ('amon', 1), ('aaron', 1), ('saron', 1), ('acon', 1), ('arnon', 1)]",8
piramides,"[('piramidem', 1)]",1
nomine,"[('domine', 1), ('nomina', 1), ('nemine', 1)]",3
rodum,"[('rodus', 1), ('nodum', 1), ('modum', 1)]",3
silitia,"[('militia', 1)]",1
nestorianos,"[('nestorianus', 1)]",1
uocantur,"[('uocatur', 1)]",1
semicirculus,"[('semicirculum', 1)]",1
dicunt,"[('ducunt', 1), ('dicant', 1)]",2
faba,"[('gaba', 1), ('fabe', 1)]",2
ministrantes,"[('ministrante', 1)]",1
episcopos,"[('episcopus', 1), ('episcopis', 1)]",2
essent,"[('esset', 1)]",1
maxime,"[('maxim', 1), ('maximo', 1), ('maxima', 1)]",3
antipatrida,"[('antipatridam', 1)]",1
predicto,"[('predicte', 1), ('predicta', 1)]",2
altissimus,"[('altissimos', 1), ('altissimis', 1)]",2
captam,"[('capta', 1), ('captum', 1)]",2
flagelatus,"[('flagelatur', 1)]",1
poni,"[('proni', 1), ('pona', 1)]",2
suas,"[('quas', 1), ('suis', 1), ('duas', 1), ('suam', 1), ('suos', 1), ('sua', 1)]",6
ursi,"[('urbi', 1)]",1
sidonem,"[('sidone', 1), ('simonem', 1)]",2
anteradi,"[('anterado', 1)]",1
insule,"[('insula', 1)]",1
nobiles,"[('nobilis', 1)]",1
ignem,"[('igne', 1)]",1
regnum,"[('regum', 1), ('regium', 1)]",2
nilus,"[('nidus', 1), ('nilum', 1), ('nulus', 1)]",3
babiloniam,"[('babilonia', 1)]",1
nocte,"[('noctem', 1), ('note', 1)]",2
omnes,"[('omnem', 1), ('omnis', 1)]",2
omnem,"[('omnes', 1)]",1
procedit,"[('procedat', 1)]",1
siccatur,"[('siccatum', 1)]",1
plano,"[('plana', 1), ('plane', 1), ('plato', 1)]",3
alexandriam,"[('alexandria', 1)]",1
separatas,"[('separata', 1)]",1
marmoream,"[('marmorea', 1)]",1
siria,"[('sirie', 1), ('siriam', 1), ('sirin', 1), ('siri', 1), ('siris', 1)]",5
scriptura,"[('scripture', 1), ('scripturam', 1)]",2
esecie,"[('eseciel', 1)]",1
ieremia,"[('ieremias', 1), ('ieremie', 1)]",2
mensis,"[('menses', 1), ('mentis', 1)]",2
iardini,"[('giardini', 1)]",1
iohann,"[('iohanni', 1), ('iohanne', 1)]",2
uolentes,"[('uolantes', 1), ('nolentes', 1)]",2
possem,"[('posse', 1), ('possum', 1), ('posset', 1), ('possim', 1)]",4
debeat,"[('debet', 1)]",1
semei,"[('semel', 1), ('semen', 1)]",2
ostendant,"[('ostendunt', 1)]",1
gesta,"[('gestu', 1)]",1
decolare,"[('decorare', 1)]",1
baptisauit,"[('baptitsauit', 1)]",1
diocletiano,"[('diocletiani', 1)]",1
pedem,"[('pede', 1), ('pedes', 1), ('sedem', 1), ('pelem', 1), ('pedum', 1)]",5
uicos,"[('uico', 1), ('uiros', 1)]",2
piscinam,"[('piscinas', 1), ('piscina', 1)]",2
eurum,"[('eorum', 1), ('murum', 1), ('eueum', 1), ('earum', 1)]",4
circumdant,"[('circumdat', 1)]",1
sorte,"[('porte', 1), ('sortem', 1), ('forte', 1), ('morte', 1)]",4
fertilitatem,"[('fertilitate', 1)]",1
medio,"[('medi', 1), ('media', 1)]",2
certum,"[('certam', 1)]",1
ierico,"[('serico', 1)]",1
rute,"[('rupe', 1), ('aute', 1), ('ruta', 1)]",3
siri,"[('sirie', 1), ('sibi', 1), ('sirin', 1), ('uiri', 1), ('siria', 1), ('siris', 1), ('sciri', 1), ('tiri', 1)]",8
palium,"[('alium', 1)]",1
assinini,"[('assisini', 1)]",1
anne,"[('anno', 1), ('canne', 1), ('ante', 1)]",3
eleuterus,"[('euleuterus', 1)]",1
gion,"[('sion', 1)]",1
lemones,"[('leones', 1)]",1
iudee,"[('iudei', 1), ('iude', 1), ('iudea', 1)]",3
essem,"[('esse', 1), ('esset', 1)]",2
iuditiariam,"[('iuditiaria', 1)]",1
canalem,"[('canales', 1)]",1
diospoli,"[('diospolim', 1), ('diospolis', 1)]",2
anterado,"[('anteradi', 1)]",1
dulcis,"[('dulces', 1)]",1
imolandi,"[('inmolandi', 1)]",1
cedrona,"[('cedronam', 1), ('cedrina', 1), ('cedron', 1)]",3
mare,"[('mire', 1), ('marte', 1), ('mane', 1), ('marie', 1), ('mari', 1)]",5
asino,"[('asimo', 1)]",1
edon,"[('edom', 1)]",1
enim,"[('emim', 1)]",1
capite,"[('capiti', 1), ('capita', 1)]",2
estimare,"[('estimari', 1)]",1
colectus,"[('colectis', 1)]",1
peiores,"[('priores', 1)]",1
turres,"[('turris', 1), ('turre', 1), ('turrem', 1)]",3
sita,"[('uita', 1), ('sitas', 1), ('situ', 1), ('sit', 1), ('ita', 1), ('swita', 1), ('site', 1)]",7
gulfus,"[('gulfum', 1)]",1
cereis,"[('ereis', 1)]",1
utique,"[('ubique', 1)]",1
modum,"[('nodum', 1), ('rodum', 1), ('motum', 1)]",3
salutem,"[('saltem', 1)]",1
perdet,"[('pendet', 1)]",1
locata,"[('locati', 1)]",1
ipsius,"[('ipsis', 1)]",1
delte,"[('delta', 1)]",1
bostron,"[('bostroc', 1)]",1
linguis,"[('pinguis', 1)]",1
romane,"[('romani', 1), ('romana', 1)]",2
ecce,"[('ecc', 1)]",1
honorem,"[('honore', 1)]",1
tafnis,"[('tapnis', 1)]",1
lignis,"[('ignis', 1)]",1
grece,"[('greci', 1)]",1
ioram,"[('oram', 1), ('doram', 1), ('coram', 1), ('horam', 1)]",4
iturea,"[('ituream', 1)]",1
orientale,"[('orientalem', 1), ('orientali', 1)]",2
sterquilini,"[('sterquilinii', 1)]",1
opido,"[('opidi', 1)]",1
miserat,"[('miserant', 1)]",1
duces,"[('dulces', 1), ('ducet', 1), ('nuces', 1)]",3
uuis,"[('suis', 1), ('quis', 1)]",2
sepore,"[('iepore', 1)]",1
firmo,"[('firma', 1)]",1
lapidem,"[('lapideam', 1), ('lapidum', 1), ('lapide', 1), ('lapides', 1)]",4
aquarum,"[('quarum', 1)]",1
kariatiarim,"[('cariatiarim', 1)]",1
aliquos,"[('aliquod', 1), ('aliquo', 1), ('aliquis', 1)]",3
columpne,"[('columpna', 1)]",1
impressio,"[('inpressio', 1)]",1
plures,"[('pluries', 1)]",1
nuces,"[('duces', 1)]",1
plurime,"[('plurimi', 1)]",1
concaue,"[('concaua', 1)]",1
mansione,"[('mansionem', 1)]",1
sumptuosi,"[('sumptuosa', 1)]",1
betsamis,"[('betsames', 1)]",1
dimidium,"[('dimidiam', 1), ('dimidius', 1)]",2
inminebat,"[('iminebat', 1)]",1
furto,"[('furta', 1)]",1
introitum,"[('introitus', 1)]",1
continebant,"[('continebat', 1)]",1
tigrim,"[('tigri', 1)]",1
petrus,"[('petrum', 1)]",1
peniceam,"[('piniceam', 1), ('penicea', 1)]",2
nota,"[('nona', 1), ('noua', 1), ('notam', 1), ('tota', 1), ('note', 1)]",5
regna,"[('regno', 1), ('regia', 1), ('regina', 1), ('regni', 1), ('rengna', 1)]",5
lignum,"[('signum', 1)]",1
morabatur,"[('morabantur', 1)]",1
totus,"[('totum', 1), ('notus', 1)]",2
seorsum,"[('deorsum', 1)]",1
mala,"[('mali', 1)]",1
rages,"[('reges', 1)]",1
uico,"[('uici', 1), ('uicos', 1), ('uice', 1), ('uino', 1), ('dico', 1)]",5
recipiens,"[('precipiens', 1)]",1
aliquod,"[('aliquid', 1), ('aliquos', 1), ('aliquo', 1)]",3
iacobi,"[('iacob', 1)]",1
iuda,"[('iudas', 1), ('iura', 1), ('iude', 1), ('iudea', 1), ('nuda', 1)]",5
uini,"[('ueni', 1), ('uici', 1), ('uidi', 1), ('uina', 1), ('uiri', 1), ('uiui', 1), ('uino', 1)]",7
planicie,"[('planicies', 1), ('planiciem', 1), ('planiciei', 1)]",3
quarum,"[('aquarum', 1), ('duarum', 1), ('quartum', 1), ('quorum', 1)]",4
regis,"[('regia', 1), ('regio', 1), ('gregis', 1), ('regi', 1), ('regnis', 1), ('regie', 1), ('reges', 1)]",7
colunt,"[('uolunt', 1)]",1
marie,"[('maria', 1), ('marte', 1), ('maris', 1), ('mare', 1), ('mari', 1)]",5
fortissime,"[('fortissima', 1), ('fortissimi', 1)]",2
eicit,"[('dicit', 1)]",1
capela,"[('capelam', 1), ('capele', 1)]",2
arabice,"[('arabie', 1)]",1
eueum,"[('eurum', 1), ('eteum', 1), ('eneum', 1)]",3
ascensa,"[('ascensu', 1)]",1
araceus,"[('aracus', 1), ('araceum', 1)]",2
solitudine,"[('solitudines', 1)]",1
terminum,"[('terminus', 1)]",1
regnis,"[('regni', 1), ('regis', 1)]",2
accon,"[('akcon', 1), ('acon', 1)]",2
ceserea,"[('cesarea', 1)]",1
mecum,"[('secum', 1)]",1
deuotionem,"[('deuotione', 1)]",1
orientali,"[('origentali', 1), ('orientalis', 1), ('orientale', 1)]",3
acor,"[('asor', 1), ('acon', 1)]",2
margant,"[('margat', 1)]",1
talis,"[('salis', 1), ('talia', 1), ('ualis', 1), ('tales', 1), ('malis', 1)]",5
possunt,"[('possent', 1)]",1
prouintias,"[('prouintia', 1)]",1
lauit,"[('lacuit', 1), ('latuit', 1), ('pauit', 1)]",3
intraui,"[('intrauit', 1)]",1
eteum,"[('eueum', 1), ('eneum', 1)]",2
cede,"[('pede', 1), ('cedes', 1), ('cene', 1), ('cepe', 1)]",4
hominis,"[('dominis', 1), ('nominis', 1), ('homines', 1)]",3
palmas,"[('palma', 1), ('paleas', 1), ('palmam', 1), ('palmis', 1)]",4
ackonensi,"[('aconensi', 1)]",1
eufratem,"[('eufraten', 1), ('eufrate', 1)]",2
adulteria,"[('adultera', 1)]",1
campum,"[('campus', 1)]",1
siros,"[('uiros', 1), ('siris', 1)]",2
puto,"[('puteo', 1), ('luto', 1)]",2
bonas,"[('bona', 1), ('ionas', 1), ('bonam', 1), ('bonus', 1), ('bonis', 1)]",5
sisaram,"[('sisara', 1)]",1
rarum,"[('parum', 1), ('karum', 1), ('rerum', 1), ('earum', 1)]",4
uice,"[('uite', 1), ('uici', 1), ('uile', 1), ('uie', 1), ('uico', 1), ('uicem', 1)]",6
ouum,"[('nouum', 1), ('suum', 1)]",2
ergo,"[('ego', 1)]",1
homines,"[('hominis', 1), ('hominem', 1)]",2
nulomodo,"[('ulomodo', 1)]",1
separant,"[('separans', 1)]",1
quidem,"[('quidam', 1)]",1
alios,"[('aliis', 1), ('altos', 1), ('alius', 1), ('alias', 1), ('alio', 1)]",5
iapet,"[('apet', 1)]",1
sacerdote,"[('sacerdotem', 1), ('sacerdotes', 1)]",2
ualem,"[('uale', 1), ('uales', 1), ('talem', 1), ('salem', 1), ('ualeo', 1)]",5
palam,"[('pialam', 1), ('palmam', 1)]",2
terremotus,"[('terremotu', 1)]",1
gens,"[('agens', 1)]",1
radium,"[('aradium', 1)]",1
armenia,"[('armeniam', 1), ('armenie', 1), ('armeni', 1)]",3
fontes,"[('fontem', 1), ('fonte', 1), ('montes', 1), ('fontis', 1)]",4
quodam,"[('quadam', 1), ('quedam', 1), ('quosdam', 1), ('quoddam', 1), ('quidam', 1), ('quondam', 1)]",6
bail,"[('baal', 1), ('bais', 1)]",2
circuitum,"[('circuitu', 1), ('circuitus', 1)]",2
cadit,"[('carit', 1), ('uadit', 1)]",2
perside,"[('persida', 1)]",1
frumenti,"[('frumento', 1)]",1
benimin,"[('beniamin', 1)]",1
deuteronomium,"[('deuteronomius', 1)]",1
intrauit,"[('intraui', 1)]",1
habitabant,"[('habitabat', 1)]",1
quibus,"[('auibus', 1), ('ouibus', 1)]",2
ueri,"[('ueni', 1), ('uera', 1), ('pueri', 1), ('uero', 1), ('uiri', 1), ('uere', 1)]",6
cibi,"[('sibi', 1), ('ibi', 1)]",2
dimidiam,"[('dimidia', 1), ('dimidium', 1)]",2
cepe,"[('cene', 1), ('sepe', 1), ('cede', 1)]",3
genere,"[('genero', 1), ('genera', 1), ('tenere', 1)]",3
deorsum,"[('seorsum', 1)]",1
altari,"[('altare', 1), ('altaris', 1)]",2
horma,"[('hora', 1)]",1
sano,"[('sana', 1)]",1
hiis,"[('his', 1)]",1
medea,"[('media', 1)]",1
multis,"[('multos', 1), ('multi', 1), ('multas', 1), ('multus', 1)]",4
crucem,"[('cruce', 1)]",1
coltores,"[('cultores', 1)]",1
uineta,"[('uinea', 1)]",1
pauci,"[('pauli', 1)]",1
amenitates,"[('amenitatem', 1), ('amenitate', 1)]",2
intra,"[('infra', 1), ('intrat', 1)]",2
regie,"[('regine', 1), ('regia', 1), ('regio', 1), ('rege', 1), ('regi', 1), ('regis', 1)]",6
paleas,"[('palmas', 1)]",1
ipsum,"[('iesum', 1), ('ipsam', 1)]",2
messana,"[('messanam', 1)]",1
mirabilia,"[('mirabili', 1), ('mirabilis', 1)]",2
alteram,"[('altera', 1)]",1
ambe,"[('ambo', 1)]",1
betleem,"[('betlehem', 1)]",1
selim,"[('salim', 1)]",1
tantam,"[('tantum', 1), ('tanta', 1)]",2
tribum,"[('tribu', 1), ('tribuum', 1), ('tribui', 1), ('tribus', 1)]",4
tire,"[('mire', 1), ('ire', 1), ('tiro', 1), ('tiri', 1)]",4
eidem,"[('idem', 1), ('fidem', 1), ('eadem', 1), ('eodem', 1), ('eisdem', 1)]",5
piscine,"[('piscina', 1)]",1
ioser,"[('iosep', 1)]",1
ferro,"[('ferri', 1)]",1
sicen,"[('sicem', 1)]",1
regione,"[('regionem', 1), ('regine', 1), ('regiones', 1)]",3
uidentur,"[('uidetur', 1), ('uideatur', 1)]",2
magni,"[('magi', 1), ('magna', 1), ('magno', 1), ('magnis', 1), ('magne', 1)]",5
eisdem,"[('eiusdem', 1), ('easdem', 1), ('eidem', 1), ('eosdem', 1)]",4
galad,"[('galaad', 1)]",1
celo,"[('cela', 1), ('melo', 1), ('colo', 1), ('celos', 1), ('celi', 1), ('belo', 1)]",6
diridie,"[('dimidie', 1), ('diricie', 1)]",2
sarraceno,"[('sarraceni', 1), ('sarracenos', 1)]",2
tartaris,"[('tartari', 1)]",1
anatot,"[('anacot', 1)]",1
cause,"[('causa', 1)]",1
alio,"[('alia', 1), ('alto', 1), ('alie', 1), ('alii', 1), ('albo', 1), ('alios', 1)]",6
stetit,"[('steti', 1)]",1
eneum,"[('eneam', 1), ('eueum', 1), ('eteum', 1)]",3
tabernaculis,"[('tabernaculi', 1)]",1
presentem,"[('presente', 1)]",1
aquis,"[('equis', 1), ('aquas', 1), ('quis', 1)]",3
helisei,"[('elisei', 1)]",1
antirodus,"[('antirodum', 1)]",1
confluxerant,"[('confluxerunt', 1)]",1
confracta,"[('contracta', 1)]",1
castellum,"[('castelum', 1)]",1
