,feature_name,p_#,cross/inner,mean,std,min,25%,50%,75%,max,# of 0 similarities,p_length,most_similar_p_#,most_similar_score,most_similar_p_length,most_similar_dropped,most_similar_dropped_p_#,most_similar_dropperd_score,most_similar_dropped_p_length,version,inner_mean_is_low,cross_inner_mean_diff
1221,5_gram,267,inner,0.021823500017404046,0.015369188502727591,0.0,0.009883808096539446,0.017957025785534042,0.031126760996571776,0.08511564189713537,1,378,297,0.08511564189713537,635,,,,,london,False,-0.00044642859751756886
2811,5_gram,267,cross,0.021377071419886477,0.016573632528235006,0.0,0.008900289277433315,0.017504674891302488,0.02959346572465007,0.0858884281761705,2,378,305,0.0858884281761705,629,True,275.0,0.8952224618961273,372.0,london,,
1233,5_gram,267,inner,0.022899685547746566,0.020664150950406666,0.0,0.010113215775472233,0.018203252525872397,0.02994332584520398,0.21357414094611757,10,148,191,0.21357414094611757,181,,,,,zwickau,True,0.001665171335977187
1540,count_vectorizer_5_gram,268,inner,0.07844651400191008,0.03489054491276187,0.006876995222474852,0.05559883012858929,0.07559097485543292,0.09875198343279185,0.23113419524189088,0,593,116,0.23113419524189088,451,,,,,london,False,-0.005156281254298137
2844,5_gram,268,cross,0.02997591656311025,0.028672318301727225,0.0,0.01669563443193585,0.02509286328620192,0.03592321418045347,0.4266859394231749,2,418,208,0.4266859394231749,857,False,,,,zwickau,,
3166,count_vectorizer_5_gram,268,cross,0.05832207520724517,0.03710127326536895,0.0,0.03605009164585538,0.052460711238240657,0.07263034076300762,0.45838539799250244,2,418,208,0.45838539799250244,857,False,,,,zwickau,,
2812,5_gram,268,cross,0.0331615054691667,0.024259979787193846,0.0,0.017788071999078853,0.030353906014895023,0.041542280634408804,0.2765361716179385,2,593,276,0.2765361716179385,116,True,277.0,0.6997329757933268,617.0,london,,
3130,count_vectorizer_5_gram,268,cross,0.07329023274761194,0.03743272145249609,0.0,0.04724410659207677,0.06942410336708751,0.08932508952752831,0.28978412541001314,2,593,276,0.28978412541001314,116,True,277.0,0.7797240178798883,617.0,london,,
1556,count_vectorizer_5_gram,268,inner,0.0564310412978046,0.031696397524042914,0.0,0.034732692517980515,0.05233442719890388,0.0710558684613739,0.21714460785326067,1,418,176,0.21714460785326067,572,,,,,zwickau,True,0.0018910339094405718
1222,5_gram,268,inner,0.0347242162347216,0.020572402232385142,0.0010743497589061294,0.02104649433234463,0.031628405495548836,0.045228883077090026,0.17904345596169197,0,593,116,0.17904345596169197,451,,,,,london,False,-0.0015627107655548991
1234,5_gram,268,inner,0.029278906819072255,0.02031575000608015,0.0,0.016423489969087622,0.025057359106018525,0.03697984940674624,0.14898096347695905,1,418,176,0.14898096347695905,572,,,,,zwickau,True,0.0006970097440379963
2813,5_gram,269,cross,0.02464365185164272,0.022099359745503394,0.0,0.00939917566671397,0.020133273339108273,0.03304397065210715,0.1544298496793776,7,264,283,0.1544298496793776,1603,True,278.0,0.8051814231490443,275.0,london,,
2845,5_gram,269,cross,0.037395232317190434,0.019983606147381833,0.0058653105857368595,0.023317292061422756,0.034466380890061606,0.046791073457912793,0.13763504680833819,0,792,265,0.13763504680833819,1175,True,262.0,0.864604376149841,786.0,zwickau,,
3131,count_vectorizer_5_gram,269,cross,0.05205624866339669,0.03911728175767773,0.0,0.023824655380043597,0.04320113361261918,0.06829863939764266,0.26195348001023455,7,264,283,0.26195348001023455,1603,True,278.0,0.8350256573487059,275.0,london,,
1235,5_gram,269,inner,0.034966089040588205,0.02085917520722838,0.0,0.019933581261230984,0.032129125778587536,0.044953541586515294,0.14489120813814724,1,792,273,0.14489120813814724,1181,,,,,zwickau,True,0.002429143276602229
1223,5_gram,269,inner,0.025802235138234136,0.021283157051412413,0.0,0.011716678562067638,0.0225405538433386,0.03399960713622305,0.1868558667448149,2,264,270,0.1868558667448149,134,,,,,london,False,-0.001158583286591415
3167,count_vectorizer_5_gram,269,cross,0.08907108399813495,0.03688740690154439,0.017376589809464823,0.06337549275331576,0.08149122971231718,0.11197583448646858,0.1991547142823549,0,792,37,0.1991547142823549,776,True,262.0,0.9068709954560777,786.0,zwickau,,
1541,count_vectorizer_5_gram,269,inner,0.05545549247504872,0.036119796719697735,0.0,0.03022095578120176,0.05001845639468344,0.07108930636825056,0.24314698642545618,2,264,270,0.24314698642545618,134,,,,,london,False,-0.0033992438116520265
1557,count_vectorizer_5_gram,269,inner,0.08250570606847316,0.03840393603010031,0.0,0.05416681540298886,0.07718691142864888,0.10631222577907203,0.20221632092893432,1,792,88,0.20221632092893432,1343,,,,,zwickau,True,0.006565377929661789
1542,count_vectorizer_5_gram,270,inner,0.02787361606276218,0.02869697089590338,0.0,0.01004809475414107,0.020704079549248952,0.03752933125204007,0.24314698642545618,29,134,269,0.24314698642545618,264,,,,,london,False,-0.00043023772656505463
3132,count_vectorizer_5_gram,270,cross,0.027443378336197127,0.03499042207676241,0.0,0.007322602971869236,0.018664905226304047,0.03662940665094154,0.3522524469885089,53,134,279,0.3522524469885089,1010,False,,,,london,,
1236,5_gram,270,inner,0.03558666777329345,0.019479284462861252,0.0,0.02043020974244562,0.033540934272459084,0.04476944488517228,0.11211614411080344,1,1069,24,0.11211614411080344,1089,,,,,zwickau,True,0.002630656405207085
2846,5_gram,270,cross,0.03821732417850054,0.01932539414013564,0.0018694231062577186,0.023578947342278403,0.034563425860533105,0.049963378389323854,0.11054061502333137,0,1069,25,0.11054061502333137,1459,True,263.0,0.907917117370677,1076.0,zwickau,,
1224,5_gram,270,inner,0.01405868595909353,0.0180859985939482,0.0,0.0037152643193369816,0.00878483878426166,0.018339306677478327,0.1868558667448149,29,134,269,0.1868558667448149,264,,,,,london,True,0.0006161747166239951
3168,count_vectorizer_5_gram,270,cross,0.09343440834822489,0.03923711167010725,0.006057714178454669,0.06567310234996991,0.0874099594937304,0.11869072984745434,0.22601572466327166,0,1069,25,0.22601572466327166,1459,True,263.0,0.933077318130828,1076.0,zwickau,,
2814,5_gram,270,cross,0.014674860675717525,0.025599353007840064,0.0,0.0028936421010492003,0.008231681254029247,0.019102168388091152,0.3205868437795076,53,134,279,0.3205868437795076,1010,False,,,,london,,
1558,count_vectorizer_5_gram,270,inner,0.08663978454728934,0.040163918757525216,0.0,0.05651650667367525,0.08260947646377007,0.10952755957246302,0.233056991205369,1,1069,24,0.233056991205369,1089,,,,,zwickau,True,0.006794623800935554
3169,count_vectorizer_5_gram,271,cross,0.06374621112558333,0.0419194108597901,0.0,0.039818184997911205,0.05498286772909641,0.08250801928618708,0.5593270551706211,2,227,264,0.5593270551706211,696,False,,,,zwickau,,
1225,5_gram,271,inner,0.03832651564508628,0.023519061292983545,0.0025800524415329996,0.021618047586030482,0.0330878895023866,0.049826120385290884,0.17472346204892902,0,920,275,0.17472346204892902,1587,,,,,london,False,-0.0017261258316690897
2847,5_gram,271,cross,0.025006588488263364,0.03127803535867222,0.0,0.012497598692187166,0.019799979946349095,0.031595408471604025,0.5084614952499994,2,227,264,0.5084614952499994,696,False,,,,zwickau,,
2815,5_gram,271,cross,0.03660038981341719,0.02484863416335363,0.001257885905672154,0.019762962404852206,0.030670537137153342,0.04882196446992645,0.17559153648605805,0,920,283,0.17559153648605805,1603,True,279.0,0.8051591937140156,1010.0,london,,
1559,count_vectorizer_5_gram,271,inner,0.05899026111638738,0.0321924226950184,0.0,0.034428558904307134,0.05154477066590179,0.08121503578665787,0.17876888778808792,3,227,274,0.17876888778808792,853,,,,,zwickau,True,0.004755950009195951
1237,5_gram,271,inner,0.022811593656936097,0.017131586981428037,0.0,0.010900813614417365,0.018263680038315723,0.030131701497547868,0.12104137301133101,3,227,272,0.12104137301133101,459,,,,,zwickau,True,0.002194994831327266
3133,count_vectorizer_5_gram,271,cross,0.07894213899646543,0.04624439526245003,0.004103602410258477,0.046980415971338174,0.07091029304011089,0.10592488719825308,0.2747456849639893,0,920,283,0.2747456849639893,1603,True,279.0,0.8428702176385806,1010.0,london,,
1543,count_vectorizer_5_gram,271,inner,0.08429827876907915,0.043976027351177546,0.007062519489392736,0.054145982752010983,0.0774552552160999,0.10737153479793263,0.27127341672100763,0,920,275,0.27127341672100763,1587,,,,,london,False,-0.005356139772613719
2816,5_gram,272,cross,0.045852405783249936,0.026862592619430612,0.0,0.026086700955103247,0.03895856766129417,0.06117883889748918,0.14724725549007517,1,1979,283,0.14724725549007517,1603,True,280.0,0.8467957312702171,2013.0,london,,
3170,count_vectorizer_5_gram,272,cross,0.06489012699145057,0.03611174512628282,0.0,0.03850266068177895,0.06278729961555526,0.08401764966269366,0.22665370891873945,1,459,265,0.22665370891873945,1175,True,264.0,0.8307592521249618,696.0,zwickau,,
1226,5_gram,272,inner,0.04861945294668518,0.02586855248507025,0.004094739310241487,0.02882321386160627,0.04408308566110534,0.06340352968230525,0.13701641722648075,0,1979,275,0.13701641722648075,1587,,,,,london,False,-0.002767047163435246
2848,5_gram,272,cross,0.026922449973656733,0.018005216048464147,0.0,0.014833080818427533,0.02436128109218327,0.034877603855722306,0.18109866743880276,1,459,265,0.18109866743880276,1175,True,264.0,0.8094042965505052,696.0,zwickau,,
1544,count_vectorizer_5_gram,272,inner,0.10367575963231752,0.05254121591145638,0.00926608051638432,0.06563924133825082,0.09559764274314415,0.13658438284788102,0.2770745917009567,0,1979,273,0.2770745917009567,1330,,,,,london,False,-0.006065996721568462
1238,5_gram,272,inner,0.026621409317496143,0.020151237659437337,0.0,0.013245053397595305,0.021624914759622603,0.03552245579330633,0.1909743911164375,4,459,273,0.1909743911164375,1181,,,,,zwickau,True,0.0003010406561605901
3134,count_vectorizer_5_gram,272,cross,0.09760976291074906,0.05445031349722683,0.0,0.05595361812578936,0.08512518580651071,0.1318332309776258,0.2886882326490004,1,1979,281,0.2886882326490004,1334,True,280.0,0.893493948993499,2013.0,london,,
1560,count_vectorizer_5_gram,272,inner,0.06152666188218311,0.037758592515673726,0.0,0.0324525882168398,0.05438510654162665,0.08159828678384874,0.22857616666458072,4,459,273,0.22857616666458072,1181,,,,,zwickau,True,0.003363465109267459
3135,count_vectorizer_5_gram,273,cross,0.10411949333663419,0.054597286211031854,0.0,0.0600705792303861,0.09875961582404778,0.14117998301057483,0.2851277473911968,1,1330,280,0.2851277473911968,2013,True,281.0,0.9361779572481072,1334.0,london,,
2849,5_gram,273,cross,0.036710349152266994,0.02134150555748685,0.004228177664061536,0.0217931918745882,0.03240962538996315,0.04686726093355393,0.19780962157520807,0,1181,264,0.19780962157520807,696,True,265.0,0.9151954988136456,1175.0,zwickau,,
1239,5_gram,273,inner,0.03563351266792243,0.02228913579187253,0.0,0.02041197741241277,0.03152863847407041,0.04602148864773697,0.1909743911164375,1,1181,272,0.1909743911164375,459,,,,,zwickau,True,0.0010768364843445621
1545,count_vectorizer_5_gram,273,inner,0.11013674725843145,0.05147843910697109,0.013843836313454202,0.07201894039450686,0.10129073973159447,0.1488072776110798,0.28165474152735814,0,1330,42,0.28165474152735814,912,,,,,london,False,-0.006017253921797264
1227,5_gram,273,inner,0.04865523436071744,0.02531979923706829,0.006265802671939545,0.029019198003391207,0.04427846900158285,0.06652554863090593,0.17022740487009375,0,1330,42,0.17022740487009375,912,,,,,london,False,-0.0014402173524419304
3171,count_vectorizer_5_gram,273,cross,0.08160942965430938,0.03675880455225313,0.005779574434392465,0.053423867064547666,0.07787608349500555,0.10175458824241942,0.24611794109529825,0,1181,264,0.24611794109529825,696,True,265.0,0.9324656912807383,1175.0,zwickau,,
2817,5_gram,273,cross,0.04721501700827551,0.02737563850857698,0.0,0.025125429231364193,0.04322000861512143,0.06253420131721912,0.1563534485289716,1,1330,42,0.1563534485289716,823,True,281.0,0.908896957868826,1334.0,london,,
1561,count_vectorizer_5_gram,273,inner,0.07745999146745916,0.03832084610339032,0.0,0.0505437972744752,0.07194931317476257,0.09960757419941978,0.22857616666458072,1,1181,272,0.22857616666458072,459,,,,,zwickau,True,0.004149438186850221
1240,5_gram,274,inner,0.037820895397365134,0.021970567063488173,0.0,0.020923410930017934,0.03379022232633622,0.05079001868161831,0.132254251998019,2,853,88,0.132254251998019,1343,,,,,zwickau,True,0.0016252597243792202
1546,count_vectorizer_5_gram,274,inner,0.11364377331913547,0.04324747229049345,0.017345446808959865,0.0844677747814608,0.10955793822221753,0.13967991102645533,0.27430033552770816,0,1674,275,0.27430033552770816,1587,,,,,london,False,-0.007026613153403541
3172,count_vectorizer_5_gram,274,cross,0.08568381409760388,0.03731279416920631,0.007822652545619906,0.05854385765422501,0.08248752986586051,0.10824161463867814,0.2033719808094402,0,853,226,0.2033719808094402,524,True,266.0,0.9504456258551702,858.0,zwickau,,
3136,count_vectorizer_5_gram,274,cross,0.10661716016573193,0.050109020570623206,0.012372203724529011,0.07190558099215934,0.10007364103253846,0.1311644901805238,0.3892754727951382,0,1674,12,0.3892754727951382,1569,True,282.0,0.9327809073705032,1721.0,london,,
2818,5_gram,274,cross,0.05124107910469855,0.030020904643898786,0.0028950439910816004,0.03209628251338764,0.04638077481001995,0.06224239445345801,0.2851118681499615,0,1674,12,0.2851118681499615,1569,True,282.0,0.8839312784559642,1721.0,london,,
1562,count_vectorizer_5_gram,274,inner,0.08191127277482498,0.03875973126784048,0.0,0.05320292431675593,0.0772769419743011,0.10473326175940538,0.22981034534871259,2,853,88,0.22981034534871259,1343,,,,,zwickau,True,0.003772541322778905
2850,5_gram,274,cross,0.039446155121744354,0.020913871210940058,0.003425454233058986,0.02384155535575511,0.035034032197324566,0.05219213905341158,0.14004952908627877,0,853,226,0.14004952908627877,524,True,266.0,0.9187461361663033,858.0,zwickau,,
1228,5_gram,274,inner,0.05326489952517222,0.024393234681362598,0.00837913611846432,0.036609630195450965,0.04947991349328704,0.06898637636650304,0.15700960091532895,0,1674,42,0.15700960091532895,912,,,,,london,False,-0.0020238204204736723
1563,count_vectorizer_5_gram,275,inner,0.058189237546415064,0.03706759268042412,0.0,0.0305528280093422,0.050190122130839954,0.07903188399120198,0.21142729828425486,2,372,280,0.21142729828425486,2013,,,,,zwickau,True,0.0028714365043565337
2819,5_gram,275,cross,0.047890941257148496,0.03640774985465253,0.0,0.021965240549949264,0.03919256635044196,0.06432745443459335,0.2571190136530462,1,1587,301,0.2571190136530462,680,True,283.0,0.907535630721142,1603.0,london,,
3137,count_vectorizer_5_gram,275,cross,0.09464817221237412,0.06116642371115377,0.0,0.04557268434793996,0.08543720082791681,0.12721050919996366,0.37568593669743916,1,1587,301,0.37568593669743916,680,True,283.0,0.9367825407894911,1603.0,london,,
3173,count_vectorizer_5_gram,275,cross,0.0610606740507716,0.03616851312670155,0.0,0.033286764438558825,0.052975576543658066,0.08439951800284365,0.19606020668535282,1,372,272,0.19606020668535282,1979,True,267.0,0.9205792144964238,378.0,zwickau,,
1229,5_gram,275,inner,0.04992400635995999,0.03426964652972696,0.005203049972157082,0.02704136811211903,0.0411401760942877,0.06444419084307403,0.2608511377641742,0,1587,293,0.2608511377641742,740,,,,,london,False,-0.002033065102811496
1241,5_gram,275,inner,0.02238849206200091,0.017481625652910896,0.0,0.009550277689451237,0.018122314980172683,0.029723772676850606,0.09042044629908091,2,372,151,0.09042044629908091,893,,,,,zwickau,True,0.0009614592252589309
2851,5_gram,275,cross,0.02334995128725984,0.016389140562126425,0.0,0.010955631288765984,0.019015632270922962,0.03190535654563801,0.07740415924848917,1,372,273,0.07740415924848917,1330,True,267.0,0.8958983263807605,378.0,zwickau,,
1547,count_vectorizer_5_gram,275,inner,0.10060724586024744,0.05772091218355905,0.014088420259471494,0.058017653334226635,0.09086420679365313,0.13197641682157746,0.36251685054012356,0,1587,293,0.36251685054012356,740,,,,,london,False,-0.00595907364787332
1230,5_gram,276,inner,0.03272634449369607,0.02288489939982047,0.0,0.017235582912360152,0.02726377902891039,0.043376265626205245,0.20573326748080756,1,815,275,0.20573326748080756,1587,,,,,london,False,-0.0007985326983885252
2852,5_gram,276,cross,0.014387889941660872,0.018893906606538467,0.0,0.004756574586721372,0.011452854765998702,0.01888068952549824,0.2735725171242304,26,116,268,0.2735725171242304,593,False,,,,zwickau,,
1548,count_vectorizer_5_gram,276,inner,0.06608699643018251,0.04088542911307848,0.0,0.03662471458612631,0.05624905162076723,0.0880246055316335,0.3084207229267087,1,815,275,0.3084207229267087,1587,,,,,london,False,-0.002479947076144823
1242,5_gram,276,inner,0.012675356935077825,0.012297968746104945,0.0,0.003609299972948901,0.009340144047054943,0.018736913311383486,0.07571596051924667,40,116,280,0.07571596051924667,2013,,,,,zwickau,True,0.001712533006583047
1564,count_vectorizer_5_gram,276,inner,0.03184874150666919,0.02695306997075039,0.0,0.009975837854368487,0.028157446109955415,0.04577793264112865,0.13909232857499731,40,116,280,0.13909232857499731,2013,,,,,zwickau,True,0.0033117159106395913
3174,count_vectorizer_5_gram,276,cross,0.035160457417308784,0.03043807321753906,0.0,0.013810772210229014,0.030130883008230296,0.0486064057496153,0.2897841254100132,26,116,268,0.2897841254100132,593,False,,,,zwickau,,
2820,5_gram,276,cross,0.03192781179530754,0.0228911371294479,0.0,0.015882653986412212,0.026692488549181357,0.043137443108959506,0.1989857120767973,4,815,283,0.1989857120767973,1603,True,284.0,0.9083306458248872,828.0,london,,
3138,count_vectorizer_5_gram,276,cross,0.06360704935403769,0.04147890534524263,0.0,0.034483760937727946,0.054895207903212354,0.08370291710933947,0.29779339372806696,4,815,283,0.29779339372806696,1603,True,284.0,0.9345834788413744,828.0,london,,
1243,5_gram,277,inner,0.03407099826731559,0.021170640899705547,0.0,0.018565213488066376,0.03134976709973911,0.04305576109132048,0.16924691398272443,2,617,122,0.16924691398272443,366,,,,,zwickau,True,0.0014590922885127436
3175,count_vectorizer_5_gram,277,cross,0.07968091905065161,0.035057978325939904,0.0033950622135148685,0.056141470607440756,0.07668205285690706,0.10007377003030261,0.23826166692318704,0,617,116,0.23826166692318704,451,True,268.0,0.7797240178798881,593.0,zwickau,,
1549,count_vectorizer_5_gram,277,inner,0.06798531435700675,0.03756045416548044,0.00330550066582624,0.042678053579408834,0.06253108328557593,0.08648688393059453,0.22026360263944741,0,527,272,0.22026360263944741,1979,,,,,london,False,-0.00460797087210521
1565,count_vectorizer_5_gram,277,inner,0.07439526727893903,0.03549956390746262,0.0,0.048413542193485905,0.07203205252032063,0.0932277466659002,0.23362949954297207,2,617,122,0.23362949954297207,366,,,,,zwickau,True,0.005285651771712585
3139,count_vectorizer_5_gram,277,cross,0.06337734348490154,0.03874193543657237,0.0,0.033171827270990384,0.05789046945248794,0.08545833079529831,0.21149960587015829,2,527,280,0.21149960587015829,2013,True,285.0,0.9508460302719653,528.0,london,,
2821,5_gram,277,cross,0.0265110242663607,0.019145202378180515,0.0,0.01189283908379784,0.023147397229395187,0.0347073582655626,0.10957540827359576,2,527,279,0.10957540827359576,1010,True,285.0,0.933408467674059,528.0,london,,
1231,5_gram,277,inner,0.0275849919303593,0.01857581088026274,0.0014560202739896042,0.014757420891649123,0.02387831607402875,0.03738412765323568,0.11520039377045732,0,527,275,0.11520039377045732,1587,,,,,london,False,-0.0010739676639986012
2853,5_gram,277,cross,0.035530090555828335,0.020512766341691187,0.0002537336086491024,0.021245135835595994,0.03364191601583091,0.04621492853717271,0.1814177236303604,0,617,116,0.1814177236303604,451,True,268.0,0.683557350611414,593.0,zwickau,,
3140,count_vectorizer_5_gram,278,cross,0.0523341805573253,0.03177065156659073,0.0,0.03133457058587141,0.0484494853502254,0.07033655872135836,0.2363507507509925,5,393,289,0.2363507507509925,1127,True,286.0,0.8502868447952787,393.0,london,,
1550,count_vectorizer_5_gram,278,inner,0.05466063259331437,0.03088967308355691,0.0,0.03317882791338873,0.05125204930961714,0.07385717301702562,0.23927838257769682,1,393,281,0.23927838257769682,1116,,,,,london,False,-0.0023264520359890725
2822,5_gram,278,cross,0.024743240994534454,0.020282198972088872,0.0,0.012589833433813181,0.02124338087761978,0.032770627729848144,0.22189470676715958,5,393,289,0.22189470676715958,1127,True,286.0,0.8346668534786911,393.0,london,,
2854,5_gram,278,cross,0.026648997353686137,0.022362516265916524,0.0,0.012746608027542041,0.023163622196808748,0.03520403272358512,0.21524608034079926,3,275,270,0.21524608034079926,134,True,269.0,0.8017896758765984,264.0,zwickau,,
3176,count_vectorizer_5_gram,278,cross,0.0552602818035033,0.038100088235657685,0.0,0.029546614032010542,0.04819221227297979,0.07374208064340024,0.28054373431017693,3,275,270,0.28054373431017693,134,True,269.0,0.8350256573487056,264.0,zwickau,,
1244,5_gram,278,inner,0.02548885214175541,0.022632977529563638,0.0,0.009916573919219239,0.019745696697731508,0.034184521452503856,0.14736810866523156,11,275,283,0.14736810866523156,1603,,,,,zwickau,True,0.0011601452119307278
1232,5_gram,278,inner,0.02536259064269386,0.020264219949294796,0.0,0.01288095434837062,0.021709355073664442,0.03431492628547334,0.2369500747093257,1,393,281,0.2369500747093257,1116,,,,,london,False,-0.0006193496481594063
1566,count_vectorizer_5_gram,278,inner,0.05244401640901981,0.04041156484579283,0.0,0.0224732400761274,0.0425298193002952,0.07202102168289962,0.2641063157292693,11,275,301,0.2641063157292693,680,,,,,zwickau,True,0.002816265394483493
1233,5_gram,279,inner,0.035264034695807765,0.02153274526732508,0.0015815744150195826,0.020943319600157995,0.030659802692708057,0.04616793453304476,0.16108790026457057,0,681,281,0.16108790026457057,1116,,,,,london,False,-0.0024830377965479947
3141,count_vectorizer_5_gram,279,cross,0.07449913963932123,0.03745962496299578,0.0,0.04738036188350422,0.07026609809402591,0.09850317464418026,0.22752822341995546,2,681,283,0.22752822341995546,1603,True,287.0,0.9402745744194108,684.0,london,,
1567,count_vectorizer_5_gram,279,inner,0.08173769308121857,0.04868486287329679,0.003779860728305444,0.04635973703091818,0.07261331981863449,0.10816418546926423,0.28325775718513213,0,1010,283,0.28325775718513213,1603,,,,,zwickau,True,0.005755966663971823
1245,5_gram,279,inner,0.03796526846474333,0.026240656342150753,0.001145620944296566,0.020015923922833,0.03270616515791292,0.04942532196878996,0.17186986929058487,0,1010,283,0.17186986929058487,1603,,,,,zwickau,True,0.0025987768615204215
1551,count_vectorizer_5_gram,279,inner,0.08182342641611744,0.03649746971518779,0.008080033173452296,0.056258007667561054,0.0758631135473812,0.10654839126747387,0.2380279493546457,0,681,275,0.2380279493546457,1587,,,,,london,False,-0.00732428677679621
3177,count_vectorizer_5_gram,279,cross,0.0874936597451904,0.04818003190870163,0.0076923582668215265,0.05409339640880457,0.07737910825277,0.11172841403384703,0.3522524469885089,0,1010,270,0.3522524469885089,134,True,271.0,0.8428702176385802,920.0,zwickau,,
2855,5_gram,279,cross,0.04056404532626375,0.02917703215884096,0.0024775924980604937,0.022653461918241188,0.03476502450202324,0.05010774829405862,0.3201205082420836,0,1010,270,0.3201205082420836,134,True,271.0,0.8056128686302925,920.0,zwickau,,
2823,5_gram,279,cross,0.03278099689925977,0.022244515428063185,0.0,0.017847984454629408,0.02833178847529018,0.04380767894751185,0.15625815799565856,2,681,289,0.15625815799565856,1127,True,287.0,0.9253825630068954,684.0,london,,
1552,count_vectorizer_5_gram,280,inner,0.0721777207863886,0.039440966293517454,0.0,0.04126114432193429,0.06551720369400246,0.1006564321521503,0.20388791904290246,4,772,279,0.20388791904290246,681,,,,,london,False,-0.004167056460713595
1246,5_gram,280,inner,0.04903817329846583,0.027137473921315478,0.0005564330140181686,0.028970880666365138,0.042318085117747976,0.06419251969978866,0.13749109322043246,0,2013,283,0.13749109322043246,1603,,,,,zwickau,True,0.0024758747993751315
1568,count_vectorizer_5_gram,280,inner,0.10614034520396035,0.055271565727348225,0.002086187495222264,0.06562070872802209,0.09492852258858755,0.14102107490663085,0.29875633794599216,0,2013,281,0.29875633794599216,1334,,,,,zwickau,True,0.005249214591666121
3142,count_vectorizer_5_gram,280,cross,0.068010664325675,0.040298114212937566,0.0,0.03708148685859927,0.06299126678751431,0.09165229317583329,0.20299592619945028,3,772,287,0.20299592619945028,684,True,288.0,0.9308689455038827,772.0,london,,
1234,5_gram,280,inner,0.030994978387035077,0.018475538945677033,0.0,0.01768595845802404,0.027696800038916503,0.04230614988165175,0.14454717154880348,4,772,279,0.14454717154880348,681,,,,,london,False,-0.0009439171892459929
2824,5_gram,280,cross,0.030051061197789084,0.019178625579804424,0.0,0.016549236100484834,0.026224820047984616,0.04111150036016655,0.14348273109303122,3,772,287,0.14348273109303122,684,True,288.0,0.8975491662632007,772.0,london,,
3178,count_vectorizer_5_gram,280,cross,0.11138955979562647,0.05313563608800947,0.012402430029132947,0.07069300707549027,0.10161471050727033,0.14547859349066147,0.2851277473911968,0,2013,273,0.2851277473911968,1330,True,272.0,0.893493948993499,1979.0,zwickau,,
2856,5_gram,280,cross,0.051514048097840964,0.025861984096749568,0.004742273433259382,0.031872348229947216,0.04758732749894982,0.0673379115090817,0.13388495357580144,0,2013,275,0.13388495357580144,1587,True,272.0,0.844251068910906,1979.0,zwickau,,
1247,5_gram,281,inner,0.048943687483660354,0.028599568196902767,0.0,0.026130156054823904,0.044509769856542016,0.06423746554147082,0.16546833694615629,1,1334,42,0.16546833694615629,823,,,,,zwickau,True,0.0028055741370486345
3143,count_vectorizer_5_gram,281,cross,0.07239803501002959,0.04183840470498639,0.0,0.04094673086755562,0.06478969236994123,0.09888625504133594,0.23496668718127295,3,1116,286,0.23496668718127295,393,True,289.0,0.9219606767408726,1127.0,london,,
3179,count_vectorizer_5_gram,281,cross,0.11438351207786861,0.05329097677989803,0.01567434701907996,0.07476962054560593,0.10506251342789633,0.15297709655500527,0.28962300852619016,0,1334,42,0.28962300852619016,912,True,273.0,0.9361779572481076,1330.0,zwickau,,
1569,count_vectorizer_5_gram,281,inner,0.10808562880528932,0.057017637741858834,0.0,0.062223238120117305,0.10057500999158703,0.14673307604173527,0.29875633794599216,1,1334,280,0.29875633794599216,2013,,,,,zwickau,True,0.006297883272579283
2825,5_gram,281,cross,0.035051047539220774,0.0247355313910776,0.0,0.017658954342621252,0.029944078547423078,0.04806691244347201,0.22181551188173862,3,1116,286,0.22181551188173862,393,True,289.0,0.8924024306649941,1127.0,london,,
2857,5_gram,281,cross,0.05174926162070899,0.026417215210162794,0.006756927894874863,0.03210749746845649,0.04684326121149439,0.06891115705468161,0.17524106231649275,0,1334,42,0.17524106231649275,912,True,273.0,0.9090134502702395,1330.0,zwickau,,
1553,count_vectorizer_5_gram,281,inner,0.07800278190766519,0.04204974074658089,0.0,0.048071815880436713,0.07085196940629448,0.09970935879776442,0.23927838257769682,2,1116,278,0.23927838257769682,393,,,,,london,False,-0.0056047468976355985
1235,5_gram,281,inner,0.03727060465825852,0.024921386805304136,0.0,0.020587848549878822,0.03114532659833808,0.04894510144777475,0.2369500747093257,2,1116,278,0.2369500747093257,393,,,,,london,False,-0.002219557119037749
2826,5_gram,282,cross,0.03458961627718291,0.022881163695594,0.0,0.016972547430726286,0.030592218724860135,0.04804131883384351,0.14442711966546096,1,1162,279,0.14442711966546096,1010,True,290.0,0.869838250634948,1173.0,london,,
2858,5_gram,282,cross,0.05473437132593557,0.025179359085119982,0.008841974651844758,0.03659260328156306,0.05081505155170543,0.06898880635261972,0.17257715563736442,0,1721,42,0.17257715563736442,912,True,274.0,0.8809384714226105,1674.0,zwickau,,
1236,5_gram,282,inner,0.03667598252745743,0.022499279037402925,0.0,0.019628001022546564,0.0328883826371885,0.047631913652929396,0.13683357383087233,1,1162,283,0.13683357383087233,605,,,,,london,False,-0.0020863662502745156
1554,count_vectorizer_5_gram,282,inner,0.07862998430747044,0.0386225621164694,0.0,0.049542853032136416,0.07285111516472853,0.10349560365721046,0.2099409507067802,1,1162,271,0.2099409507067802,920,,,,,london,False,-0.006153670834392569
