,feature_name,p_#,cross/inner,mean,std,min,25%,50%,75%,max,# of 0 similarities,p_length,most_similar_p_#,most_similar_score,most_similar_p_length,most_similar_dropped,version
502,5_gram,180,cross,0.03527140802219815,0.025525518103777546,0.0,0.02008110915250569,0.030557480367252397,0.04473766743203442,0.2637964065742981,1,504,172,0.2637964065742981,1442,True,zwickau
181,5_gram,181,inner,0.02542191756517745,0.030969952954120108,0.0,0.011618011987597323,0.01997184446736065,0.029023593391208698,0.3606997438727919,1,441,182,0.3606997438727919,1541,,zwickau
503,5_gram,181,cross,0.02631082778831546,0.02998192560521263,0.0,0.013152590787231723,0.02064827591778282,0.031030879053459894,0.3338867204463198,1,441,172,0.3338867204463198,1442,True,zwickau
182,5_gram,182,inner,0.05487890298177111,0.037703807844129106,0.006075964548138091,0.03272123745291918,0.05025894174157442,0.06583391188832045,0.3606997438727919,0,1541,181,0.3606997438727919,441,,zwickau
504,5_gram,182,cross,0.05703307319309348,0.03832063910766644,0.001566073933135498,0.03593881598706501,0.049149789132642126,0.06837287099491321,0.3838949823351557,0,1541,171,0.3838949823351557,459,True,zwickau
505,5_gram,183,cross,0.03810234190924722,0.02279588663439655,0.0,0.02257347675501239,0.03198123583937847,0.04997076851447428,0.13715661926434805,1,558,167,0.13715661926434805,738,True,zwickau
183,5_gram,183,inner,0.03595479445989842,0.023228342579678648,0.0,0.019916145016438715,0.030710867109615913,0.04591710824071126,0.15074038188895086,1,558,188,0.15074038188895086,210,,zwickau
506,5_gram,184,cross,0.04587102154544737,0.025845135730868392,0.003997657425821121,0.028218606821818717,0.03981007995522031,0.06118618129527679,0.146903996826661,0,1023,183,0.146903996826661,963,True,zwickau
184,5_gram,184,inner,0.04475144722492392,0.026959258792646545,0.0,0.0257385204324111,0.039991697415408395,0.05720790915481291,0.19068600537450514,2,1023,192,0.19068600537450514,698,,zwickau
185,5_gram,185,inner,0.038319016026306336,0.021355956768929204,0.0,0.02305610817254422,0.03597462969428337,0.04920250076250987,0.1504093192409572,1,883,186,0.1504093192409572,264,,zwickau
507,5_gram,185,cross,0.04163077499365279,0.022943512545252433,0.0,0.02612775951097527,0.036558277216653896,0.05169146331342604,0.16621156959364972,1,883,205,0.16621156959364972,1214,True,zwickau
508,5_gram,186,cross,0.02914460373133513,0.01669786626473041,0.0,0.018603718199865248,0.027619809466155356,0.038160629291113676,0.12823032489749833,2,264,176,0.12823032489749833,995,True,zwickau
186,5_gram,186,inner,0.027343325533483277,0.015712966766060613,0.0,0.017108795866071835,0.025879268654922766,0.03568852584003945,0.1504093192409572,1,264,185,0.1504093192409572,883,,zwickau
187,5_gram,187,inner,0.029962636610763874,0.02528820141615286,0.0,0.013115663897783628,0.0248889699862455,0.0387616889439249,0.21732797403216414,5,163,165,0.21732797403216414,210,,zwickau
509,5_gram,187,cross,0.03227384707444217,0.026975224606596206,0.0,0.013127269411039274,0.025624561333243128,0.0416098902670116,0.14839665996867699,3,163,223,0.14839665996867699,95,True,zwickau
188,5_gram,188,inner,0.024837947308909796,0.021176556471053196,0.0,0.011704017915246704,0.019465648449980163,0.03151083471954397,0.15074038188895086,10,210,183,0.15074038188895086,558,,zwickau
510,5_gram,188,cross,0.02629874833951906,0.020795098103401858,0.0,0.012413834794665863,0.02185546124491406,0.03421993288817018,0.15325483545987767,3,210,168,0.15325483545987767,357,True,zwickau
189,5_gram,189,inner,0.02472177054444092,0.02859691119703266,0.0,0.011363178561504709,0.01844044231138998,0.029962770255252225,0.33982248176309615,4,221,182,0.33982248176309615,1541,,zwickau
511,5_gram,189,cross,0.026804828352471607,0.035295066684270765,0.0,0.012265322245866387,0.019431311007722593,0.03029421058920726,0.47225268880841165,1,221,180,0.47225268880841165,347,False,zwickau
190,5_gram,190,inner,0.023100791556796726,0.01978248238592286,0.0,0.0117688250001742,0.018761464198457235,0.028571668863997132,0.164415102297869,3,276,182,0.164415102297869,1541,,zwickau
512,5_gram,190,cross,0.024333166902505855,0.02571062100516795,0.0,0.012208700362217141,0.019838014002348067,0.030537529126930057,0.3605394831582784,2,276,181,0.3605394831582784,181,False,zwickau
513,5_gram,191,cross,0.0220627119121117,0.017567436230842004,0.0,0.011452625301108075,0.018782220577741024,0.02775081201743924,0.12429404551562619,4,181,207,0.12429404551562619,449,True,zwickau
191,5_gram,191,inner,0.020963561093177558,0.0205319958476181,0.0,0.01028859668771209,0.016549723543407238,0.02482101019873264,0.21357414094611757,4,181,267,0.21357414094611757,148,,zwickau
192,5_gram,192,inner,0.04243427451602293,0.02479151282848907,0.004021422952859965,0.025641750524309132,0.03804770857604014,0.053297905336673876,0.19068600537450514,0,698,184,0.19068600537450514,1023,,zwickau
514,5_gram,192,cross,0.04498535724055092,0.033638789389947826,0.004919051274350604,0.027819406828270533,0.03824063940107281,0.05474734821523973,0.48228439674519874,0,698,183,0.48228439674519874,963,False,zwickau
193,5_gram,193,inner,0.01806677726683104,0.016356984022790896,0.0,0.005773957752155449,0.013790609813221662,0.024880722410997418,0.09193123158705804,20,130,279,0.09193123158705804,1010,,zwickau
515,5_gram,193,cross,0.019158817680068677,0.015937348440454645,0.0,0.006985127054588267,0.016131095018593167,0.02662354426313738,0.08171478576879633,11,130,271,0.08171478576879633,920,True,zwickau
516,5_gram,194,cross,0.02588000367315166,0.02470073726510711,0.0006625073417498607,0.01018756275041033,0.01854724714939497,0.033175864847651934,0.182496999253026,0,520,192,0.182496999253026,1549,True,zwickau
194,5_gram,194,inner,0.024316755779521342,0.022909355094897423,0.0,0.009422711748003432,0.016558109315607666,0.033488094095762984,0.14801209027257747,2,520,196,0.14801209027257747,929,,zwickau
517,5_gram,195,cross,0.026057838261006393,0.023297232201280528,0.0,0.012021050099369473,0.01986457493502533,0.03235206409580535,0.19943883975102938,1,250,187,0.19943883975102938,1058,True,zwickau
195,5_gram,195,inner,0.026387216248779967,0.024828991050980107,0.0,0.01096749279339594,0.020211651500072206,0.03324968812529669,0.23207970683123358,4,250,196,0.23207970683123358,929,,zwickau
196,5_gram,196,inner,0.03870965323516246,0.02526040775289466,0.0010875004719477367,0.022030084152093576,0.0340707100018576,0.05123133622879482,0.23207970683123358,0,929,195,0.23207970683123358,250,,zwickau
518,5_gram,196,cross,0.04045698410372729,0.024135224821791233,0.0042210993526966365,0.024217490610177306,0.035716882035041975,0.052998150589405504,0.2096437449744092,0,929,186,0.2096437449744092,258,True,zwickau
197,5_gram,197,inner,0.03396678795671564,0.020133639170171573,0.005920876390040309,0.019201184110339074,0.030295166625997787,0.04365024263928265,0.126879451552953,0,778,184,0.126879451552953,1023,,zwickau
519,5_gram,197,cross,0.036953906553130356,0.03413480447462232,0.0,0.021353568394625412,0.03140627658892435,0.0458904579788262,0.5153332626042783,1,778,188,0.5153332626042783,957,False,zwickau
198,5_gram,198,inner,0.021253428347086087,0.013506225439128177,0.0,0.010377020822226808,0.019444110158419084,0.029353176109338155,0.06460414248115906,4,212,105,0.06460414248115906,1252,,zwickau
520,5_gram,198,cross,0.02377157342754132,0.031435008029556025,0.0,0.012460683648393263,0.020641650061105084,0.028324873813793467,0.5344308933719745,1,212,189,0.5344308933719745,435,False,zwickau
521,5_gram,199,cross,0.0248749363887756,0.024505664817737652,0.0,0.012492316740223235,0.021446195531076767,0.031113750096411527,0.3438066935994242,2,154,190,0.3438066935994242,462,False,zwickau
199,5_gram,199,inner,0.022419084841628318,0.016237940916337696,0.0,0.01100514459998076,0.018515770787735565,0.02995617110770801,0.1237181989617671,3,154,197,0.1237181989617671,778,,zwickau
200,5_gram,200,inner,0.04338342911161681,0.02170901304286804,0.0,0.028020619118710923,0.04265915193977593,0.05426513214829203,0.13520582725799313,1,796,169,0.13520582725799313,1511,,zwickau
522,5_gram,200,cross,0.04652486624720262,0.023027602603291255,0.0,0.029499433137760316,0.04368929570497955,0.057447057937327496,0.15110199677807654,2,796,190,0.15110199677807654,462,True,zwickau
201,5_gram,201,inner,0.04825485542633097,0.025593643378407773,0.004229013163879183,0.028674085047289785,0.04408669178191377,0.06284494015726934,0.14561084812700528,0,537,167,0.14561084812700528,563,,zwickau
523,5_gram,201,cross,0.04975060459247391,0.02838777039710328,0.0031592227168646863,0.030965240714447284,0.045271103494734635,0.06313887807877183,0.2652188549516556,0,537,192,0.2652188549516556,1549,False,zwickau
524,5_gram,202,cross,0.02254520529709773,0.023332529690970653,0.0,0.00852276138788338,0.01538191053711928,0.028888778505561874,0.1578312301206244,5,116,129,0.1578312301206244,178,False,zwickau
202,5_gram,202,inner,0.02163342427896688,0.02174465984296107,0.0,0.00787960349088221,0.014373518632178018,0.028475173156565704,0.12233683515420175,10,116,28,0.12233683515420175,484,,zwickau
203,5_gram,203,inner,0.02667272573767949,0.02032542866556161,0.0,0.011818722854220899,0.022570925695603226,0.03627615792159443,0.13031787311192045,5,146,236,0.13031787311192045,224,,zwickau
525,5_gram,203,cross,0.029130161189645273,0.029952835754496133,0.0,0.013362133718805414,0.02368658772306763,0.03721615167334432,0.4164894011529104,4,146,211,0.4164894011529104,182,False,zwickau
204,5_gram,204,inner,0.026365976247133487,0.020889510066542098,0.0,0.012989080694813481,0.02234685781968714,0.03458193529646811,0.13266238496877503,2,170,252,0.13266238496877503,87,,zwickau
526,5_gram,204,cross,0.026837116860733812,0.033994290799011194,0.0,0.011177141164089641,0.02075685443093895,0.03429698616914925,0.5271146100833489,3,170,212,0.5271146100833489,144,False,zwickau
205,5_gram,205,inner,0.020633245341528585,0.015814324123149842,0.0,0.009937607529315,0.016721105261276716,0.028021914123949894,0.1011416930043729,6,178,154,0.1011416930043729,170,,zwickau
527,5_gram,205,cross,0.022387288771161067,0.02201905980672366,0.0004662033539352203,0.011303598814807653,0.018283256011421726,0.027494512100307247,0.2732406360491901,0,178,210,0.2732406360491901,277,False,zwickau
206,5_gram,206,inner,0.022297159908376867,0.018212792683759554,0.0,0.009586021808545342,0.018402474249847863,0.028906517506333287,0.16624491347244685,4,168,134,0.16624491347244685,771,,zwickau
528,5_gram,206,cross,0.024723388772817892,0.030044802451878627,0.0,0.010430933184070916,0.020021894464527516,0.029815148862314546,0.36279041683402097,1,168,258,0.36279041683402097,121,False,zwickau
529,5_gram,207,cross,0.029108234957824615,0.027351689599273792,0.0036204261067613254,0.01638146339755158,0.02555103736545844,0.03608358502948009,0.3651561064556461,0,171,213,0.3651561064556461,202,False,zwickau
207,5_gram,207,inner,0.026159312201381926,0.017178763418097487,0.0,0.015768918178559084,0.024060281159222523,0.03315974401551941,0.167009721356395,3,171,208,0.167009721356395,175,,zwickau
530,5_gram,208,cross,0.02016079805296284,0.01901588356870158,0.0,0.010696065532613864,0.016741473268146803,0.02511039039039189,0.2231332895381567,4,175,213,0.2231332895381567,202,False,zwickau
208,5_gram,208,inner,0.01934048046286543,0.016140714112206737,0.0,0.009959976748987536,0.016472848428994647,0.023922114665577632,0.167009721356395,7,175,207,0.167009721356395,171,,zwickau
531,5_gram,209,cross,0.020774267774680198,0.0208177701235025,0.0,0.00959438329855912,0.016239491306409296,0.026639762503780414,0.28723846971481265,3,203,216,0.28723846971481265,384,False,zwickau
209,5_gram,209,inner,0.018480720976587674,0.014602718853576696,0.0,0.007994164085447293,0.015509901251922224,0.025506685202801936,0.09739530841650608,7,203,136,0.09739530841650608,158,,zwickau
210,5_gram,210,inner,0.023704514134252782,0.012691763785531085,0.0,0.01443116456483137,0.02254593328193105,0.031881237546427486,0.06710952798424072,3,301,162,0.06710952798424072,176,,zwickau
532,5_gram,210,cross,0.027039802428102246,0.027149115260192213,0.0025570929860772246,0.016966438591558497,0.02431236454997915,0.0332399157764391,0.45974219961068535,0,301,217,0.45974219961068535,510,False,zwickau
211,5_gram,211,inner,0.04352108234827472,0.02259164026601828,0.0,0.029095621525738566,0.03949459872937241,0.05512445207054825,0.1489550226016679,2,586,221,0.1489550226016679,267,,zwickau
533,5_gram,211,cross,0.04584966100039266,0.030451943949806392,0.0,0.02704179770813905,0.040482848564269036,0.05766427200092812,0.37452339179211036,1,586,218,0.37452339179211036,1007,False,zwickau
212,5_gram,212,inner,0.027454044528345857,0.016808531993395173,0.0,0.016475192906614155,0.02567823242070047,0.03612796569869571,0.0977348523738441,1,422,2,0.0977348523738441,377,,zwickau
534,5_gram,212,cross,0.029799511667096934,0.02952707268163103,0.0,0.017510596045595208,0.025491946223394794,0.0349372401964579,0.46088513368469336,1,422,220,0.46088513368469336,830,False,zwickau
213,5_gram,213,inner,0.029073650730598376,0.024830293795331346,0.0012844943142955732,0.011954303027930524,0.022134535841965005,0.0389720058592724,0.16560002816093106,0,574,214,0.16560002816093106,261,,zwickau
535,5_gram,213,cross,0.03149050289696769,0.025445913758534753,0.0009554541029790851,0.014658489263536394,0.024052272825772127,0.04191084712179762,0.1757847080790568,0,574,185,0.1757847080790568,486,True,zwickau
536,5_gram,214,cross,0.023853568151106813,0.02420841776926723,0.0,0.008561405131601762,0.017017759156042193,0.03047449138449016,0.1951390633024173,6,261,223,0.1951390633024173,95,False,zwickau
214,5_gram,214,inner,0.021584712933206133,0.021429533305257212,0.0,0.007456067098797606,0.015852290526634654,0.029181269540826935,0.16560002816093106,9,261,213,0.16560002816093106,574,,zwickau
537,5_gram,215,cross,0.03826494434713533,0.021087388443525347,0.0,0.02076806399411173,0.03536512213067404,0.05213001331113628,0.13237498380676405,1,981,298,0.13237498380676405,619,True,zwickau
215,5_gram,215,inner,0.03588110452269251,0.020860254255209553,0.0016140672344135598,0.020715873338323833,0.03221156166902944,0.04967171933058584,0.14281132225915225,0,981,213,0.14281132225915225,574,,zwickau
538,5_gram,216,cross,0.030336823727200955,0.032359705773735925,0.00487349394169801,0.0177411540789376,0.026333221448332902,0.03695523553506885,0.5358051047943049,0,370,225,0.5358051047943049,551,False,zwickau
216,5_gram,216,inner,0.027624376145028936,0.01528583021476038,0.0,0.017593377788075848,0.026279831297644354,0.03477171837362998,0.09576891348571127,2,370,194,0.09576891348571127,520,,zwickau
217,5_gram,217,inner,0.015384141729238378,0.012394985636174348,0.0,0.006837471052555723,0.013296838674952075,0.021611486425771674,0.10286310988574475,8,104,214,0.10286310988574475,261,,zwickau
539,5_gram,217,cross,0.01594755310434861,0.011825788053200519,0.0,0.007730418482776704,0.013121995061074821,0.022543174945091553,0.08641141672469803,4,104,220,0.08641141672469803,830,False,zwickau
218,5_gram,218,inner,0.027773123337938875,0.0176962075230314,0.0,0.014885359911845118,0.024275949438216232,0.03685407791205066,0.1134403873949112,1,219,281,0.1134403873949112,1334,,zwickau
540,5_gram,218,cross,0.029214076829103486,0.02741521886993694,0.0011833126224394853,0.015344926257385476,0.025064125355030283,0.0376326988233141,0.409728331085012,0,219,226,0.409728331085012,524,False,zwickau
219,5_gram,219,inner,0.035116143843301424,0.02735480761154958,0.0,0.019424629805895117,0.030248844865333704,0.04371921607856435,0.3481282570646342,2,354,220,0.3481282570646342,200,,zwickau
541,5_gram,219,cross,0.03505415320005063,0.02292302331394988,0.0,0.02029291059166937,0.030564291650217616,0.043981047100367016,0.2428234502956333,1,354,227,0.2428234502956333,295,False,zwickau
542,5_gram,220,cross,0.02460972286620562,0.01873384256490981,0.0,0.011720823660076126,0.020266720678457376,0.032188917184104895,0.144297208416196,3,200,227,0.144297208416196,295,False,zwickau
220,5_gram,220,inner,0.024971922316046148,0.026046488443925066,0.0,0.01119219840645956,0.02048399412260158,0.03216386844088309,0.3481282570646342,8,200,219,0.3481282570646342,354,,zwickau
543,5_gram,221,cross,0.03146710709495516,0.022081178380703573,0.0,0.01807039948199426,0.02702847953854906,0.041031556259444296,0.24207362974237898,1,267,228,0.24207362974237898,562,False,zwickau
221,5_gram,221,inner,0.030171609183983972,0.02156390630399269,0.0,0.016095873354328192,0.025447756821370227,0.03780850268817411,0.1489550226016679,1,267,211,0.1489550226016679,586,,zwickau
544,5_gram,222,cross,0.017903708945279113,0.01498441049677799,0.0,0.006611827782477778,0.01369881748538911,0.02469408143208669,0.08270139426808827,9,107,227,0.08270139426808827,295,False,zwickau
222,5_gram,222,inner,0.01762131281988359,0.015681612500835333,0.0,0.006208858691157377,0.013521788277826557,0.025542077730027868,0.12500481135249109,8,107,220,0.12500481135249109,200,,zwickau
545,5_gram,223,cross,0.036239009402365796,0.03162368594753181,0.0,0.020400351091377455,0.03012867625682171,0.04235075981324424,0.3968166238844937,1,410,230,0.3968166238844937,651,False,zwickau
223,5_gram,223,inner,0.03387925959441144,0.024651790295742087,0.0,0.018524027316897625,0.02911615815553797,0.04351682159380999,0.18118855227692718,2,410,300,0.18118855227692718,608,,zwickau
546,5_gram,224,cross,0.04185315697200792,0.026998339389435574,0.0,0.023289800829743856,0.036001179269324085,0.054125022343562035,0.2688776999660891,1,349,231,0.2688776999660891,1135,False,zwickau
224,5_gram,224,inner,0.04017371421659102,0.02589669359826701,0.0,0.021838142714504356,0.03508357683890709,0.052033247176877996,0.1536790510542922,3,349,87,0.1536790510542922,1222,,zwickau
225,5_gram,225,inner,0.017684550740782172,0.02848547327563938,0.0,0.0024863798269863287,0.00874219932925649,0.022501431409261564,0.2734085103287068,56,34,231,0.2734085103287068,106,,zwickau
547,5_gram,225,cross,0.016411038269454187,0.022203419032924842,0.0,0.0029842230053410694,0.009211425279887216,0.021513735539029594,0.20498641950322574,49,34,132,0.20498641950322574,482,False,zwickau
226,5_gram,226,inner,0.03439587323549445,0.01930933684065321,0.0,0.020097284527359534,0.030943147624473425,0.045757977408765894,0.10097213001614028,2,424,250,0.10097213001614028,237,,zwickau
548,5_gram,226,cross,0.03547461258963679,0.022861820123455504,0.0,0.020613574147592073,0.03172115806778501,0.044978878836770174,0.2566199480868837,1,424,232,0.2566199480868837,262,False,zwickau
549,5_gram,227,cross,0.047939310934172766,0.02282223877757305,0.0,0.03186269966774934,0.04360010098761152,0.06057112258342929,0.16670197445733148,1,1324,187,0.16670197445733148,1058,True,zwickau
227,5_gram,227,inner,0.046972393449410864,0.02426472998313376,0.0,0.029642044334295493,0.04393607277259369,0.061866062704072446,0.1758326201765281,2,1324,196,0.1758326201765281,929,,zwickau
228,5_gram,228,inner,0.032137805272625844,0.018099833709573826,0.0011315584612257542,0.018173058165885235,0.029413201399342073,0.04231163666930947,0.11398881297659136,0,568,283,0.11398881297659136,1603,,zwickau
550,5_gram,228,cross,0.03452289911173687,0.02917259092875159,0.001055928334104237,0.0215082976187425,0.03025561532765452,0.04331223275335135,0.4477507805346797,0,568,234,0.4477507805346797,1023,False,zwickau
551,5_gram,229,cross,0.03207723673080677,0.033351979750247174,0.0,0.0176008967790464,0.026780338318738786,0.03828051541680382,0.509729890713353,1,392,235,0.509729890713353,613,False,zwickau
229,5_gram,229,inner,0.029422451199206317,0.019206918649503864,0.0,0.016708002214783694,0.025189978004110575,0.03770581064536179,0.1416991634188653,1,392,196,0.1416991634188653,929,,zwickau
552,5_gram,230,cross,0.025829069015877934,0.019501617362846658,0.0,0.014539645987942433,0.02240748954709377,0.032470812764338684,0.2593516538054621,1,445,231,0.2593516538054621,1135,False,zwickau
230,5_gram,230,inner,0.023874530167937006,0.014130970802029434,0.0,0.01326665328973933,0.021756407111186746,0.031100441364025653,0.08649531678366436,1,445,273,0.08649531678366436,1181,,zwickau
553,5_gram,231,cross,0.02306950175736922,0.018382675340392365,0.0,0.010016986633938301,0.019384291743245283,0.030502170855991953,0.11860759261400777,3,106,231,0.11860759261400777,1135,False,zwickau
231,5_gram,231,inner,0.023142502350819508,0.02321287880807273,0.0,0.009505519588362321,0.01811945861557101,0.029941105617566167,0.2734085103287068,8,106,225,0.2734085103287068,34,,zwickau
232,5_gram,232,inner,0.0209408663662259,0.013247005209478822,0.0,0.011245661388848364,0.01957041016582761,0.026798423226230318,0.09025858760218883,2,194,226,0.09025858760218883,424,,zwickau
554,5_gram,232,cross,0.02209182987743853,0.012907203834668732,0.0,0.012711700013008538,0.02034041629470544,0.027787035302527067,0.07143731192019381,2,194,237,0.07143731192019381,308,True,zwickau
555,5_gram,233,cross,0.026023473265159094,0.015403498129446741,0.0,0.015205339271363711,0.02328265481957477,0.03378975538975065,0.0916199904788748,2,284,266,0.0916199904788748,858,True,zwickau
233,5_gram,233,inner,0.026011481874428317,0.016560801624314336,0.0,0.01562538256303482,0.022917930119562276,0.033253517847064346,0.08869950011394477,3,284,274,0.08869950011394477,853,,zwickau
234,5_gram,234,inner,0.021548062058547462,0.01582229295843517,0.0,0.010676059952084016,0.018676955808205154,0.02900895377366431,0.13475209471012445,4,150,243,0.13475209471012445,148,,zwickau
556,5_gram,234,cross,0.02293434525786069,0.016236984409976996,0.0,0.011245793393854326,0.01924318001944977,0.03170805645772053,0.09938663147904747,1,150,240,0.09938663147904747,225,True,zwickau
235,5_gram,235,inner,0.01913780318687047,0.014534733931394697,0.0,0.008787497942538908,0.015624110398769913,0.026145207861065802,0.1125980406294784,8,196,147,0.1125980406294784,504,,zwickau
557,5_gram,235,cross,0.019903714305362304,0.014312699736701462,0.0,0.009609560014103683,0.01574975976469582,0.02689576777542048,0.07855699025383452,2,196,237,0.07855699025383452,308,True,zwickau
558,5_gram,236,cross,0.02811273152922049,0.022289938312517132,0.0,0.011995655879588252,0.02174439439786594,0.03827897657527714,0.12514602100178668,4,224,261,0.12514602100178668,386,True,zwickau
236,5_gram,236,inner,0.02808193595539694,0.023327404021093942,0.0,0.011739153252726463,0.020844474278806327,0.03727424776630587,0.13031787311192045,5,224,203,0.13031787311192045,146,,zwickau
559,5_gram,237,cross,0.028665044561183052,0.017563803005232755,0.0,0.016060500767688946,0.024180163764917648,0.038892914482041366,0.10161186659880247,1,228,249,0.10161186659880247,168,True,zwickau
237,5_gram,237,inner,0.027797563688669306,0.0185015927684156,0.0,0.014943094820712773,0.0232767134535381,0.0368526378983224,0.1447065507469175,1,228,221,0.1447065507469175,267,,zwickau
238,5_gram,238,inner,0.02968394047212455,0.02413932178625886,0.0,0.014084378588477267,0.02383732086383674,0.03864932043540041,0.2085370347121869,1,236,105,0.2085370347121869,1252,,zwickau
560,5_gram,238,cross,0.028232730322261142,0.019915490462712144,0.0,0.014212691342438775,0.02374021224104163,0.03675318891082187,0.12880892668203223,1,236,98,0.12880892668203223,1499,True,zwickau
561,5_gram,239,cross,0.03345945319291728,0.023138361914588106,0.0,0.019838387659647516,0.029473988000792217,0.040786418213240014,0.20066423724209995,1,316,26,0.20066423724209995,1180,True,zwickau
239,5_gram,239,inner,0.0328373446555025,0.022721009611390883,0.0,0.0169877941806397,0.028098890414175164,0.04189923357069105,0.17442805683548276,2,316,30,0.17442805683548276,658,,zwickau
240,5_gram,240,inner,0.03049607441660342,0.0228104525737015,0.0,0.014263573728114508,0.023565126538966842,0.040743986154761276,0.1398301354964549,3,205,91,0.1398301354964549,52,,zwickau
562,5_gram,240,cross,0.029608922289280443,0.021303514905156536,0.0,0.014543894028899497,0.02425979136836141,0.03977007223269564,0.11336531747863078,3,205,235,0.11336531747863078,613,True,zwickau
241,5_gram,241,inner,0.03679130084392607,0.023573087378651048,0.00308737598415386,0.022199492726606127,0.03257785377018857,0.045544729610903154,0.21909299721984588,0,836,14,0.21909299721984588,285,,zwickau
563,5_gram,241,cross,0.03887200485001951,0.021412364037001298,0.0034144426524493968,0.02593768383185032,0.036406996455697095,0.04907676341880614,0.22202926414592852,0,836,14,0.22202926414592852,196,True,zwickau
242,5_gram,242,inner,0.027471098168177787,0.0157350651207731,0.0,0.01643465525466514,0.025638161495490558,0.03473054429704202,0.10638303933918325,2,370,124,0.10638303933918325,260,,zwickau
564,5_gram,242,cross,0.029880195953821295,0.01566630585900483,0.0,0.019015784096156303,0.027893118948460114,0.03869949275538278,0.09350645978342402,1,370,119,0.09350645978342402,292,True,zwickau
243,5_gram,243,inner,0.028126239030263518,0.02431890243710765,0.0,0.012582631022984497,0.023953573832244217,0.03608380539449041,0.2581800655453978,5,148,246,0.2581800655453978,150,,zwickau
565,5_gram,243,cross,0.028861268839979987,0.024935844105211817,0.0,0.015000686284948056,0.02502022146513111,0.03587229645692567,0.3228809604106043,2,148,250,0.3228809604106043,142,True,zwickau
244,5_gram,244,inner,0.021019566116919686,0.014911534419352194,0.0,0.010792630876661265,0.019266040294806802,0.026514997365068536,0.10198621935559479,4,242,208,0.10198621935559479,175,,zwickau
566,5_gram,244,cross,0.02226081189501311,0.019914561737569208,0.0,0.012647402431822758,0.019660362299432667,0.02792748386745634,0.2958796783526729,2,242,215,0.2958796783526729,507,True,zwickau
245,5_gram,245,inner,0.02765366247947728,0.01654974861254519,0.0,0.015058534595107718,0.025577024567391853,0.037925512605593265,0.10941481413901305,4,172,237,0.10941481413901305,228,,zwickau
567,5_gram,245,cross,0.02967547462210677,0.017317433194395555,0.0,0.016803583617212913,0.02677940491998038,0.038578558324825374,0.11000115916296477,2,172,241,0.11000115916296477,211,True,zwickau
568,5_gram,246,cross,0.02986786080252137,0.026151263412916872,0.0,0.012582999294016118,0.024936911116144343,0.03746781509279055,0.26824965192445627,3,150,247,0.26824965192445627,143,True,zwickau
246,5_gram,246,inner,0.02987960457622382,0.02938518316789151,0.0,0.011194051515685317,0.02325354731041488,0.03938513085168833,0.2668645156641809,6,150,247,0.2668645156641809,174,,zwickau
569,5_gram,247,cross,0.027790732162152686,0.024983671780489033,0.0,0.015130867983168364,0.02331542198315989,0.034440534832998575,0.311812478866677,4,174,250,0.311812478866677,142,True,zwickau
247,5_gram,247,inner,0.02749779985929174,0.02500741305218805,0.0,0.014405166509188955,0.023075793207458284,0.033823697347546325,0.2668645156641809,6,174,246,0.2668645156641809,150,,zwickau
248,5_gram,248,inner,0.03217379175875834,0.020550414793151922,0.0021488141331090205,0.01708069477344176,0.027323721802197373,0.04244943398320837,0.1553404095330351,0,242,249,0.1553404095330351,161,,zwickau
570,5_gram,248,cross,0.03325668300822326,0.019983792368138627,0.0,0.018929861474460692,0.030267245467921325,0.04437455909150015,0.1568928851300777,1,242,253,0.1568928851300777,156,True,zwickau
571,5_gram,249,cross,0.029028118341304223,0.020835767494511565,0.0,0.014586597782732679,0.02496054153561317,0.03689924609612576,0.16318417139120636,2,161,252,0.16318417139120636,232,True,zwickau
249,5_gram,249,inner,0.028250774497470738,0.02071626504845705,0.0,0.013644929158687289,0.023738334186315532,0.03691499431701148,0.1553404095330351,4,161,248,0.1553404095330351,242,,zwickau
250,5_gram,250,inner,0.028034026357924666,0.01787867308197557,0.0,0.016697565780637014,0.025629023674817893,0.035512817977924827,0.10471454641865659,1,237,249,0.10471454641865659,161,,zwickau
572,5_gram,250,cross,0.02868162893127343,0.018440253187022387,0.0016217447141202654,0.016989346815010298,0.02568226365326056,0.03586129701569089,0.12879481184135164,0,237,50,0.12879481184135164,955,True,zwickau
251,5_gram,251,inner,0.03430276124128584,0.01942888738439336,0.0,0.01947850615065816,0.03018465313209999,0.047076086140921125,0.11445544433061886,2,271,239,0.11445544433061886,316,,zwickau
573,5_gram,251,cross,0.035909394140318164,0.01992539372006029,0.0,0.02183989109392944,0.031099264794080105,0.04746583710830544,0.10453286308622528,1,271,22,0.10453286308622528,193,True,zwickau
252,5_gram,252,inner,0.01579900834400011,0.01675561283240132,0.0,0.005387607945392796,0.01107144334540502,0.019853047691165086,0.13266238496877503,11,87,204,0.13266238496877503,170,,zwickau
574,5_gram,252,cross,0.014775204973467654,0.014183768528001375,0.0,0.005812049423797856,0.010795926097692688,0.01812401135693501,0.0887948234645474,8,87,257,0.0887948234645474,115,True,zwickau
253,5_gram,253,inner,0.020877637240208736,0.01859510018767313,0.0,0.009053427072031137,0.016221017060264614,0.027370411496820412,0.14484147763257696,5,122,156,0.14484147763257696,114,,zwickau
575,5_gram,253,cross,0.020492049579624378,0.01577324899590307,0.0,0.009087146777248103,0.016242169558687833,0.026382648037760102,0.0938776917980609,2,122,256,0.0938776917980609,88,True,zwickau
