,importance,feature
20999,0.0,ilios
21000,0.0,ilip
21001,0.0,ilipp
21002,9.293462541909936e-05,ilis
21003,6.395714273060446e-05,ilis_
21004,0.0,iliss
21005,6.161072762972623e-05,ilist
21006,0.00017024105547322363,ilit
21007,0.0,ilita
21008,7.973434313706936e-05,ilite
21009,0.0,iliti
21010,0.0,iliu
21011,0.0,ilium
21012,0.0,ilius
21013,0.00010657623272086826,ilo
21014,0.00019643001418640144,ilo_
21015,0.0,ilo_a
21016,0.0,ilo_c
21017,0.0,ilo_d
21018,0.0,ilo_e
21019,0.0,ilo_f
21020,0.0,ilo_h
21021,0.0,ilo_m
21022,0.0,ilo_q
21023,0.0,ilo_s
21024,0.0,ilo_t
21025,6.909467453375735e-05,ilo_u
21026,0.0,iloe
21027,0.0,iloe_
21028,0.0,ilom
21029,3.558780907750572e-05,ilomi
21030,3.657090725257413e-05,ilon
21031,0.0,ilon_
21032,4.069738395198278e-05,ilona
21033,0.00019715577528699315,ilone
21034,0.0,iloni
21035,0.0,ilor
21036,0.0,iloru
21037,0.0,ilu
21038,0.0,iluc
21039,3.9162437570088814e-05,iluc_
21040,4.082787705873233e-05,ilud
21041,0.0,ilud_
21042,0.0,iludi
21043,0.0,ilue
21044,5.3897409187261496e-05,ilues
21045,4.2936729041854965e-05,ilum
21046,0.0,ilum_
21047,0.0,ilus
21048,0.0,ilus_
21049,0.0,iluse
21050,0.0,ilust
21051,0.0,iluu
21052,0.0,iluui
21053,0.0004548885948363441,im
21054,0.00016428158267654867,im_
21055,0.0,im_a
21056,0.0,im_a_
21057,0.0,im_ab
21058,0.0,im_ac
21059,0.0,im_ad
21060,0.0,im_al
21061,0.0,im_an
21062,0.0,im_ar
21063,0.0,im_as
21064,5.2487499270541137e-05,im_c
21065,0.0,im_ca
21066,0.0,im_ce
21067,0.0,im_ci
21068,0.0,im_co
21069,0.0,im_cr
21070,0.0,im_cu
21071,5.03069605179151e-05,im_d
21072,0.0,im_da
21073,0.0,im_de
21074,0.0,im_di
21075,0.0,im_do
21076,0.0,im_e
21077,0.0,im_ed
21078,0.0,im_en
21079,4.842938220394639e-05,im_er
21080,0.0,im_es
21081,0.00012102817146649944,im_et
21082,4.976872875618937e-05,im_f
21083,0.0,im_fe
21084,0.0,im_fi
21085,0.0,im_fl
21086,0.0,im_fo
21087,0.0,im_fr
21088,0.0,im_fu
21089,0.0,im_g
21090,0.0,im_ga
21091,0.0,im_ge
21092,0.0,im_h
21093,0.0,im_ha
21094,0.0,im_he
21095,0.0,im_ho
21096,0.0,im_hu
21097,3.5956617195964874e-05,im_i
21098,0.0,im_id
21099,0.0,im_il
21100,0.0,im_in
21101,0.0,im_io
21102,0.0,im_ip
21103,0.0,im_it
21104,0.0,im_iu
21105,0.0,im_l
21106,0.0,im_la
21107,0.0,im_le
21108,0.0,im_lo
21109,0.0,im_m
21110,0.0,im_ma
21111,0.0,im_me
21112,0.0,im_mi
21113,0.0,im_mo
21114,0.0,im_n
21115,0.0,im_na
21116,0.0,im_ne
21117,4.017281317328022e-05,im_no
21118,0.0,im_o
21119,0.0,im_op
21120,0.0,im_os
21121,0.00015842765133226654,im_p
21122,0.0,im_pa
21123,0.0,im_pe
21124,0.0,im_pi
21125,0.0,im_pl
21126,0.0,im_po
21127,0.0,im_pr
21128,0.0,im_pu
21129,0.0,im_q
21130,0.0,im_qu
21131,0.0,im_r
21132,0.0,im_ra
21133,0.0,im_re
21134,0.00019448474491393932,im_s
21135,0.0,im_sa
21136,0.0,im_sc
21137,0.0,im_se
21138,0.0,im_si
21139,0.0,im_su
21140,0.0,im_t
21141,3.742439655776141e-05,im_ta
21142,0.0,im_te
21143,0.00015562377551072307,im_u
21144,0.0,im_ub
21145,0.0,im_ue
21146,0.0,im_ui
21147,0.0,im_uo
21148,0.0,im_us
21149,0.0,im_ut
21150,0.0,im_ux
21151,3.9769751441255775e-05,ima
21152,3.8850604521977326e-05,ima_
21153,0.0,ima_c
21154,7.925140462628471e-05,ima_d
21155,0.0,ima_e
21156,0.0,ima_f
21157,0.0,ima_i
21158,0.0,ima_l
21159,0.0,ima_n
21160,0.0,ima_p
21161,0.0,ima_q
21162,0.0,ima_r
21163,0.0,ima_s
21164,0.0,ima_t
21165,0.0,ima_u
21166,5.30476007800515e-05,imag
21167,0.0,imagi
21168,0.0,imago
21169,0.0,imal
21170,0.0,imal_
21171,0.0,imam
21172,0.0,imam_
21173,0.0,iman
21174,0.0,imana
21175,0.0,imani
21176,0.0,imar
21177,0.0,imare
21178,0.0,imari
21179,0.0,imas
21180,0.0,imas_
21181,0.0,imat
21182,0.0,imati
21183,0.00014409315672131586,ime
21184,0.00010578768487499302,ime_
21185,0.0,ime_a
21186,0.0,ime_c
21187,0.0,ime_d
21188,0.0,ime_e
21189,0.0,ime_h
21190,0.0,ime_i
21191,0.0,ime_l
21192,0.0,ime_m
21193,0.0,ime_n
21194,0.0,ime_o
21195,6.533042049104228e-05,ime_p
21196,0.0,ime_q
21197,5.312427438382733e-05,ime_s
21198,0.0,ime_u
21199,0.0,imeb
21200,0.0,imeba
21201,0.0,imebu
21202,0.0,imed
21203,0.0,imedi
21204,0.0,imen
21205,0.0,imena
21206,0.0,iment
21207,0.0,imeo
21208,0.0,imeon
21209,0.0,imeq
21210,0.0,imequ
21211,0.0,imet
21212,0.0,imet_
21213,9.938326844100289e-05,imi
21214,0.0,imi_
21215,0.0,imi_c
21216,0.0,imi_e
21217,0.0,imi_i
21218,0.0,imi_m
21219,0.0,imi_q
21220,0.0,imi_s
21221,5.442445643058534e-05,imia
21222,0.0,imia_
21223,0.0,imiam
21224,0.0,imic
21225,0.0,imico
21226,0.00016605035775246673,imid
21227,7.610374171041341e-05,imidi
21228,0.00017666566582821754,imil
21229,0.0,imile
21230,0.00016775045887590213,imili
21231,0.0,imin
21232,0.0,imina
21233,0.0,imine
21234,0.0,iminu
21235,7.766023118380625e-05,imis
21236,0.0,imis_
21237,0.0,imisi
21238,0.0,imiss
21239,0.0,imit
21240,0.0,imita
21241,0.0,imite
21242,0.0,imiti
21243,0.0,imitu
21244,7.981798203043825e-05,imo
21245,7.790231656315983e-05,imo_
21246,0.0,imo_a
21247,0.0,imo_c
21248,2.6951866884033212e-05,imo_d
21249,0.0,imo_e
21250,0.0,imo_f
21251,0.0,imo_g
21252,0.0,imo_i
21253,0.0,imo_l
21254,0.0,imo_m
21255,0.0,imo_o
21256,0.0,imo_p
21257,0.0,imo_q
21258,0.0,imo_s
21259,0.0,imo_t
21260,0.0,imo_u
21261,0.0,imog
21262,0.0,imoge
21263,0.0,imol
21264,0.0,imola
21265,0.0,imon
21266,0.0,imone
21267,0.0,imoni
21268,0.0,imont
21269,0.0,imor
21270,0.0,imore
21271,0.0,imoru
21272,0.0,imos
21273,0.0,imos_
21274,6.118587502457682e-05,imp
21275,0.0,impa
21276,0.0,impan
21277,0.0,impas
21278,2.0861494882283657e-05,impe
21279,0.0,imped
21280,0.0,impel
21281,0.0,impet
21282,0.0,impi
21283,0.0,impia
21284,0.0,impl
21285,0.0,imple
21286,0.0,impli
21287,0.0,impo
21288,0.0,impos
21289,0.0,impr
21290,0.0,impre
21291,0.0,impu
21292,0.0,impug
21293,0.0,impul
21294,0.0,imu
21295,0.0,imul
21296,0.0,imul_
21297,0.0,imum
21298,0.0,imum_
21299,0.0,imun
21300,0.0,imunt
21301,0.0,imus
21302,0.0,imus_
21303,0.001325301986598528,in
21304,0.00500478385828038,in_
21305,5.525429535148634e-05,in_a
21306,0.0,in_ab
21307,0.0,in_ac
21308,0.0,in_ad
21309,0.0,in_ag
21310,0.0,in_ai
21311,0.0,in_al
21312,0.0,in_an
21313,0.0,in_ap
21314,0.0,in_aq
21315,0.0,in_ar
21316,0.0,in_as
21317,0.0,in_at
21318,0.0,in_au
21319,0.0,in_b
21320,0.0,in_ba
21321,7.530949821132114e-05,in_be
21322,0.0,in_bo
21323,0.0,in_br
21324,0.0007966095187865665,in_c
21325,0.00013946586478110346,in_ca
21326,0.0,in_ce
21327,0.0,in_ci
21328,0.00018219166139557902,in_co
21329,0.0,in_cr
21330,0.0,in_cu
21331,4.086230661995871e-05,in_d
21332,0.0,in_da
21333,0.0,in_de
21334,0.00013047776291820045,in_di
21335,0.0,in_do
21336,0.0,in_du
21337,0.00037490093809689965,in_e
21338,0.0,in_ea
21339,0.0,in_eb
21340,0.0,in_ec
21341,0.0,in_ed
21342,0.0,in_eg
21343,0.0,in_ei
21344,0.0,in_el
21345,0.0,in_en
21346,4.486621229005922e-05,in_eo
21347,0.0,in_eq
21348,0.0,in_er
21349,0.0,in_es
21350,0.0006978193047748127,in_et
21351,0.00010870153289467591,in_ex
21352,6.6384890252051e-05,in_f
21353,0.0,in_fa
21354,0.0,in_fe
21355,0.0,in_fi
21356,0.0,in_fl
21357,0.0,in_fo
21358,0.0,in_fr
21359,0.0,in_fu
21360,0.0,in_g
21361,0.0,in_ga
21362,0.0,in_ge
21363,0.0,in_gi
21364,0.0,in_go
21365,0.0002844036966708,in_h
21366,0.0,in_ha
21367,0.0,in_he
21368,0.0,in_hi
21369,7.378917717530766e-05,in_ho
21370,0.0,in_hu
21371,0.00046154652602163496,in_i
21372,0.0,in_ia
21373,0.0,in_ib
21374,6.596483816494086e-05,in_ie
21375,0.0,in_il
21376,0.0,in_im
21377,0.00018378887717363033,in_in
21378,0.0,in_io
21379,0.0,in_ip
21380,0.0,in_is
21381,0.0,in_iu
21382,0.0,in_k
21383,0.0,in_ka
21384,0.0,in_kr
21385,0.00015350952678729263,in_l
21386,0.0001580076691684717,in_la
21387,0.0,in_le
21388,0.0,in_li
21389,4.460012359949275e-05,in_lo
21390,0.0002551180906301191,in_m
21391,0.0,in_ma
21392,0.0,in_me
21393,0.0,in_mi
21394,5.64970415764636e-05,in_mo
21395,0.0,in_mu
21396,6.321103149428093e-05,in_n
21397,0.0,in_na
21398,0.0,in_ne
21399,0.0,in_no
21400,0.0,in_nu
21401,0.0,in_o
21402,0.0,in_ob
21403,0.0,in_oc
21404,0.0,in_od
21405,0.0,in_of
21406,0.0,in_ol
21407,0.0,in_om
21408,0.0,in_or
21409,0.0,in_os
21410,0.0002828836028555933,in_p
21411,0.0,in_pa
21412,0.0,in_pe
21413,0.0,in_pi
21414,1.9895746075407646e-05,in_pl
21415,0.0,in_po
21416,3.0104371783659507e-05,in_pr
21417,0.0,in_ps
21418,0.0,in_q
21419,0.00021809045829467851,in_qu
21420,0.0,in_r
21421,0.0,in_ra
21422,3.7344855153622475e-05,in_re
21423,0.0,in_ri
21424,0.0,in_ru
21425,0.00026085242633974427,in_s
21426,0.0,in_sa
21427,0.0,in_sc
21428,0.0,in_se
21429,0.00010984243007234747,in_si
21430,0.0,in_so
21431,0.0,in_sp
21432,0.0,in_st
21433,0.0,in_su
21434,0.00025361128670757944,in_t
21435,0.0,in_ta
21436,8.784687092603181e-05,in_te
21437,0.0,in_ti
21438,0.0,in_to
21439,0.0,in_tr
21440,0.00044453025812498314,in_u
21441,2.8211883600655e-05,in_ua
21442,0.0,in_ub
21443,0.0,in_ue
21444,3.434965948290902e-05,in_ui
21445,0.0,in_un
21446,0.0,in_ut
21447,0.0,in_uu
21448,4.0054979253801555e-05,ina
21449,7.835150997058807e-05,ina_
21450,0.0,ina_a
21451,0.0,ina_b
21452,0.0,ina_c
21453,0.0,ina_d
21454,0.0,ina_e
21455,0.0,ina_f
21456,0.0,ina_g
21457,0.0,ina_h
21458,0.0,ina_i
21459,0.0,ina_m
21460,0.0,ina_n
21461,0.0,ina_p
21462,0.0,ina_q
21463,0.0,ina_r
21464,0.0,ina_s
21465,0.0,ina_t
21466,0.0,ina_u
21467,0.0,inab
21468,0.0,inabi
21469,0.0,inac
21470,0.0,inacc
21471,0.0,inag
21472,0.0,inago
21473,0.0,inal
21474,0.0,inale
21475,6.280737371031021e-05,inam
21476,0.0,inam_
21477,2.274584185384123e-05,inan
21478,7.75008961558729e-05,inand
21479,0.0,inans
21480,0.0,inant
21481,0.0,inar
21482,0.0,inare
21483,0.0,inari
21484,0.0,inaru
21485,0.0,inas
21486,1.3914325931818851e-05,inas_
21487,2.6860381342833193e-05,inat
21488,0.0,inata
21489,0.0,inate
21490,0.0,inati
21491,0.0,inato
21492,0.0,inatu
21493,0.0,inau
21494,0.0,inaud
21495,0.00012675895144271965,inc
21496,0.0,inc_
21497,0.0,inc_d
21498,3.452574171630692e-05,inc_i
21499,0.0,inca
21500,0.0,incar
21501,0.0,ince
21502,0.0,inced
21503,0.0,incep
21504,0.0,inces
21505,9.990553125414702e-05,inci
21506,0.0,incid
21507,5.197384925267713e-05,incip
21508,6.030962819256021e-05,incis
21509,0.0,incl
21510,0.0,incli
21511,4.8006066335707836e-05,inclu
21512,0.0,inco
21513,0.0,incol
21514,0.0,incr
21515,0.0,incre
21516,0.0,inct
21517,0.0,incta
21518,0.0,incti
21519,0.0,inctu
21520,0.0,incu
21521,0.0,incuc
21522,0.0,incul
21523,0.0,incun
21524,0.0,ind
21525,0.0,inda
21526,0.0,indag
21527,0.00010644796955572713,inde
21528,0.00027804348343180913,inde_
21529,0.0,indef
21530,0.0,indi
21531,0.0,indi_
21532,0.0,india
21533,0.0,indig
21534,0.0,indis
21535,0.0,indit
21536,0.0,indo
21537,0.0,indon
21538,0.0,indu
21539,0.0,induc
21540,0.0,indut
21541,0.0,induu
21542,0.00045230575919395885,ine
21543,8.607834508730226e-05,ine_
21544,0.0,ine_a
21545,0.0,ine_c
21546,0.0,ine_d
21547,4.118097158360992e-05,ine_e
21548,0.0,ine_g
21549,0.0,ine_h
21550,0.0,ine_i
21551,0.0,ine_l
21552,0.0,ine_m
21553,0.0,ine_n
21554,0.0,ine_o
21555,0.0,ine_p
21556,0.0,ine_q
21557,4.056339592027303e-05,ine_r
21558,0.0,ine_s
21559,0.0,ine_t
21560,5.043683162841445e-05,ine_u
21561,0.0,inea
21562,0.0,inea_
21563,0.0,ineam
21564,0.0,inear
21565,0.0,ineas
21566,0.0,ineb
21567,0.0,ineba
21568,0.0,inebi
21569,0.0,inebr
21570,0.0,inee
21571,0.0,inee_
21572,0.0,inei
21573,0.0,ineim
21574,0.0,ineis
21575,5.219434236484337e-05,inem
21576,5.6887087426189456e-05,inem_
21577,0.0,inen
21578,0.0,inens
21579,0.0,inent
21580,0.0,ineo
21581,0.0,ineo_
21582,0.0,iner
21583,0.0,inere
21584,0.0,ineru
21585,0.0,ines
21586,0.0,ines_
21587,0.0,inet
21588,0.00012133831257552064,inet_
21589,0.0,inetu
21590,4.77792372406166e-05,ineu
21591,0.0,ineum
21592,0.0,ineus
21593,0.0,inex
21594,0.0,inexp
21595,0.00015507282527538608,inf
21596,0.0,infe
21597,0.0,infec
21598,0.0,infer
21599,0.0,infes
21600,0.0,infi
21601,0.0,infin
21602,0.0,infir
21603,7.09810382694109e-05,infix
21604,0.00020299873218184537,infr
21605,0.0,infra
21606,0.0,infu
21607,0.0,infun
21608,0.0,infus
21609,8.238703041971198e-05,ing
21610,0.0,inge
21611,0.0,ingeb
21612,0.0,ingem
21613,0.0,ingen
21614,0.0,inger
21615,0.0,ingi
21616,0.0,ingit
21617,0.0,ingo
21618,0.0,ingor
21619,0.0,ingr
21620,0.0,ingre
21621,0.00033176561094262064,ingu
21622,0.0,ingua
21623,0.0,ingui
21624,0.00021958247957978524,ingul
21625,0.0,ingun
21626,0.0,inh
21627,0.0,inha
21628,0.0,inhab
21629,0.0,inhe
21630,0.0,inher
21631,0.0003558088564688071,ini
21632,3.353281245548996e-05,ini_
21633,0.0,ini_a
21634,0.0,ini_b
21635,0.0,ini_c
21636,0.0,ini_d
21637,0.0,ini_e
21638,0.0,ini_h
21639,0.0,ini_i
21640,0.0,ini_l
21641,0.0,ini_n
21642,0.0,ini_p
21643,0.0,ini_q
21644,0.0,ini_r
21645,0.0,ini_s
21646,0.0,ini_u
21647,0.0,inia
21648,0.0,iniam
21649,6.167896717385098e-05,inib
21650,0.0,inibu
21651,0.0,inic
21652,0.0,inica
21653,0.0,inice
21654,0.0,inici
21655,0.0,inie
21656,0.0,inie_
21657,0.0,inii
21658,0.0,inii_
21659,0.0,iniis
21660,0.0,inim
21661,0.0,inim_
21662,0.0,inimi
21663,0.0,inio
21664,0.0,inio_
21665,0.0,inion
21666,7.082568198250743e-05,inis
21667,0.00012983299061900368,inis_
21668,0.0,inist
21669,0.0,init
21670,0.0,inita
21671,0.0,initi
21672,0.0,inito
21673,0.0,initu
21674,4.101591969710121e-05,iniu
21675,0.0,inium
21676,0.0,iniun
21677,0.00012045516115546426,inm
21678,0.0,inme
21679,0.0,inmea
21680,0.0,inmed
21681,0.0,inmo
21682,0.0,inmon
21683,0.0,inmu
21684,0.0,inmun
21685,0.0,inn
21686,0.0,inni
21687,0.0,innim
21688,0.0,inno
21689,0.0,innoc
21690,0.0,innu
21691,0.0,innue
21692,0.0,innui
21693,0.00010783704998541841,ino
21694,0.0003160666988974377,ino_
21695,0.0,ino_a
21696,0.0,ino_b
21697,0.0,ino_c
21698,0.0,ino_d
21699,8.00521869532408e-05,ino_e
21700,0.0,ino_f
21701,0.00015968973483760526,ino_i
21702,0.0,ino_l
21703,0.0,ino_m
21704,0.0,ino_n
21705,0.0,ino_o
21706,0.0,ino_p
21707,0.0,ino_q
21708,0.0,ino_r
21709,4.1840526725669265e-05,ino_s
21710,0.0,ino_t
21711,0.0,ino_u
21712,0.0,inoe
21713,0.0,inoe_
21714,0.0,inoh
21715,0.0,inohi
21716,0.0,inoi
21717,0.0,inoim
21718,0.0,inop
21719,0.0,inopo
21720,4.6332801154097e-05,inor
21721,0.0,inor_
21722,0.0,inora
21723,0.0,inore
21724,0.0,inoru
21725,0.0,inos
21726,0.0,inos_
21727,0.0,inose
21728,0.0,inp
21729,0.0,inpl
21730,0.0,inple
21731,0.0,inpr
21732,0.0,inpre
21733,0.0,inq
21734,0.0,inqu
21735,0.0,inqua
21736,0.0,inque
21737,0.0,inqui
21738,0.0,ins
21739,0.0,ins_
21740,0.0,ins_i
21741,0.0,ins_r
21742,0.0,insc
21743,0.0,inscu
21744,0.0,inse
21745,0.0,insec
21746,0.0,insi
21747,0.0,insid
21748,0.0,insim
21749,0.0,inso
21750,0.0,insol
21751,6.85162324934285e-05,inst
21752,0.0,insta
21753,0.0,instr
21754,0.0,insu
21755,0.0,insul
21756,0.0,insup
21757,0.0,int
21758,0.0,int_
21759,0.0,int_a
21760,0.0,int_c
21761,0.0,int_d
21762,0.0,int_e
21763,0.0,int_h
21764,0.0,int_i
21765,0.0,int_m
21766,0.0,int_n
21767,0.0,int_p
21768,0.0,int_q
21769,0.0,int_s
21770,0.0,int_u
21771,0.0,inta
21772,0.0,inta_
21773,0.00017104530648899316,inte
21774,0.0,intea
21775,0.0,integ
21776,0.0,intel
21777,0.00010484224188572211,inter
21778,1.4225301400024882e-05,inti
21779,0.0,intia
21780,0.0,intil
21781,0.0,into
21782,0.0,intol
21783,5.709058841500255e-05,intr
21784,6.080363678582289e-05,intra
21785,0.0,intri
21786,3.9157896594173645e-05,intro
21787,0.0,intu
21788,0.0,intue
21789,0.0,intus
21790,6.844515347708861e-05,inu
21791,0.0,inu_
21792,4.487175482803467e-05,inu_e
21793,5.512010279598142e-05,inua
21794,0.0,inual
21795,0.0,inuar
21796,0.0,inuat
21797,0.00010346116097030445,inue
21798,0.0,inue_
21799,9.175395851370312e-05,inuen
21800,0.0,inues
21801,0.0,inui
21802,0.0,inuic
21803,0.0,inuis
21804,0.0,inuit
21805,0.0,inum
21806,0.0,inum_
21807,0.0,inun
21808,0.0,inund
21809,0.0,inuo
21810,0.0,inuo_
21811,0.0,inuol
21812,2.932194160796594e-05,inus
21813,0.0,inus_
21814,0.0,inut
21815,0.0,inuti
21816,0.00041428982452598815,io
21817,0.00027948164744573146,io_
21818,0.0,io_a
21819,0.0,io_ab
21820,0.0,io_ad
21821,0.0,io_ag
21822,0.0,io_al
21823,0.0,io_ar
21824,0.0,io_au
21825,0.0,io_b
21826,0.0,io_br
21827,0.0,io_c
21828,0.0,io_ca
21829,0.0,io_ci
21830,0.0,io_cl
21831,0.0,io_co
21832,7.576205138686878e-05,io_cr
21833,0.0,io_cu
21834,0.0,io_d
21835,0.0,io_da
21836,0.0,io_di
21837,0.0,io_e
21838,0.0,io_ea
21839,0.0,io_ei
21840,0.0,io_eo
21841,0.0,io_eq
21842,0.0,io_er
21843,0.0,io_es
21844,0.0,io_et
21845,0.0,io_g
21846,0.0,io_gi
21847,0.0,io_h
21848,0.0,io_ha
21849,0.0,io_he
21850,0.0,io_hu
21851,0.0,io_i
21852,0.0,io_ia
21853,0.0,io_ig
21854,0.0,io_il
21855,0.0,io_im
21856,0.0,io_in
21857,0.0,io_io
21858,0.0,io_ip
21859,0.0,io_it
21860,0.0,io_l
21861,0.0,io_li
21862,0.0,io_lo
21863,0.0,io_m
21864,0.0,io_ma
21865,0.0,io_me
21866,0.0,io_mo
21867,0.0,io_n
21868,0.0,io_ne
21869,0.0,io_ni
21870,0.0,io_no
21871,0.0,io_o
21872,0.0,io_om
21873,0.0,io_or
21874,0.0,io_p
21875,0.0,io_pa
21876,0.0,io_pe
21877,0.0,io_pl
21878,0.0,io_po
21879,0.0,io_pr
21880,0.0,io_q
21881,0.0,io_qu
21882,0.0,io_r
21883,0.0,io_re
21884,0.0,io_ro
21885,0.0,io_s
21886,0.0,io_sa
21887,0.0,io_sc
21888,0.0,io_se
21889,0.0,io_si
21890,0.0,io_sp
21891,0.0,io_su
21892,0.00010041133276024193,io_t
21893,0.0,io_ta
21894,3.391009372016232e-05,io_te
21895,0.0,io_tr
21896,0.0,io_u
21897,0.0,io_ua
21898,0.0,io_ue
21899,0.0,io_ui
21900,0.0,io_un
21901,0.0,io_us
21902,0.0,io_ut
21903,0.0,ioa
21904,0.0,ioac
21905,0.0,ioaci
21906,0.0,iob
21907,0.0,iob_
21908,0.0,iob_a
21909,0.0,iob_b
21910,0.0,iob_g
21911,0.0,iob_i
21912,0.0,ioc
21913,0.0,ioca
21914,0.0,iocap
21915,0.0,ioce
21916,0.0,iocen
21917,0.0,ioci
21918,0.0,iocia
21919,0.0,iocl
21920,0.0,iocle
21921,0.0,iocu
21922,0.0,iocun
21923,4.565021425459639e-05,ioh
21924,5.630789459921326e-05,ioha
21925,0.0,iohan
21926,0.0,iom
21927,0.0,ioma
21928,0.0,iomat
21929,0.0002519587932648323,ion
21930,0.0,ion_
21931,0.0,ion_a
21932,0.0,ion_c
21933,0.0,ion_d
21934,0.0,ion_e
21935,0.0,ion_h
21936,0.0,ion_i
21937,0.0,ion_m
21938,0.0,ion_p
21939,0.0,ion_q
21940,0.0,ion_r
21941,0.0,ion_s
21942,0.0,ion_u
21943,0.0,iona
21944,0.0,ional
21945,4.2640545349914416e-05,ionas
21946,0.0,ionat
21947,0.00022455911222877146,ione
21948,0.0,ione_
21949,2.521960792590692e-05,ionem
21950,5.1587717413058186e-05,iones
21951,0.00018943988352730943,ioni
21952,0.0,ioni_
21953,0.0,ionib
21954,8.854330387429118e-05,ionis
21955,0.0,ionu
21956,0.0,ionum
21957,4.980529450461274e-05,iop
21958,0.0,iope
21959,0.0,iopen
21960,0.0,iopes
21961,0.0,iopi
21962,0.0,iopia
21963,0.0,iopie
21964,0.0,iopo
21965,0.0,iopol
21966,0.0,iopp
21967,6.948788893670568e-05,ioppe
21968,0.0001710817225531878,ior
21969,0.0,ior_
21970,0.0,ior_a
21971,0.0,ior_c
21972,0.0,ior_d
21973,0.0,ior_e
21974,0.0,ior_f
21975,0.0,ior_h
21976,0.0,ior_i
21977,0.0,ior_p
21978,0.0,ior_q
21979,0.0,ior_r
21980,0.0,ior_s
21981,0.0,ior_t
21982,0.0,ior_u
21983,0.0,iora
21984,0.0,iora_
21985,0.0,ioram
21986,0.0001523318843603669,iord
21987,4.6059929774602444e-05,iorda
21988,0.0,iore
21989,0.0,iore_
21990,0.0,iorem
21991,0.0,iores
21992,0.0,iori
21993,0.0,iori_
21994,0.0,iorib
21995,0.0,ioris
21996,0.0,ioru
21997,0.00014035817871269754,iorum
21998,0.00019090908479703093,ios
21999,3.881447706586173e-05,ios_
22000,0.0,ios_a
22001,0.0,ios_d
22002,0.0,ios_f
22003,0.0,ios_g
22004,0.0,ios_i
22005,0.0,ios_p
22006,0.0,ios_q
22007,0.0,ios_s
22008,6.133001364732841e-05,iosa
22009,0.0,iosa_
22010,0.0,iosam
22011,5.075049552172279e-05,iosap
22012,0.0,iosas
22013,0.0,iose
22014,0.0,iose_
22015,7.520368766279633e-05,iosep
22016,0.0,iosi
22017,0.0,iosi_
22018,0.0,iosia
22019,0.0,iosis
22020,0.0,ioso
22021,0.0,ioso_
22022,0.0,iosp
22023,0.0,iospo
22024,0.0,iosu
22025,0.0,iosue
22026,0.0,iosum
22027,0.0,iosus
22028,0.0,iot
22029,0.0,iot_
22030,0.0,iot_a
22031,0.0,iot_d
22032,0.0,iot_h
22033,0.0,ioti
22034,0.0,iotis
22035,0.0,iou
22036,0.0,ioui
22037,0.0,iouis
22038,0.0002770131537921469,ip
22039,0.0,ip_
22040,0.0,ip_d
22041,0.0,ip_di
22042,0.0,ipa
22043,0.0,ipa_
22044,0.0,ipa_l
22045,0.0,ipa_s
22046,0.0,ipal
22047,0.0,ipale
22048,0.0,ipali
22049,0.0,ipam
22050,0.0,ipam_
22051,0.0,ipas
22052,0.0,ipas_
22053,0.0,ipat
22054,0.0,ipate
22055,0.0,ipati
22056,0.0,ipatr
22057,0.0,ipatu
22058,0.0,ipe
22059,0.0,ipe_
22060,0.0,ipe_i
22061,0.0,ipem
22062,0.0,ipem_
22063,0.0,iper
22064,0.0,iper_
22065,0.0,ipere
22066,0.0,ipes
22067,0.0,ipes_
22068,0.0,ipeu
22069,0.0,ipeus
22070,0.0,ipi
22071,0.0,ipia
22072,0.0,ipiam
22073,0.0,ipiat
22074,0.0,ipib
22075,0.0,ipibu
22076,0.0,ipie
22077,0.0,ipien
22078,0.0,ipio
22079,0.0,ipio_
22080,0.0,ipis
22081,0.0,ipis_
22082,9.781413543446456e-05,ipit
22083,4.512219522848475e-05,ipit_
22084,0.0,ipita
22085,0.0,ipite
22086,0.0,ipiti
22087,0.0,ipitu
22088,2.928778895876854e-05,ipiu
22089,0.0,ipium
22090,0.0,ipiun
22091,0.0,ipl
22092,0.0,ipli
22093,0.0,iplic
22094,0.0,ipo
22095,0.0,ipol
22096,0.0,ipoli
22097,0.0,ipp
22098,0.0,ippa
22099,0.0,ippa_
22100,0.0,ippar
22101,0.0,ippi
22102,0.0,ippi_
22103,0.0,ippu
22104,0.0,ippus
22105,0.0,ipr
22106,0.0,ipre
22107,0.0,ipren
22108,0.0,ipri
22109,0.0,ipri_
22110,0.0,ipru
22111,0.0,iprum
22112,0.00016342809741242345,ips
22113,4.505533874974062e-05,ipsa
22114,0.0,ipsa_
22115,0.0,ipsam
22116,0.0,ipsar
22117,0.0,ipsas
22118,0.0,ipse
22119,0.0,ipse_
22120,0.0,ipser
22121,0.0,ipsi
22122,0.0,ipsi_
22123,3.712070313097296e-05,ipsis
22124,0.0,ipsit
22125,0.0,ipsiu
22126,3.060693247607208e-05,ipso
22127,0.0,ipso_
22128,0.0,ipsor
22129,0.0,ipsos
22130,0.0,ipsu
22131,0.0,ipsum
22132,0.0,ipt
22133,0.0,ipta
22134,0.0,ipta_
22135,0.0,iptam
22136,0.0,ipte
22137,0.0,ipte_
22138,0.0,ipti
22139,0.0,ipti_
22140,0.0,iptia
22141,0.0,iptio
22142,0.0,iptis
22143,0.0,ipto
22144,0.0,ipto_
22145,0.0,iptu
22146,6.0523300770514536e-05,iptum
22147,0.0,iptur
22148,0.0,iptus
22149,0.0,ipu
22150,0.0,ipua
